gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
Dummy3	69	small_pink_hairdryer	size and color	redundant	size	color redundant	4	4	0	nashafat al sha3ir saghira__lol__forgot the name	NA	nashafat al sha3ir saghira	0	1	hairdryer	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	70	big_black_belt	size and color	redundant	color	size redundant	3	3	0	2ashaat sawda2	NA	2ashaat sawda2	0	1	belt	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	2	small_pink_phone	size	minimal	size	color redundant	4	4	0	small phone	NA	small phone	1	0	phone	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	3	small_black_book	size and color	redundant	color	size redundant	4	1	0.75	black	NA	black	0	1	book	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	4	small_purple_flower	size and color	redundant	size	color redundant	3	1	0.6666666666666666	mini purple	NA	mini purple	0	1	flower	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	6	big_brown_belt	color	minimal	color	size redundant	4	2	0.5	brown	NA	brown	1	0	belt	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	18	small_blue_tack	size and color	redundant	size	color redundant	4	2	0.5	the blue one__yes	is this one	the blue one	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	28	big_purple_yarn	size and color	redundant	color	size redundant	3	1	0.6666666666666666	pink	NA	pink	0	1	yarn	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	30	big_black_comb	size and color	redundant	color	size redundant	3	3	0	brown	NA	brown	0	1	comb	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	36	big_green_chair	size	minimal	size	color redundant	3	2	0.3333333333333333	akhdar kbir	NA	akhdar kbir	1	0	chair	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	37	small_blue_binder	size and color	redundant	color	size redundant	4	1	0.75	blue folder	NA	blue folder	0	1	binder	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	38	small_orange_billiardball	color	minimal	color	size redundant	4	3	0.25	orange	NA	orange	1	0	billiardball	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE
Dummy3	48	big_yellow_bellpepper	size	minimal	size	color redundant	2	2	0	kbir	NA	kbir	1	0	bellpepper	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	54	big_blue_cap	size and color	redundant	color	size redundant	2	2	0	blue	NA	blue	0	1	cap	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	56	small_grey_rock	size and color	redundant	color	size redundant	3	2	0.3333333333333333	different rock	NA	different rock	0	1	rock	small	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	59	small_purple_bike	size and color	redundant	size	color redundant	4	1	0.75	mini purple	NA	mini purple	0	1	bike	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	63	big_purple_stapler	color	minimal	color	size redundant	2	1	0.5	purple	NA	purple	1	0	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	65	big_white_pingpongball	size and color	redundant	size	color redundant	4	3	0.25	big whit ball	NA	big whit ball	0	1	pingpongball	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	68	small_green_framee	color	minimal	color	size redundant	2	1	0.5	akhdar	NA	akhdar	1	0	framee	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	69	small_purple_coathanger	size	minimal	size	color redundant	4	3	0.25	purple zgir	NA	purple zgir	1	0	coathanger	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	72	small_orange_cushion	size and color	redundant	color	size redundant	2	2	0	orange	NA	orange	0	1	cushion	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy3	3	small_blue_rug	size and color	redundant	color	size redundant	2	1	0.5	allawn almo5ttalif	NA	allawn almo5ttalif	0	1	rug	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	5	small_orange_pingpongball	size	minimal	size	color redundant	3	1	0.6666666666666666	lawn al laymon__wa 7ajm mo5talif	NA	lawn al laymon	1	0	pingpongball	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	7	small_blue_tack	size and color	redundant	color	size redundant	4	4	0	lawn mo5alif	NA	lawn mo5alif	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	13	big_pink_balloon	color	minimal	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	1	0	balloon	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	16	small_green_pepper	size and color	redundant	size	color redundant	3	2	0.3333333333333333	zoomed out	NA	zoomed out	0	1	pepper	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	20	big_red_scarf	size and color	redundant	size	color redundant	4	3	0.25	zoomed in	NA	zoomed in	0	1	scarf	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	26	small_blue_book	size and color	redundant	size	color redundant	4	4	0	zoomed out	NA	zoomed out	0	1	book	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	31	big_pink_framee	size	minimal	size	color redundant	2	1	0.5	akbar wi7di	NA	akbar wi7di	1	0	framee	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	33	small_purple_billiardball	color	minimal	color	size redundant	4	2	0.5	lawn mo5talif	NA	lawn mo5talif	1	0	billiardball	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	34	big_purple_bracelet	size	minimal	size	color redundant	3	3	0	7ajm kabir	NA	7ajm kabir	1	0	bracelet	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	35	small_blue_toothbrush	size	minimal	size	color redundant	4	1	0.75	lawn mo5talif w sa8ir	NA	lawn mo5talif w sa8ir	1	0	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	49	small_yellow_napkin	color	minimal	color	size redundant	3	1	0.6666666666666666	lawn mo5talif	NA	lawn mo5talif	1	0	napkin	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	51	small_white_weddingcake	size	minimal	size	color redundant	4	4	0	sa8ir l7ajm	NA	sa8ir l7ajm	1	0	weddingcake	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	53	small_green_jacket	size and color	redundant	size	color redundant	2	2	0	7ajm sa8ir	NA	7ajm sa8ir	0	1	jacket	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	55	small_blue_binder	color	minimal	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	1	0	binder	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	56	small_purple_butterfly	color	minimal	color	size redundant	3	3	0	lawn mo5talif	NA	lawn mo5talif	1	0	butterfly	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	58	small_green_chair	color	minimal	color	size redundant	3	2	0.3333333333333333	lawn mo5talif	NA	lawn mo5talif	1	0	chair	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	60	small_purple_flower	size and color	redundant	color	size redundant	2	1	0.5	lawn mo5talif	NA	lawn mo5talif	0	1	flower	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	62	big_blue_candle	size and color	redundant	size	color redundant	3	2	0.3333333333333333	akbar wi7kdi__wi7di	NA	akbar wi7kdi	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	63	small_white_shoe	size	minimal	size	color redundant	4	2	0.5	as8ar wi7di	NA	as8ar wi7di	1	0	shoe	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	66	small_purple_hairdryer	size and color	redundant	size	color redundant	2	1	0.5	as8ar wi7di	NA	as8ar wi7di	0	1	hairdryer	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	4	big_brown_jacket	size and color	redundant	size	color redundant	4	1	0.75	jacket bini kbeer__kaboot	NA	jacket bini kbeer	0	1	jacket	big	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	7	big_black_turtle	size and color	redundant	size	color redundant	2	2	0	silhofat kbeer	NA	silhofat kbeer	0	1	turtle	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	8	small_black_belt	size	minimal	size	color redundant	4	1	0.75	azghar 2shat	NA	azghar 2shat	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	21	big_green_binder	size and color	redundant	size	color redundant	3	1	0.6666666666666666	a5dar kbeeri	NA	a5dar kbeeri	0	1	binder	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	23	small_pink_teacup	color	minimal	color	size redundant	4	2	0.5	cubai zar2a__eh 3afwan	zahr?	cubai zar2a	1	0	teacup	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	25	big_grey_rock	size and color	redundant	color	size redundant	4	2	0.5	sa5ra li lawna gheir	NA	sa5ra li lawna gheir	0	1	rock	big	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	33	small_green_guitar	color	minimal	color	size redundant	4	3	0.25	khadra	NA	khadra	1	0	guitar	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	37	small_blue_toothbrush	size	minimal	size	color redundant	3	2	0.3333333333333333	azghar we7de	NA	azghar we7de	1	0	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	39	small_orange_pingpongball	color	minimal	color	size redundant	2	1	0.5	burtuqal	NA	burtuqal	1	0	pingpongball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	41	small_blue_cap	size	minimal	size	color redundant	2	2	0	azghar we7de	NA	azghar we7de	1	0	cap	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	47	big_pink_bucket	size	minimal	size	color redundant	4	3	0.25	akbar we7de	NA	akbar we7de	1	0	bucket	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	50	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	56	big_pink_phone	size	minimal	size	color redundant	4	3	0.25	akbar we7de	NA	akbar we7de	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	60	big_blue_candle	color	minimal	color	size redundant	3	1	0.6666666666666666	azra2	NA	azra2	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	61	small_pink_weddingcake	size and color	redundant	color	size redundant	4	4	0	zahr	NA	zahr	0	1	weddingcake	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	64	big_purple_rug	color	minimal	color	size redundant	3	3	0	zahr	NA	zahr	1	0	rug	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	67	small_purple_coathanger	color	minimal	color	size redundant	2	2	0	banafsajee	NA	banafsajee	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	68	small_red_stapler	color	minimal	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	1	0	stapler	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	71	big_blue_butterfly	size and color	redundant	color	size redundant	2	1	0.5	azra2	NA	azra2	0	1	butterfly	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	2	big_green_bracelet	size and color	redundant	color	size redundant	3	3	0	green bracelet	NA	green bracelet	0	1	bracelet	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	21	big_pink_phone	size and color	redundant	color	size redundant	2	1	0.5	pink phone	NA	pink phone	0	1	phone	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	43	small_black_belt	color	minimal	color	size redundant	4	1	0.75	black belt	NA	black belt	1	0	belt	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	3	small_red_scarf	size	minimal	size	color redundant	4	4	0	shalun sa8eer	NA	shalun sa8eer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	9	small_grey_rock	size	minimal	size	color redundant	3	3	0	sa8eera	NA	sa8eera	1	0	rock	small	grey	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	10	big_red_pepper	color	minimal	color	size redundant	4	4	0	7amraa	NA	7amraa	1	0	pepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	12	small_red_chair	color	minimal	color	size redundant	3	1	0.6666666666666666	7amraa	NA	7amraa	1	0	chair	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	13	big_blue_rug	size and color	redundant	color	size redundant	2	1	0.5	5adraa__laysat kl baaqi	NA	5adraa	0	1	rug	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	15	small_pink_hairdryer	size	minimal	size	color redundant	4	1	0.75	assa8eer	NA	assa8eer	1	0	hairdryer	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	16	big_purple_bike	size and color	redundant	size	color redundant	4	3	0.25	alkabeera	NA	alkabeera	0	1	bike	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	17	small_blue_book	size and color	redundant	size	color redundant	2	2	0	sa8eer	NA	sa8eer	0	1	book	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	19	big_white_teacup	size and color	redundant	color	size redundant	4	2	0.5	lawnuha mu5talif	NA	lawnuha mu5talif	0	1	teacup	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	25	small_purple_butterfly	size and color	redundant	color	size redundant	2	2	0	a7mar wardi	NA	a7mar wardi	0	1	butterfly	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	34	small_black_belt	size and color	redundant	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	0	1	belt	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	39	big_white_weddingcake	size and color	redundant	size	color redundant	2	1	0.5	kabeer	NA	kabeer	0	1	weddingcake	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	40	big_brown_jacket	color	minimal	color	size redundant	4	3	0.25	a7mar	NA	a7mar	1	0	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	45	big_blue_cap	size and color	redundant	color	size redundant	3	1	0.6666666666666666	lawnuha mu5talif	NA	lawnuha mu5talif	0	1	cap	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	47	small_orange_pingpongball	color	minimal	color	size redundant	4	4	0	lawnuha mu5talif	NA	lawnuha mu5talif	1	0	pingpongball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	56	big_pink_phone	size	minimal	size	color redundant	3	2	0.3333333333333333	kabeer	NA	kabeer	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	62	small_blue_guitar	size and color	redundant	color	size redundant	3	2	0.3333333333333333	aswad	NA	aswad	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	69	big_blue_tack	size and color	redundant	size	color redundant	4	1	0.75	kabeer	NA	kabeer	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	71	small_white_shoe	color	minimal	color	size redundant	4	1	0.75	abyad	NA	abyad	1	0	shoe	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	2	small_black_turtle	color	minimal	color	size redundant	3	3	0	bl\\\darkest	NA	bl\\\darkest	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	6	big_green_jacket	size	minimal	size	color redundant	3	2	0.3333333333333333	largest	NA	largest	1	0	jacket	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	11	small_white_weddingcake	size and color	redundant	size	color redundant	3	1	0.6666666666666666	smallest	NA	smallest	0	1	weddingcake	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	19	small_blue_rug	size and color	redundant	size	color redundant	2	1	0.5	smallest	NA	smallest	0	1	rug	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	20	big_yellow_balloon	size and color	redundant	color	size redundant	2	1	0.5	yellow	NA	yellow	0	1	balloon	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	26	small_green_chair	size	minimal	size	color redundant	3	3	0	sageer	NA	sageer	1	0	chair	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	30	small_black_belt	size and color	redundant	size	color redundant	4	4	0	saghier	NA	saghier	0	1	belt	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	33	big_pink_hairdryer	size	minimal	size	color redundant	2	2	0	akbar wa7ed	NA	akbar wa7ed	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	37	small_purple_coathanger	size	minimal	size	color redundant	4	4	0	ti3le2a al sagheera	NA	ti3le2a al sagheera	1	0	coathanger	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	40	big_white_phone	color	minimal	color	size redundant	2	2	0	2abyad	NA	2abyad	1	0	phone	big	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	42	big_blue_candle	size and color	redundant	color	size redundant	4	2	0.5	2azra2	NA	2azra2	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	43	small_blue_cushion	color	minimal	color	size redundant	4	4	0	asrak	NA	asrak	1	0	cushion	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	49	small_orange_cap	color	minimal	color	size redundant	4	1	0.75	oronge	NA	oronge	1	0	cap	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	50	small_red_flower	color	minimal	color	size redundant	3	3	0	a7mar	NA	a7mar	1	0	flower	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy3	53	big_red_bellpepper	size	minimal	size	color redundant	2	2	0	kabeer	NA	kabeer	1	0	bellpepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	63	big_blue_book	size and color	redundant	size	color redundant	4	3	0.25	akbar ketayb	NA	akbar ketayb	0	1	book	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	64	small_purple_yarn	size	minimal	size	color redundant	3	3	0	asghar sooof	NA	asghar sooof	1	0	yarn	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy3	67	big_yellow_napkin	size and color	redundant	color	size redundant	2	1	0.5	yello	NA	yello	0	1	napkin	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy3	69	big_orange_pingpongball	size and color	redundant	color	size redundant	3	2	0.3333333333333333	oronge	NA	oronge	0	1	pingpongball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	7	small_orange_pingpongball	size	minimal	size	color redundant	4	2	0.5	saghir	NA	saghir	1	0	pingpongball	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	8	small_yellow_shoe	color	minimal	color	size redundant	2	2	0	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	13	big_purple_flower	color	minimal	color	size redundant	4	2	0.5	banafsaji	NA	banafsaji	1	0	flower	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	24	big_white_teacup	size and color	redundant	color	size redundant	3	3	0	abyad	NA	abyad	0	1	teacup	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	small_pink_framee	color	minimal	color	size redundant	4	1	0.75	saghir zahr	NA	saghir zahr	1	0	framee	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	26	big_tan_rock	color	minimal	color	size redundant	3	2	0.3333333333333333	lawn mu5talif	NA	lawn mu5talif	1	0	rock	big	tan	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	44	big_red_tack	color	minimal	color	size redundant	2	1	0.5	ahmar	NA	ahmar	1	0	tack	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	47	small_blue_toothbrush	size and color	redundant	color	size redundant	4	4	0	azrak	NA	azrak	0	1	toothbrush	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	49	small_green_jacket	color	minimal	color	size redundant	4	3	0.25	akhdar saghir	NA	akhdar saghir	1	0	jacket	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	55	big_yellow_balloon	size	minimal	size	color redundant	4	4	0	kabir	NA	kabir	1	0	balloon	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	57	small_black_turtle	size	minimal	size	color redundant	4	3	0.25	saghir	NA	saghir	1	0	turtle	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	58	big_orange_billiardball	size and color	redundant	color	size redundant	2	1	0.5	a7mar	NA	a7mar	0	1	billiardball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	71	big_white_weddingcake	size	minimal	size	color redundant	2	1	0.5	tayib kabir	NA	tayib kabir	1	0	weddingcake	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	8	small_red_stapler	size and color	redundant	color	size redundant	4	2	0.5	المكبس الأحمر	?	المكبس الأحمر	0	1	stapler	small	red	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	22	small_purple_rug	size and color	redundant	color	size redundant	3	2	0.3333333333333333	القماش البنفسجي	?	القماش البنفسجي	0	1	rug	small	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	29	big_grey_rock	size	minimal	size	color redundant	3	3	0	الحجرة الكبيرة	?	الحجرة الكبيرة	1	0	rock	big	grey	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy4	40	small_white_shoe	size and color	redundant	size	color redundant	3	1	0.6666666666666666	الحذاء الصغير	NA	الحذاء الصغير	0	1	shoe	small	white	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	47	big_green_pepper	color	minimal	color	size redundant	4	4	0	الفلفل الأخضر	NA	الفلفل الأخضر	1	0	pepper	big	green	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy4	53	small_blue_binder	size	minimal	size	color redundant	2	2	0	الملف الصغير	NA	الملف الصغير	1	0	binder	small	blue	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy4	58	small_orange_billiardball	size and color	redundant	size	color redundant	2	1	0.5	الكرة الصغيرة	NA	الكرة الصغيرة	0	1	billiardball	small	orange	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	65	small_black_turtle	color	minimal	color	size redundant	3	1	0.6666666666666666	السلحفاة السوداء	??	السلحفاة السوداء	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy4	66	big_green_chair	size and color	redundant	size	color redundant	4	3	0.25	المقعد الأخضر الكبير	NA	المقعد الأخضر الكبير	0	1	chair	big	green	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	69	small_purple_butterfly	size and color	redundant	size	color redundant	2	2	0	الفراشة الصغيرة	NA	الفراشة الصغيرة	0	1	butterfly	small	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	72	small_brown_belt	size	minimal	size	color redundant	4	3	0.25	الصغيرة	NA	الصغيرة	1	0	belt	small	brown	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy4	1	small_white_teacup	color	minimal	color	size redundant	3	1	0.6666666666666666	koub__yes	rmedi?	koub	1	0	teacup	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	16	big_black_comb	size and color	redundant	size	color redundant	4	4	0	moshot kbeer	NA	moshot kbeer	0	1	comb	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	17	big_orange_cap	size	minimal	size	color redundant	3	2	0.3333333333333333	ta2eye kbeeri borda2ane	NA	ta2eye kbeeri borda2ane	1	0	cap	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	19	big_blue_tack	size and color	redundant	color	size redundant	4	4	0	dabs 2azra2	NA	dabs 2azra2	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	big_green_binder	size and color	redundant	color	size redundant	3	2	0.3333333333333333	kteb 2akhdar	NA	kteb 2akhdar	0	1	binder	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	27	big_black_turtle	color	minimal	color	size redundant	4	3	0.25	sol7afet 2aswad	NA	sol7afet 2aswad	1	0	turtle	big	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	28	big_blue_toothbrush	size	minimal	size	color redundant	4	2	0.5	forshey zar2a kbeeri	NA	forshey zar2a kbeeri	1	0	toothbrush	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	30	small_purple_yarn	size and color	redundant	color	size redundant	3	1	0.6666666666666666	khet mauve	NA	khet mauve	0	1	yarn	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	33	small_red_bike	size	minimal	size	color redundant	2	2	0	biceclet zgheeri	NA	biceclet zgheeri	1	0	bike	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	34	small_yellow_balloon	size	minimal	size	color redundant	4	3	0.25	balón asfar sgheer	NA	balón asfar sgheer	1	0	balloon	small	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	35	small_white_shoe	size and color	redundant	color	size redundant	2	2	0	skarbeeni bayda	NA	skarbeeni bayda	0	1	shoe	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	38	big_green_framee	size and color	redundant	color	size redundant	3	3	0	sa7on akhdar	NA	sa7on akhdar	0	1	framee	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	41	big_orange_cushion	size and color	redundant	size	color redundant	4	3	0.25	m5ade kbeeri bortokali	NA	m5ade kbeeri bortokali	0	1	cushion	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	45	small_yellow_napkin	size	minimal	size	color redundant	3	1	0.6666666666666666	ma7rama safra__la2__sgheeri	kbiri__?	ma7rama safra	1	0	napkin	small	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	48	small_purple_coathanger	size and color	redundant	color	size redundant	4	1	0.75	ta3lee2a mauve	NA	ta3lee2a mauve	0	1	coathanger	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	51	big_purple_rug	size and color	redundant	size	color redundant	3	1	0.6666666666666666	sejjada mauve__kbeeri	NA	sejjada mauve	0	1	rug	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	61	big_purple_billiardball	size and color	redundant	color	size redundant	3	2	0.3333333333333333	tabe__mauve	NA	tabe	0	1	billiardball	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	65	big_pink_weddingcake	size and color	redundant	size	color redundant	4	1	0.75	kaleb 7elo__zaher__kbeer	NA	kaleb 7elo	0	1	weddingcake	big	pink	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy4	68	big_green_bracelet	size and color	redundant	color	size redundant	2	2	0	2oswara khadra	NA	2oswara khadra	0	1	bracelet	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	70	big_blue_butterfly	size	minimal	size	color redundant	2	1	0.5	farashe__zar2a__kbeeri	NA	farashe	1	0	butterfly	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
