postManualTypoCorrection
gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	21	plavi cesalj	plavi cesalj		blue_comb	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType1	bathrobe	clothing	dress	clothing	1	degenetal_stimuli	22	majca	majca		poloShirt	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	subNec	car	vehicle	firetruck	vehicle	1	degenetal_stimuli	23	beli auto	beli auto		minivan	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	24	olovka	olovka		yellow_pencil	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	25	kravata	kravata		green_tie	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	26	zuti kais	zuti kais		yellow_belt	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	27	crveni jastuk	crveni jastuk		red_cushion	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	supSuff	train	vehicle	sheep	animal	1	degenetal_stimuli	28	klupa	klupa		picnicTable	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	29	kamion	kamion		purple_truck	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	30	riba	riba		purple_fish	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	31	dvogled	dvogled		green_binoculars	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	32	ljubicasta cinija	ljubicasta cinija		purple_bowl	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType2	grasses	plant	wardrobe	furniture	1	degenetal_stimuli	33	cvet	cvet		tulip	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	34	kalendar	kalendar		purple_calendar	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	35	crvena stolica	crvena stolica		red_chair	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	36	bela haljina	bela haljina		white_dress	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	37	crni kofer	crni kofer		black_luggage	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	38	crni helikopter	crni helikopter		black_helicopter	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	39	cekic	cekic		orange_hammer	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	supSuff	dress	clothing	lamp	furniture	1	degenetal_stimuli	40	golub	golub		pigeon	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	41	telefo	telefo		red_phone	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType1	elephant	animal	cow	animal	1	degenetal_stimuli	42	ptica	ptica		eagle	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	43	crna carapa	crna carapa		black_sock	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	44	leptir	leptir		white_butterfly	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	45	balon	balon		blue_balloon	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	46	plavi prsten	plavi prsten		blue_ring	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	47	korpa	korpa		black_basket	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType2	pretzels	snack	rabbit	animal	1	degenetal_stimuli	48	m&m	m&m		skittles	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType1	dress	clothing	bathrobe	clothing	1	degenetal_stimuli	49	kosulja	kosulja		hawaiiShirt	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	mikroskop	mikroskop		green_microscope	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	supSuff	flower	plant	bed	furniture	1	degenetal_stimuli	51	riba	riba		clownFish	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	supSuff	bookcase	furniture	flower	plant	1	degenetal_stimuli	52	ptica	ptica		hummingBird	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	53	plava maska	plava maska		blue_mask	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	54	ljubicasti srafciger	ljubicasti srafciger		purple_screwdriver	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	55	crna masna	crna masna		black_ribbon	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	subNec	candy	snack	candy	snack	1	degenetal_stimuli	56	gumi medvedi	gumi medvedi		gummyBears	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType1	bed	furniture	lamp	furniture	1	degenetal_stimuli	57	natkasna	natkasna		bedsideTable	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	58	sveca	sveca		yellow_candle	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType2	bathrobe	clothing	horse	animal	1	degenetal_stimuli	59	majica	majica		tShirt	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	60	narandzasta ogrlica	narandzasta ogrlica		orange_necklace	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	61	zuti digitron	zuti digitron		yellow_calculator	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	62	narandzasti noz	narandzasti noz		orange_knife	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	supSuff	bathrobe	clothing	ambulance	vehicle	1	degenetal_stimuli	63	riba	riba		goldFish	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	64	zuta pegla	zuta pegla		yellow_iron	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	65	viljuska	viljuska		orange_fork	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	66	novcanik	novcanik		white_wallet	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	subNec	flower	plant	ivy	plant	1	degenetal_stimuli	67	zuti cvet	zuti cvet		sunflower	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	68	rukavica	rukavica		black_glove	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	69	plava solja	plava solja		blue_mug	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	70	plava gitara	plava gitara		blue_guitar	1	CN		1
SDnSq39xk7syFcq9Z	BCS	feedback	basicSuffType1	chips	snack	popcorn	snack	1	degenetal_stimuli	71	m&m	m&m		mnMs	1	N		0
SDnSq39xk7syFcq9Z	BCS	feedback	supSuff	motorcycle	vehicle	bookcase	furniture	1	degenetal_stimuli	72	meda	meda		polarBear	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	1	kalendar	kalendar		green_calendar	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	2	noz__zlatni	noz	kakav	orange_knife	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	3	zuti telefon	zuti telefon		yellow_phone	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	4	crvena olovka	crvena olovka		red_pencil	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	5	bijela vrata	bijela vrata		white_door	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	6	zeleni katanac	zeleni katanac		green_lock	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	bear	animal	bison	animal	1	degenetal_stimuli	7	polarni medvjed	polarni medvjed		polarBear	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	8	kockica	kockica		purple_die	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	9	plava gitara	plava gitara		blue_guitar	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	10	ljubicasta rukavica	ljubicasta rukavica		purple_glove	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	rosemary	plant	bookcase	furniture	1	degenetal_stimuli	11	cvijet	cvijet		daisy	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	bison	animal	bookcase	furniture	1	degenetal_stimuli	12	pas	pas		pug	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	train	vehicle	dress	clothing	1	degenetal_stimuli	13	auto	auto		sportsCar	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	14	zelena riba	zelena riba		green_fish	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	15	plava ograda	plava ograda		blue_fence	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	16	crvena stolica	crvena stolica		red_chair	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	17	crveni kais	crveni kais		red_belt	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	18	knjiga zutih korica	knjiga zutih korica		yellow_book	1	ONC		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	wardrobe	furniture	ambulance	vehicle	1	degenetal_stimuli	19	stol	stol		diningTable	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	20	plavi jastuk	plavi jastuk		blue_cushion	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	21	crna zdjela	crna zdjela		black_bowl	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	22	crna carapa	crna carapa		black_sock	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	23	plavi balon	plavi balon		blue_balloon	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType1	squirrel	animal	kitten	animal	1	degenetal_stimuli	24	riba	riba		catfish	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	zelena skoljka	zelena skoljka		green_shell	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	26	narancasti mikroskop	narancasti mikroskop		orange_microscope	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	27	narandzasta ogrlica	narandzasta ogrlica		orange_necklace	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	28	ljubicasta korpa	ljubicasta korpa		purple_basket	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	29	crvena kruna	crvena kruna		red_crown	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	30	narandzasti cekic	narandzasti cekic		orange_hammer	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType1	rhino	animal	dog	animal	1	degenetal_stimuli	31	riba	riba		swordFish	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	32	crna papuca	crna papuca		black_slipper	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	33	plavi krevet	plavi krevet		blue_bed	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	34	ljubicasti robot	ljubicasti robot		purple_robot	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	35	bijeli cesalj	bijeli cesalj		white_comb	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	supSuff	ivy	plant	car	vehicle	1	degenetal_stimuli	36	ptica	ptica		eagle	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	37	bijeli cvijet	bijeli cvijet		white_flower	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	38	zuti digitron	zuti digitron		yellow_calculator	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	shirt	clothing	shirt	clothing	1	degenetal_stimuli	39	svijetlo plava majica kratkih rukava__da	svijetlo plava majica kratkih rukava	sa kragnom?	poloShirt	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	40	crna masna	crna masna		black_ribbon	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	41	zuta maska	zuta maska		yellow_mask	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	42	plavi prsten	plavi prsten		blue_ring	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	hamster	animal	dress	clothing	1	degenetal_stimuli	43	medvjed	medvjed		grizzlyBear	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	candy	snack	popcorn	snack	1	degenetal_stimuli	44	bombone__ne	bombone	gumene?	skittles	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	45	ljubicasta kravata	ljubicasta kravata		purple_tie	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	chips	snack	bird	animal	1	degenetal_stimuli	46	bombone	bombone		jellyBeans	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	bird	animal	lion	animal	1	degenetal_stimuli	47	ptica- kolibri	ptica- kolibri		hummingBird	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	48	bubanj__zelene	bubanj	koje boje?	green_drum	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	49	plavi leptir	plavi leptir		blue_butterfly	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	bijela haljina	bijela haljina		white_dress	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	grasses	plant	socks	clothing	1	degenetal_stimuli	51	suncokret	suncokret		sunflower	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	52	plava pegla	plava pegla		blue_iron	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	supSuff	bookcase	furniture	gloves	clothing	1	degenetal_stimuli	53	pas	pas		dalmatian	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	6	pophristic_stimuli	54	viljuska narandzasta	viljuska narandzasta		orange_fork	0	NC		1
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType2	pretzels	snack	lion	animal	1	degenetal_stimuli	55	gumene bombone	gumene bombone		gummyBears	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	bird	animal	sheep	animal	1	degenetal_stimuli	56	golub	golub		pigeon	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType1	gloves	clothing	bathrobe	clothing	1	degenetal_stimuli	57	kosulja kratkih rukava__da	kosulja kratkih rukava	sa cvijetnim dezenom?	hawaiiShirt	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	flower	plant	flower	plant	1	degenetal_stimuli	58	ruza	ruza		rose	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	59	narandzasti helikopter	narandzasti helikopter		orange_helicopter	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	60	narandzasti kamion	narandzasti kamion		orange_truck	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	61	bijela svijeca	bijela svijeca		white_candle	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	62	plavi novcanik	plavi novcanik		blue_wallet	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	fish	animal	rhino	animal	1	degenetal_stimuli	63	riba__da	riba	nemo?	clownFish	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	64	narandzasti dvogled	narandzasti dvogled		orange_binoculars	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	supSuff	socks	clothing	lamp	furniture	1	degenetal_stimuli	65	auto	auto		minivan	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	66	sal	sal		blue_scarf	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	basicSuffType1	lobster	animal	rhino	animal	1	degenetal_stimuli	67	riba	riba		goldFish	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	subNec	shirt	clothing	shirt	clothing	1	degenetal_stimuli	68	plava majica bez kragne	plava majica bez kragne		tShirt	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	69	kofer	kofer		black_luggage	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	supSuff	popcorn	snack	bison	animal	1	degenetal_stimuli	70	auto	auto		convertible	1	N		0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	71	plava solja	plava solja		blue_mug	1	CN		1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	72	sraufciger	sraufciger		black_screwdriver	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	1	drvena korpa__obicna	drvena korpa	aj bre__koja	orange_basket	1	CN		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	2	ljubicasti helikopter	ljubicasti helikopter		purple_helicopter	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType2	bathrobe	clothing	car	vehicle	1	degenetal_stimuli	3	kosuljica bez rukava	kosuljica bez rukava		hawaiiShirt	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType2	popcorn	snack	pottedPlant	plant	1	degenetal_stimuli	4	skittles	skittles		skittles	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	5	prsten	prsten		yellow_ring	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	6	zeleni dvogled	zeleni dvogled		green_binoculars	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	7	narandzasta kockica	narandzasta kockica		orange_die	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	subNec	car	vehicle	train	vehicle	1	degenetal_stimuli	8	porodicni auto	porodicni auto		minivan	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	9	ljubicasta rukavica	ljubicasta rukavica		purple_glove	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType1	cow	animal	horse	animal	1	degenetal_stimuli	10	vucjak	vucjak		husky	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	11	bela vrata	bela vrata		white_door	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	12	srafciger	srafciger		orange_screwdriver	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	13	koronka	koronka		white_mask	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType1	rosemary	plant	ivy	plant	1	degenetal_stimuli	14	suncokret	suncokret		sunflower	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	15	bela sveca	bela sveca		white_candle	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType1	rhino	animal	hamster	animal	1	degenetal_stimuli	16	nemacki ovcar	nemacki ovcar		germanShepherd	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	17	robot	robot		black_robot	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	18	masna	masna		green_ribbon	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	19	bela kruna	bela kruna		white_crown	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	20	zuti balon	zuti balon		yellow_balloon	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	21	ljubicasti cekic	ljubicasti cekic		purple_hammer	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	supSuff	rosemary	plant	train	vehicle	1	degenetal_stimuli	22	zlatna ribica	zlatna ribica		goldFish	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	23	zeleni kalendar	zeleni kalendar		green_calendar	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType1	crocodile	animal	fish	animal	1	degenetal_stimuli	24	ptica	ptica		hummingBird	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	kravata__crna	kravata		black_tie	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	26	pegla	pegla		yellow_iron	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	27	gitara__elektricna	gitara		red_guitar	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	supSuff	fish	animal	grasses	plant	1	degenetal_stimuli	28	majica	majica		tShirt	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	29	crvena ograda	crvena ograda		red_fence	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	30	crveni telefon	crveni telefon		red_phone	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	31	viljuska crna	viljuska crna		black_fork	1	NC		1
5bFKYE9pB9xSBeWGK	BCS	feedback	basicSuffType2	lobster	animal	bed	furniture	1	degenetal_stimuli	32	riba	riba		clownFish	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	33	cesalj	cesalj		blue_comb	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	subNec	bear	animal	iguana	animal	1	degenetal_stimuli	34	crni medved	crni medved		blackBear	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	35	jastuk	jastuk		yellow_cushion	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	36	sal	sal		white_scarf	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	37	zuti krevet	zuti krevet		yellow_bed	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	supSuff	cookies	snack	ivy	plant	1	degenetal_stimuli	38	auto	auto		suv	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	39	haljina__plava	haljina		blue_dress	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	40	cinija	cinija		purple_bowl	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	subNec	dog	animal	pig	animal	1	degenetal_stimuli	41	dalmatinac	dalmatinac		dalmatian	1	N		0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	42	solja plava	solja plava		blue_mug	1	NC		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	43	beo cvet	beo cvet		white_flower	1	CN		1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	44	crna riba	crna riba		black_fish	1	CN		1
