gameId	language	condition	roundNumber	nameClickedObj	correct	words	target	colorMentioned	nounMentioned	clickedColor	clickedType	otherMethod	noun_mentioned	color_mentioned
GnHj49yMMnNtTBPDT	English	scene1	51	red_flower	1	CN	flower	1	1	red		0	1	1
GnHj49yMMnNtTBPDT	English	scene4	52	blue_cushion	1	CN	cushion	1	1	blue		0	1	1
GnHj49yMMnNtTBPDT	English	scene1	53	orange_slipper	1	CN	slipper	1	1	orange		0	1	1
GnHj49yMMnNtTBPDT	English	scene4	54	orange_helicopter	1	CN	helicopter	1	1	orange		0	1	1
GnHj49yMMnNtTBPDT	English	scene1	55	green_drum	1	CN	drum	1	1	green		0	1	1
GnHj49yMMnNtTBPDT	English	scene1	56	green_ribbon	1	CN	ribbon	1	1	green		0	1	1
GnHj49yMMnNtTBPDT	English	scene4	58	red_fence	1	CN	fence	1	1	red		0	1	1
GnHj49yMMnNtTBPDT	English	scene4	60	white_chair	1	CN	chair	1	1	white		0	1	1
GnHj49yMMnNtTBPDT	English	scene2	63	red_dress	1	CN	dress	1	1	red		0	1	1
GnHj49yMMnNtTBPDT	English	scene3	64	green_fork	1	N	fork	0	1	green		0	1	0
GnHj49yMMnNtTBPDT	English	scene3	65	yellow_belt	1	N	belt	0	1	yellow		0	1	0
GnHj49yMMnNtTBPDT	English	scene2	66	black_shell	1	N	shell	0	1	black		0	1	0
GnHj49yMMnNtTBPDT	English	scene1	69	yellow_wallet	1	CN	wallet	1	1	yellow		0	1	1
GnHj49yMMnNtTBPDT	English	scene3	71	red_mug	1	N	mug	0	1	red		0	1	0
GnHj49yMMnNtTBPDT	English	scene3	72	yellow_mask	1	N	mask	0	1	yellow		0	1	0
inue5msuxBqEAZXrX	English	scene2	1	black_fork	1	N	fork	0	1	black		0	1	0
inue5msuxBqEAZXrX	English	scene2	2	purple_glove	1	CN	glove	1	1	purple		0	1	1
inue5msuxBqEAZXrX	English	scene1	5	blue_iron	1	CN	iron	1	1	blue		0	1	1
inue5msuxBqEAZXrX	English	scene2	6	green_lock	1	N	lock	0	1	green		0	1	0
inue5msuxBqEAZXrX	English	scene3	7	purple_hammer	1	N	hammer	0	1	purple		0	1	0
inue5msuxBqEAZXrX	English	scene4	8	black_binoculars	1	N	binoculars	0	1	black		0	1	0
inue5msuxBqEAZXrX	English	scene1	11	green_robot	1	C	robot	1	0	green		0	0	1
inue5msuxBqEAZXrX	English	scene2	12	white_wallet	1	N	wallet	0	1	white		0	1	0
inue5msuxBqEAZXrX	English	scene2	15	red_mug	1	N	mug	0	1	red		0	1	0
inue5msuxBqEAZXrX	English	scene4	16	yellow_candle	1	CN	candle	1	1	yellow		0	1	1
inue5msuxBqEAZXrX	English	scene3	17	red_dress	1	CN	dress	1	1	red		0	1	1
inue5msuxBqEAZXrX	English	scene3	20	red_comb	1	N	comb	0	1	red		0	1	0
inue5msuxBqEAZXrX	English	scene3	21	red_door	1	N	door	0	1	red		0	1	0
inue5msuxBqEAZXrX	English	scene1	22	blue_balloon	1	CN	balloon	1	1	blue		0	1	1
inue5msuxBqEAZXrX	English	scene4	24	green_slipper	1	CN	slipper	1	1	green		0	1	1
inue5msuxBqEAZXrX	English	scene3	25	green_sock	1	N	sock	0	1	green		0	1	0
inue5msuxBqEAZXrX	English	scene3	26	red_cushion	1	N	cushion	0	1	red		0	1	0
inue5msuxBqEAZXrX	English	scene4	27	yellow_belt	1	CN	belt	1	1	yellow		0	1	1
inue5msuxBqEAZXrX	English	scene3	30	orange_bowl	1	N	bowl	0	1	orange		0	1	0
inue5msuxBqEAZXrX	English	scene4	31	yellow_pencil	1	CN	pencil	1	1	yellow		0	1	1
inue5msuxBqEAZXrX	English	scene2	32	yellow_mask	1	N	mask	0	1	yellow		0	1	0
inue5msuxBqEAZXrX	English	scene3	34	white_ring	1	N	ring	0	1	white		0	1	0
inue5msuxBqEAZXrX	English	scene4	35	orange_drum	1	CN	drum	1	1	orange		0	1	1
inue5msuxBqEAZXrX	English	scene3	36	blue_crown	1	N	crown	0	1	blue		0	1	0
inue5msuxBqEAZXrX	English	scene1	37	blue_butterfly	1	CN	butterfly	1	1	blue		0	1	1
inue5msuxBqEAZXrX	English	scene4	38	orange_microscope	1	CN	microscope	1	1	orange		0	1	1
inue5msuxBqEAZXrX	English	scene2	39	red_guitar	1	N	guitar	0	1	red		0	1	0
inue5msuxBqEAZXrX	English	scene1	40	purple_helicopter	1	CN	helicopter	1	1	purple		0	1	1
inue5msuxBqEAZXrX	English	scene4	41	yellow_scarf	1	CN	scarf	1	1	yellow		0	1	1
inue5msuxBqEAZXrX	English	scene4	43	red_calculator	1	CN	calculator	1	1	red		0	1	1
inue5msuxBqEAZXrX	English	scene4	44	purple_necklace	1	CN	necklace	1	1	purple		0	1	1
inue5msuxBqEAZXrX	English	scene1	45	black_fish	1	CN	fish	1	1	black		0	1	1
inue5msuxBqEAZXrX	English	scene1	49	red_phone	1	CN	phone	1	1	red		0	1	1
inue5msuxBqEAZXrX	English	scene1	50	yellow_chair	1	CN	chair	1	1	yellow		0	1	1
inue5msuxBqEAZXrX	English	scene2	51	orange_screwdriver	1	N	screwdriver	0	1	orange		0	1	0
inue5msuxBqEAZXrX	English	scene2	53	orange_luggage	1	N	luggage	0	1	orange		0	1	0
inue5msuxBqEAZXrX	English	scene4	54	black_ribbon	1	CN	ribbon	1	1	black		0	1	1
inue5msuxBqEAZXrX	English	scene2	55	green_tie	1	CN	tie	1	1	green		0	1	1
inue5msuxBqEAZXrX	English	scene3	56	green_truck	1	CN	truck	1	1	green		0	1	1
inue5msuxBqEAZXrX	English	scene4	57	white_book	1	CN	book	1	1	white		0	1	1
inue5msuxBqEAZXrX	English	scene2	58	yellow_flower	1	N	flower	0	1	yellow		0	1	0
inue5msuxBqEAZXrX	English	scene3	59	orange_calendar	1	N	calendar	0	1	orange		0	1	0
inue5msuxBqEAZXrX	English	scene1	60	orange_die	1	CN	die	1	1	orange		0	1	1
inue5msuxBqEAZXrX	English	scene1	64	purple_knife	1	CN	knife	1	1	purple		0	1	1
inue5msuxBqEAZXrX	English	scene2	66	blue_bed	1	N	bed	0	1	blue		0	1	0
inue5msuxBqEAZXrX	English	scene1	68	white_fence	1	CN	fence	1	1	white		0	1	1
inue5msuxBqEAZXrX	English	scene3	70	purple_shell	1	N	shell	0	1	purple		0	1	0
inue5msuxBqEAZXrX	English	scene1	72	purple_basket	1	CN	basket	1	1	purple		0	1	1
k2dQcqTTXYgi5msRn	English	scene3	1	purple_bowl	1	N	bowl	0	1	purple		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	2	black_microscope	1	CN	microscope	1	1	black		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	4	green_robot	1	CN	robot	1	1	green		0	1	1
k2dQcqTTXYgi5msRn	English	scene1	5	white_phone	1	CN	phone	1	1	white		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	6	blue_mask	1	CN	mask	1	1	blue		0	1	1
k2dQcqTTXYgi5msRn	English	scene1	11	yellow_door	1	CN	door	1	1	yellow		0	1	1
k2dQcqTTXYgi5msRn	English	scene2	12	red_flower	1	N	flower	0	1	red		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	15	yellow_dress	1	CN	dress	1	1	yellow		0	1	1
k2dQcqTTXYgi5msRn	English	scene2	16	black_glove	1	N	glove	0	1	black		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	17	white_butterfly	1	CN	butterfly	1	1	white		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	18	orange_ribbon	1	CN	ribbon	1	1	orange		0	1	1
k2dQcqTTXYgi5msRn	English	scene3	19	yellow_chair	1	N	chair	0	1	yellow		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	20	yellow_cushion	1	N	cushion	0	1	yellow		0	1	0
k2dQcqTTXYgi5msRn	English	scene4	23	yellow_calculator	1	CN	calculator	1	1	yellow		0	1	1
k2dQcqTTXYgi5msRn	English	scene1	24	orange_die	1	CN	die	1	1	orange		0	1	1
k2dQcqTTXYgi5msRn	English	scene1	25	red_crown	1	CN	crown	1	1	red		0	1	1
k2dQcqTTXYgi5msRn	English	scene2	26	blue_wallet	1	N	wallet	0	1	blue		0	1	0
k2dQcqTTXYgi5msRn	English	scene2	29	red_book	1	N	book	0	1	red		0	1	0
k2dQcqTTXYgi5msRn	English	scene2	30	orange_tie	1	N	tie	0	1	orange		0	1	0
k2dQcqTTXYgi5msRn	English	scene2	31	purple_fork	1	N	fork	0	1	purple		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	32	green_shell	1	N	shell	0	1	green		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	33	white_fence	1	N	fence	0	1	white		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	36	green_sock	1	N	sock	0	1	green		0	1	0
k2dQcqTTXYgi5msRn	English	scene2	38	yellow_candle	1	N	candle	0	1	yellow		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	39	orange_fish	1	CN	fish	1	1	orange		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	41	white_belt	1	CN	belt	1	1	white		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	42	green_knife	1	CN	knife	1	1	green		0	1	1
k2dQcqTTXYgi5msRn	English	scene2	45	red_bed	1	N	bed	0	1	red		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	46	purple_luggage	1	N	luggage	0	1	purple		0	1	0
k2dQcqTTXYgi5msRn	English	scene4	47	blue_guitar	1	NC	guitar	1	1	blue		0	1	1
k2dQcqTTXYgi5msRn	English	scene1	48	green_basket	1	CN	basket	1	1	green		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	50	white_mug	1	CN	mug	1	1	white		0	1	1
k2dQcqTTXYgi5msRn	English	scene3	51	orange_screwdriver	1	N	screwdriver	0	1	orange		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	52	purple_binoculars	1	NC	binoculars	1	1	purple		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	53	white_scarf	1	CN	scarf	1	1	white		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	55	green_slipper	1	CN	slipper	1	1	green		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	57	orange_helicopter	1	CN	helicopter	1	1	orange		0	1	1
k2dQcqTTXYgi5msRn	English	scene2	59	purple_hammer	1	N	hammer	0	1	purple		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	61	green_drum	1	CN	drum	1	1	green		0	1	1
k2dQcqTTXYgi5msRn	English	scene2	62	black_calendar	1	N	calendar	0	1	black		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	63	blue_comb	1	N	comb	0	1	blue		0	1	0
k2dQcqTTXYgi5msRn	English	scene2	66	white_pencil	1	N	pencil	0	1	white		0	1	0
k2dQcqTTXYgi5msRn	English	scene1	67	yellow_balloon	1	NC	balloon	1	1	yellow		0	1	1
k2dQcqTTXYgi5msRn	English	scene4	68	orange_necklace	1	CN	necklace	1	1	orange		0	1	1
k2dQcqTTXYgi5msRn	English	scene3	69	red_ring	1	N	ring	0	1	red		0	1	0
k2dQcqTTXYgi5msRn	English	scene2	70	black_truck	1	N	truck	0	1	black		0	1	0
k2dQcqTTXYgi5msRn	English	scene3	72	red_iron	1	N	iron	0	1	red		0	1	0
4AwPGrvpXTqr9h825	English	scene3	1	blue_bed	1	N	bed	0	1	blue		0	1	0
4AwPGrvpXTqr9h825	English	scene2	3	white_comb	1	N	comb	0	1	white		0	1	0
4AwPGrvpXTqr9h825	English	scene2	6	white_door	1	N	door	0	1	white		0	1	0
4AwPGrvpXTqr9h825	English	scene3	7	green_truck	1	CN	truck	1	1	green		0	1	1
4AwPGrvpXTqr9h825	English	scene1	8	purple_die	1	CN	die	1	1	purple		0	1	1
4AwPGrvpXTqr9h825	English	scene1	9	orange_fish	1	CN	fish	1	1	orange		0	1	1
4AwPGrvpXTqr9h825	English	scene2	11	white_dress	1	CN	dress	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene1	12	green_basket	1	CN	basket	1	1	green		0	1	1
4AwPGrvpXTqr9h825	English	scene4	14	green_drum	1	CN	drum	1	1	green		0	1	1
4AwPGrvpXTqr9h825	English	scene1	16	white_belt	1	CN	belt	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene3	17	black_sock	1	N	sock	0	1	black		0	1	0
4AwPGrvpXTqr9h825	English	scene2	18	purple_fork	1	N	fork	0	1	purple		0	1	0
4AwPGrvpXTqr9h825	English	scene4	20	purple_necklace	1	CN	necklace	1	1	purple		0	1	1
4AwPGrvpXTqr9h825	English	scene4	21	orange_ribbon	1	CN	ribbon	1	1	orange		0	1	1
4AwPGrvpXTqr9h825	English	scene1	22	white_scarf	1	CN	scarf	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene4	23	yellow_balloon	1	CN	balloon	1	1	yellow		0	1	1
4AwPGrvpXTqr9h825	English	scene3	26	red_wallet	1	N	wallet	0	1	red		0	1	0
4AwPGrvpXTqr9h825	English	scene2	31	purple_tie	1	N	tie	0	1	purple		0	1	0
4AwPGrvpXTqr9h825	English	scene1	32	yellow_candle	1	CN	candle	1	1	yellow		0	1	1
4AwPGrvpXTqr9h825	English	scene2	34	purple_lock	1	N	lock	0	1	purple		0	1	0
4AwPGrvpXTqr9h825	English	scene3	36	white_flower	1	CN	flower	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene3	37	red_mask	1	CN	mask	1	1	red		0	1	1
4AwPGrvpXTqr9h825	English	scene1	39	purple_robot	1	CN	robot	1	1	purple		0	1	1
4AwPGrvpXTqr9h825	English	scene2	40	white_cushion	1	N	cushion	0	1	white		0	1	0
4AwPGrvpXTqr9h825	English	scene3	42	white_mug	1	N	mug	0	1	white		0	1	0
4AwPGrvpXTqr9h825	English	scene3	43	green_shell	1	CN	shell	1	1	green		0	1	1
4AwPGrvpXTqr9h825	English	scene4	44	black_microscope	1	CN	microscope	1	1	black		0	1	1
4AwPGrvpXTqr9h825	English	scene3	45	white_guitar	1	N	guitar	0	1	white		0	1	0
4AwPGrvpXTqr9h825	English	scene4	47	white_chair	1	CN	chair	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene4	48	yellow_butterfly	1	CN	butterfly	1	1	yellow		0	1	1
4AwPGrvpXTqr9h825	English	scene1	49	yellow_book	1	CN	book	1	1	yellow		0	1	1
4AwPGrvpXTqr9h825	English	scene1	50	black_helicopter	1	CN	helicopter	1	1	black		0	1	1
4AwPGrvpXTqr9h825	English	scene4	51	orange_binoculars	1	CN	binoculars	1	1	orange		0	1	1
4AwPGrvpXTqr9h825	English	scene2	52	purple_luggage	1	N	luggage	0	1	purple		0	1	0
4AwPGrvpXTqr9h825	English	scene2	55	red_ring	1	CN	ring	1	1	red		0	1	1
4AwPGrvpXTqr9h825	English	scene2	56	red_crown	1	N	crown	0	1	red		0	1	0
4AwPGrvpXTqr9h825	English	scene4	57	white_fence	1	CN	fence	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene3	58	black_hammer	1	N	hammer	0	1	black		0	1	0
4AwPGrvpXTqr9h825	English	scene3	59	purple_bowl	1	CN	bowl	1	1	purple		0	1	1
4AwPGrvpXTqr9h825	English	scene3	60	green_calendar	1	N	calendar	0	1	green		0	1	0
4AwPGrvpXTqr9h825	English	scene4	63	purple_slipper	1	CN	slipper	1	1	purple		0	1	1
4AwPGrvpXTqr9h825	English	scene1	65	yellow_calculator	1	CN	calculator	1	1	yellow		0	1	1
4AwPGrvpXTqr9h825	English	scene2	66	purple_screwdriver	1	CN	screwdriver	1	1	purple		0	1	1
4AwPGrvpXTqr9h825	English	scene1	67	white_pencil	1	CN	pencil	1	1	white		0	1	1
4AwPGrvpXTqr9h825	English	scene2	68	orange_glove	1	N	glove	0	1	orange		0	1	0
4AwPGrvpXTqr9h825	English	scene4	70	blue_phone	1	CN	phone	1	1	blue		0	1	1
4AwPGrvpXTqr9h825	English	scene4	71	red_iron	1	CN	iron	1	1	red		0	1	1
4AwPGrvpXTqr9h825	English	scene1	72	black_knife	1	CN	knife	1	1	black		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	1	green_calendar	1	N	calendar	0	1	green		0	1	0
2wfvBJtJWTjCMDxMX	English	scene2	3	blue_flower	1	CN	flower	1	1	blue		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	5	black_binoculars	1	CN	binoculars	1	1	black		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	6	orange_fish	1	CN	fish	1	1	orange		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	8	green_hammer	1	CN	hammer	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	9	white_iron	1	CN	iron	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	10	green_truck	1	CN	truck	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	11	orange_microscope	1	CN	microscope	1	1	orange		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	12	yellow_guitar	1	CN	guitar	1	1	yellow		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	15	blue_belt	1	CN	belt	1	1	blue		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	17	blue_butterfly	1	CN	butterfly	1	1	blue		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	18	blue_balloon	1	CN	balloon	1	1	blue		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	19	white_door	1	CN	door	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	21	purple_screwdriver	1	CN	screwdriver	1	1	purple		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	23	white_chair	1	CN	chair	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	24	yellow_pencil	1	CN	pencil	1	1	yellow		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	26	purple_slipper	1	CN	slipper	1	1	purple		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	27	black_robot	1	CN	robot	1	1	black		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	28	yellow_crown	1	N	crown	0	1	yellow		0	1	0
2wfvBJtJWTjCMDxMX	English	scene1	29	green_knife	1	CN	knife	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	32	white_bed	1	CN	bed	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	33	orange_basket	1	CN	basket	1	1	orange		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	34	white_scarf	1	CN	scarf	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	35	green_luggage	1	CN	luggage	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	36	green_drum	1	CN	drum	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	37	blue_mug	1	CN	mug	1	1	blue		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	38	green_tie	1	CN	tie	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	39	white_ring	1	CN	ring	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	41	orange_glove	1	CN	glove	1	1	orange		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	42	white_candle	1	CN	candle	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	43	red_calculator	1	CN	calculator	1	1	red		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	46	black_helicopter	1	CN	helicopter	1	1	black		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	48	white_book	1	CN	book	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	50	white_cushion	1	CN	cushion	1	1	white		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	52	black_shell	1	CN	shell	1	1	black		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	53	blue_comb	1	CN	comb	1	1	blue		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	54	orange_bowl	1	CN	bowl	1	1	orange		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	55	red_fence	1	CN	fence	1	1	red		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	59	purple_sock	1	CN	sock	1	1	purple		0	1	1
2wfvBJtJWTjCMDxMX	English	scene3	60	orange_die	1	N	die	0	1	orange		0	1	0
2wfvBJtJWTjCMDxMX	English	scene3	62	yellow_mask	1	CN	mask	1	1	yellow		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	63	orange_lock	1	CN	lock	1	1	orange		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	67	yellow_wallet	1	CN	wallet	1	1	yellow		0	1	1
2wfvBJtJWTjCMDxMX	English	scene4	68	black_fork	1	CN	fork	1	1	black		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	69	green_ribbon	1	CN	ribbon	1	1	green		0	1	1
2wfvBJtJWTjCMDxMX	English	scene2	70	red_dress	1	NC	dress	1	1	red		0	1	1
2wfvBJtJWTjCMDxMX	English	scene1	72	yellow_phone	1	CN	phone	1	1	yellow		0	1	1
mRKFWd934SCmFkknN	English	scene3	1	red_butterfly	1	N	butterfly	0	1	red		0	1	0
mRKFWd934SCmFkknN	English	scene4	2	white_bed	1	CN	bed	1	1	white		0	1	1
mRKFWd934SCmFkknN	English	scene4	5	red_wallet	1	CN	wallet	1	1	red		0	1	1
mRKFWd934SCmFkknN	English	scene1	7	blue_comb	1	CN	comb	1	1	blue		0	1	1
mRKFWd934SCmFkknN	English	scene4	8	purple_luggage	1	CN	luggage	1	1	purple		0	1	1
mRKFWd934SCmFkknN	English	scene3	9	purple_basket	1	N	basket	0	1	purple		0	1	0
mRKFWd934SCmFkknN	English	scene1	13	yellow_ring	1	CN	ring	1	1	yellow		0	1	1
mRKFWd934SCmFkknN	English	scene4	14	yellow_crown	1	CN	crown	1	1	yellow		0	1	1
mRKFWd934SCmFkknN	English	scene4	15	purple_fork	1	CN	fork	1	1	purple		0	1	1
mRKFWd934SCmFkknN	English	scene2	16	black_drum	1	N	drum	0	1	black		0	1	0
mRKFWd934SCmFkknN	English	scene2	17	red_chair	1	N	chair	0	1	red		0	1	0
mRKFWd934SCmFkknN	English	scene4	18	blue_door	1	CN	door	1	1	blue		0	1	1
mRKFWd934SCmFkknN	English	scene3	21	red_phone	1	N	phone	0	1	red		0	1	0
mRKFWd934SCmFkknN	English	scene1	22	green_truck	1	CN	truck	1	1	green		0	1	1
mRKFWd934SCmFkknN	English	scene1	24	white_cushion	1	CN	cushion	1	1	white		0	1	1
mRKFWd934SCmFkknN	English	scene3	25	white_book	1	N	book	0	1	white		0	1	0
mRKFWd934SCmFkknN	English	scene3	26	red_balloon	1	N	balloon	0	1	red		0	1	0
mRKFWd934SCmFkknN	English	scene3	28	green_helicopter	1	N	helicopter	0	1	green		0	1	0
mRKFWd934SCmFkknN	English	scene4	29	red_flower	1	CN	flower	1	1	red		0	1	1
mRKFWd934SCmFkknN	English	scene1	30	yellow_mask	1	CN	mask	1	1	yellow		0	1	1
mRKFWd934SCmFkknN	English	scene4	31	green_lock	1	CN	lock	1	1	green		0	1	1
mRKFWd934SCmFkknN	English	scene3	32	purple_die	1	N	die	0	1	purple		0	1	0
mRKFWd934SCmFkknN	English	scene2	33	purple_ribbon	1	N	ribbon	0	1	purple		0	1	0
mRKFWd934SCmFkknN	English	scene1	36	black_sock	1	CN	sock	1	1	black		0	1	1
mRKFWd934SCmFkknN	English	scene1	38	orange_hammer	1	CN	hammer	1	1	orange		0	1	1
mRKFWd934SCmFkknN	English	scene1	39	black_bowl	1	CN	bowl	1	1	black		0	1	1
mRKFWd934SCmFkknN	English	scene3	40	orange_fish	1	N	fish	0	1	orange		0	1	0
mRKFWd934SCmFkknN	English	scene1	41	white_guitar	1	CN	guitar	1	1	white		0	1	1
mRKFWd934SCmFkknN	English	scene3	42	yellow_candle	1	N	candle	0	1	yellow		0	1	0
mRKFWd934SCmFkknN	English	scene2	44	orange_microscope	1	N	microscope	0	1	orange		0	1	0
mRKFWd934SCmFkknN	English	scene2	45	white_iron	1	N	iron	0	1	white		0	1	0
mRKFWd934SCmFkknN	English	scene1	46	green_calendar	1	CN	calendar	1	1	green		0	1	1
mRKFWd934SCmFkknN	English	scene4	47	orange_tie	1	CN	tie	1	1	orange		0	1	1
mRKFWd934SCmFkknN	English	scene4	49	green_glove	1	CN	glove	1	1	green		0	1	1
mRKFWd934SCmFkknN	English	scene3	50	orange_knife	1	N	knife	0	1	orange		0	1	0
mRKFWd934SCmFkknN	English	scene2	53	black_binoculars	1	N	binoculars	0	1	black		0	1	0
mRKFWd934SCmFkknN	English	scene4	54	purple_screwdriver	1	CN	screwdriver	1	1	purple		0	1	1
mRKFWd934SCmFkknN	English	scene2	55	black_slipper	1	N	slipper	0	1	black		0	1	0
mRKFWd934SCmFkknN	English	scene1	56	black_shell	1	CN	shell	1	1	black		0	1	1
mRKFWd934SCmFkknN	English	scene2	58	black_necklace	1	N	necklace	0	1	black		0	1	0
mRKFWd934SCmFkknN	English	scene2	60	yellow_belt	1	N	belt	0	1	yellow		0	1	0
mRKFWd934SCmFkknN	English	scene4	61	blue_dress	1	CN	dress	1	1	blue		0	1	1
mRKFWd934SCmFkknN	English	scene1	62	blue_mug	1	CN	mug	1	1	blue		0	1	1
mRKFWd934SCmFkknN	English	scene3	67	black_robot	1	N	robot	0	1	black		0	1	0
mRKFWd934SCmFkknN	English	scene2	69	yellow_calculator	1	N	calculator	0	1	yellow		0	1	0
mRKFWd934SCmFkknN	English	scene3	70	white_pencil	1	N	pencil	0	1	white		0	1	0
mRKFWd934SCmFkknN	English	scene2	71	white_scarf	1	N	scarf	0	1	white		0	1	0
mRKFWd934SCmFkknN	English	scene2	72	white_fence	1	N	fence	0	1	white		0	1	0
EfLjfia9NNEGLhZB7	English	scene2	2	red_butterfly	1	CN	butterfly	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	3	purple_basket	1	CN	basket	1	1	purple		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	6	orange_glove	1	CN	glove	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	7	yellow_comb	1	CN	comb	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	9	orange_ribbon	1	CN	ribbon	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	10	black_bowl	1	CN	bowl	1	1	black		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	11	purple_die	1	CN	die	1	1	purple		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	14	purple_screwdriver	1	CN	screwdriver	1	1	purple		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	17	black_luggage	1	CN	luggage	1	1	black		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	19	purple_tie	1	CN	tie	1	1	purple		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	23	yellow_mask	1	CN	mask	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	24	red_calculator	1	CN	calculator	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	25	red_cushion	1	CN	cushion	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	26	yellow_bed	1	CN	bed	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	27	white_flower	1	CN	flower	1	1	white		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	28	white_crown	1	CN	crown	1	1	white		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	29	yellow_scarf	1	CN	scarf	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	30	orange_helicopter	1	CN	helicopter	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	31	yellow_candle	1	CN	candle	1	1	yellow		0	1	1
