gameId	language	name	id	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	target
5KyXjukBwjkH48zC4	English	black_die	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	23	die	die		black_die	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	die
5KyXjukBwjkH48zC4	English	red_butterfly	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	24	butterfly	butterfly		red_butterfly	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	butterfly
5KyXjukBwjkH48zC4	English	yellow_pencil	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	25	yellow pencil	yellow pencil		yellow_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	pencil
5KyXjukBwjkH48zC4	English	green_sock	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	28	green sock	green sock		green_sock	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	sock
5KyXjukBwjkH48zC4	English	black_fish	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	29	fish	fish		black_fish	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	fish
5KyXjukBwjkH48zC4	English	purple_microscope	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	31	purple microscope	purple microscope		purple_microscope	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	microscope
5KyXjukBwjkH48zC4	English	purple_glove	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	32	purple glove	purple glove		purple_glove	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	glove
5KyXjukBwjkH48zC4	English	white_fence	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	34	white fence	white fence		white_fence	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	fence
5KyXjukBwjkH48zC4	English	white_iron	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	36	not blue iron	not blue iron		white_iron	1	"c("""", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	iron
5KyXjukBwjkH48zC4	English	yellow_candle	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	37	yellow candle	yellow candle		yellow_candle	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	candle
5KyXjukBwjkH48zC4	English	blue_door	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	39	blue door	blue door		blue_door	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	door
5KyXjukBwjkH48zC4	English	purple_helicopter	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	44	purple helicopter	purple helicopter		purple_helicopter	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	helicopter
5KyXjukBwjkH48zC4	English	green_binoculars	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	45	green binoculars	green binoculars		green_binoculars	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	binoculars
5KyXjukBwjkH48zC4	English	yellow_phone	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	46	phone	phone		yellow_phone	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	phone
5KyXjukBwjkH48zC4	English	white_cushion	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	47	white pillow	white pillow		white_cushion	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	cushion
5KyXjukBwjkH48zC4	English	purple_necklace	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	48	necklace	necklace		purple_necklace	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	necklace
5KyXjukBwjkH48zC4	English	black_shell	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	49	black shell	black shell		black_shell	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	shell
5KyXjukBwjkH48zC4	English	orange_basket	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	51	basket	basket		orange_basket	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	basket
5KyXjukBwjkH48zC4	English	orange_tie	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	54	orange tie	orange tie		orange_tie	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	tie
5KyXjukBwjkH48zC4	English	white_ring	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	55	white ring	white ring		white_ring	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	ring
5KyXjukBwjkH48zC4	English	orange_ribbon	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	57	tied ribbon	tied ribbon		orange_ribbon	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	FALSE	FALSE	ribbon
5KyXjukBwjkH48zC4	English	green_fork	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	58	green fork	green fork		green_fork	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	fork
5KyXjukBwjkH48zC4	English	yellow_mug	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	59	mug	mug		yellow_mug	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	mug
5KyXjukBwjkH48zC4	English	yellow_mask	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	60	mask	mask		yellow_mask	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	mask
5KyXjukBwjkH48zC4	English	green_screwdriver	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	61	screwdriver	screwdriver		green_screwdriver	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	screwdriver
5KyXjukBwjkH48zC4	English	white_chair	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	64	white chair	white chair		white_chair	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	chair
5KyXjukBwjkH48zC4	English	blue_comb	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	65	blue comb	blue comb		blue_comb	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	comb
5KyXjukBwjkH48zC4	English	yellow_crown	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	66	crown	crown		yellow_crown	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	crown
5KyXjukBwjkH48zC4	English	purple_truck	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	67	truck	truck		purple_truck	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	truck
5KyXjukBwjkH48zC4	English	white_guitar	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	68	guitar	guitar		white_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	guitar
5KyXjukBwjkH48zC4	English	black_calendar	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	71	calendar	calendar		black_calendar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	calendar
5KyXjukBwjkH48zC4	English	red_belt	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	72	belt	belt		red_belt	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	belt
Lxj2RY2F8Box9Ca8Y	English	orange_helicopter	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	1	it flies.	it flies.		orange_helicopter	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	helicopter
Lxj2RY2F8Box9Ca8Y	English	white_mask	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	2	it is health related and white.	it is health related and white.		white_mask	1	"c("""", """", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	mask
Lxj2RY2F8Box9Ca8Y	English	red_comb	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	4	used for one's hair.	used for one's hair.		red_comb	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	comb
Lxj2RY2F8Box9Ca8Y	English	purple_drum	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	6	it is an instrument.	it is an instrument.		purple_drum	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	drum
Lxj2RY2F8Box9Ca8Y	English	purple_hammer	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	8	a tool that is not orange.	a tool that is not orange.		purple_hammer	1	"c(""A"", """", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	hammer
Lxj2RY2F8Box9Ca8Y	English	blue_phone	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	9	for making phone calls__yes	for making phone calls	blue?	blue_phone	1	"c("""", """", ""N"", """")"		FALSE	FALSE	TRUE	TRUE	TRUE	phone
Lxj2RY2F8Box9Ca8Y	English	green_ribbon	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	10	chrismassy coloured decoration	chrismassy coloured decoration		green_ribbon	1	"c("""", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	ribbon
Lxj2RY2F8Box9Ca8Y	English	yellow_flower	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	12	living thing.	living thing.		yellow_flower	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	flower
Lxj2RY2F8Box9Ca8Y	English	purple_shell	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	14	sea related.	sea related.		purple_shell	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	shell
Lxj2RY2F8Box9Ca8Y	English	red_door	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	17	more forboding looking entrance.	more forboding looking entrance.		red_door	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	door
Lxj2RY2F8Box9Ca8Y	English	orange_screwdriver	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	19	less diseased looking equipment	less diseased looking equipment		orange_screwdriver	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	screwdriver
Lxj2RY2F8Box9Ca8Y	English	white_chair	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	21	for sitting on.	for sitting on.		white_chair	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	chair
Lxj2RY2F8Box9Ca8Y	English	purple_necklace	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	22	pearls that are not green.	pearls that are not green.		purple_necklace	1	"c("""", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	necklace
Lxj2RY2F8Box9Ca8Y	English	orange_sock	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	23	also for wearing.	also for wearing.		orange_sock	1	"c("""", """", """")"		FALSE	FALSE	TRUE	FALSE	TRUE	sock
Lxj2RY2F8Box9Ca8Y	English	green_die	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	26	number related but not oragne	number related but not oragne		green_die	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	die
Lxj2RY2F8Box9Ca8Y	English	yellow_scarf	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	27	more sunny attire.__yes	more sunny attire.	yellow scarf?	yellow_scarf	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	scarf
Lxj2RY2F8Box9Ca8Y	English	blue_guitar	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	28	ocean coloured music__yes	ocean coloured music	the guitar?	blue_guitar	1	"c("""", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	guitar
Lxj2RY2F8Box9Ca8Y	English	white_iron	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	31	for clothes	for clothes		white_iron	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	iron
Lxj2RY2F8Box9Ca8Y	English	blue_ring	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	33	think - engagements	think - engagements		blue_ring	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	ring
Lxj2RY2F8Box9Ca8Y	English	white_butterfly	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	34	living thing would blend in with snow	living thing would blend in with snow		white_butterfly	1	"c("""", """", """", """", """", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	butterfly
Lxj2RY2F8Box9Ca8Y	English	black_bowl	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	35	it is round.	it is round.		black_bowl	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	bowl
Lxj2RY2F8Box9Ca8Y	English	purple_robot	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	36	it is not a calendar.	it is not a calendar.		purple_robot	1	"c("""", """", """", ""A"", """")"		FALSE	FALSE	TRUE	FALSE	TRUE	robot
Lxj2RY2F8Box9Ca8Y	English	green_binoculars	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	38	used for spying.	used for spying.		green_binoculars	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	binoculars
Lxj2RY2F8Box9Ca8Y	English	yellow_balloon	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	39	a golden party object.	a golden party object.		yellow_balloon	1	"c(""A"", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	balloon
Lxj2RY2F8Box9Ca8Y	English	black_truck	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	40	truck traveling somewhere.__yes	truck traveling somewhere.	black?	black_truck	1	"c(""N"", """", """")"		FALSE	FALSE	TRUE	FALSE	TRUE	truck
Lxj2RY2F8Box9Ca8Y	English	orange_tie	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	41	guys wear it.	guys wear it.		orange_tie	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	tie
Lxj2RY2F8Box9Ca8Y	English	red_cushion	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	42	for sleeping on.	for sleeping on.		red_cushion	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	cushion
Lxj2RY2F8Box9Ca8Y	English	blue_dress	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	43	for wearing__yes	for wearing	blue	blue_dress	1	"c("""", """")"		FALSE	FALSE	TRUE	FALSE	TRUE	dress
Lxj2RY2F8Box9Ca8Y	English	orange_slipper	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	44	less professional looking footwear.	less professional looking footwear.		orange_slipper	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	slipper
Lxj2RY2F8Box9Ca8Y	English	black_glove	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	46	not leave fingerprints	not leave fingerprints		black_glove	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	glove
Lxj2RY2F8Box9Ca8Y	English	black_microscope	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	47	science related	science related		black_microscope	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	microscope
Lxj2RY2F8Box9Ca8Y	English	purple_calendar	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	48	cold looking dates__yes	cold looking dates	okay, purple?...	purple_calendar	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	calendar
Lxj2RY2F8Box9Ca8Y	English	yellow_belt	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	49	less professional looking waist attire.	less professional looking waist attire.		yellow_belt	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	belt
Lxj2RY2F8Box9Ca8Y	English	yellow_wallet	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	50	for valuable stuff.	for valuable stuff.		yellow_wallet	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	wallet
Lxj2RY2F8Box9Ca8Y	English	blue_mug	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	51	for cold benerage.__haha	for cold benerage.	beverage :)	blue_mug	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	mug
Lxj2RY2F8Box9Ca8Y	English	blue_candle	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	52	for lighting on fire	for lighting on fire		blue_candle	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	candle
Lxj2RY2F8Box9Ca8Y	English	white_fence	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	53	not for wearing	not for wearing		white_fence	1	"c("""", """", """")"		FALSE	FALSE	TRUE	FALSE	TRUE	fence
Lxj2RY2F8Box9Ca8Y	English	blue_crown	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	54	it is blue but not a square.	it is blue but not a square.		blue_crown	1	"c("""", """", ""C"", """", """", ""A"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	crown
Lxj2RY2F8Box9Ca8Y	English	red_calculator	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	55	it is red and related to numbers.	it is red and related to numbers.		red_calculator	1	"c("""", """", ""C"", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	calculator
Lxj2RY2F8Box9Ca8Y	English	orange_basket	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	56	used for flowers but not purple.	used for flowers but not purple.		orange_basket	1	"c("""", """", """", """", """", """")"		TRUE	FALSE	TRUE	FALSE	FALSE	basket
Lxj2RY2F8Box9Ca8Y	English	orange_luggage	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	57	luggage related and not purple.	luggage related and not purple.		orange_luggage	1	"c("""", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	luggage
Lxj2RY2F8Box9Ca8Y	English	green_fork	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	58	eating utensil.	eating utensil.		green_fork	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	fork
Lxj2RY2F8Box9Ca8Y	English	orange_fish	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	61	it is living.__yes	it is living.	orange?	orange_fish	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	fish
Lxj2RY2F8Box9Ca8Y	English	orange_knife	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	62	a weapon..	a weapon..		orange_knife	1	"c(""A"", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	knife
Lxj2RY2F8Box9Ca8Y	English	purple_lock	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	63	for safety - not green	for safety - not green		purple_lock	1	"c("""", """", """", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	TRUE	lock
Lxj2RY2F8Box9Ca8Y	English	blue_bed	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	66	for snoozing	for snoozing		blue_bed	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	bed
Lxj2RY2F8Box9Ca8Y	English	yellow_book	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	67	it has words in it.	it has words in it.		yellow_book	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	book
Lxj2RY2F8Box9Ca8Y	English	blue_pencil	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	70	for communicating	for communicating		blue_pencil	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	pencil
cEXHaGis7QLpYJmnT	English	red_phone	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	1	phone	phone		red_phone	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	phone
cEXHaGis7QLpYJmnT	English	black_shell	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	2	black thing you find on the ocean	black thing you find on the ocean		black_shell	1	"c(""C"", """", """", """", """", ""A"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	shell
cEXHaGis7QLpYJmnT	English	orange_bowl	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	3	orange recepticle to hold a food or a very dense liquid	orange recepticle to hold a food or a very dense liquid		orange_bowl	1	"c(""C"", """", """", """", ""A"", """", """", ""A"", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	bowl
cEXHaGis7QLpYJmnT	English	orange_microscope	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	4	orange microscope	orange microscope		orange_microscope	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	microscope
cEXHaGis7QLpYJmnT	English	orange_knife	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	5	orange knife	orange knife		orange_knife	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	knife
cEXHaGis7QLpYJmnT	English	purple_robot	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	8	purple robot	purple robot		purple_robot	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	robot
cEXHaGis7QLpYJmnT	English	purple_drum	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	10	purple drum	purple drum		purple_drum	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	drum
cEXHaGis7QLpYJmnT	English	yellow_book	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	12	yellow book	yellow book		yellow_book	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	book
cEXHaGis7QLpYJmnT	English	black_necklace	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	13	necklace	necklace		black_necklace	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	necklace
cEXHaGis7QLpYJmnT	English	green_binoculars	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	15	green bird watcher	green bird watcher		green_binoculars	1	"c(""C"", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	binoculars
cEXHaGis7QLpYJmnT	English	red_bed	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	17	red bed	red bed		red_bed	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	bed
cEXHaGis7QLpYJmnT	English	red_fence	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	18	red fence	red fence		red_fence	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	fence
cEXHaGis7QLpYJmnT	English	black_truck	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	19	lorry	lorry		black_truck	1			FALSE	FALSE	FALSE	FALSE	FALSE	truck
cEXHaGis7QLpYJmnT	English	black_ribbon	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	20	bow	bow		black_ribbon	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	ribbon
cEXHaGis7QLpYJmnT	English	green_luggage	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	21	suitcase	suitcase		green_luggage	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	luggage
cEXHaGis7QLpYJmnT	English	yellow_mask	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	22	nask__mask	nask		yellow_mask	1			FALSE	FALSE	FALSE	FALSE	TRUE	mask
cEXHaGis7QLpYJmnT	English	purple_fork	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	23	purple fork	purple fork		purple_fork	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	fork
cEXHaGis7QLpYJmnT	English	black_fish	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	24	fish	fish		black_fish	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	fish
cEXHaGis7QLpYJmnT	English	blue_iron	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	27	blue iron	blue iron		blue_iron	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	iron
cEXHaGis7QLpYJmnT	English	white_candle	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	28	vanilla candle	vanilla candle		white_candle	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	candle
cEXHaGis7QLpYJmnT	English	red_belt	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	32	red belt	red belt		red_belt	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	belt
cEXHaGis7QLpYJmnT	English	green_sock	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	33	sock for irish people	sock for irish people		green_sock	1	"c(""N"", """", """", """")"		FALSE	FALSE	TRUE	FALSE	FALSE	sock
cEXHaGis7QLpYJmnT	English	white_dress	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	34	dress	dress		white_dress	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	dress
cEXHaGis7QLpYJmnT	English	red_balloon	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	35	balloon	balloon		red_balloon	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	balloon
cEXHaGis7QLpYJmnT	English	yellow_cushion	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	37	pee pillow	pee pillow		yellow_cushion	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	cushion
cEXHaGis7QLpYJmnT	English	orange_helicopter	1	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	38	orange helicopter	orange helicopter		orange_helicopter	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	helicopter
cEXHaGis7QLpYJmnT	English	purple_lock	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	40	lock	lock		purple_lock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	lock
cEXHaGis7QLpYJmnT	English	white_calculator	1	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	42	calculator	calculator		white_calculator	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	calculator
cEXHaGis7QLpYJmnT	English	yellow_flower	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	43	flower__yellow	flower		yellow_flower	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	flower
cEXHaGis7QLpYJmnT	English	white_door	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	44	entrance	entrance		white_door	1			FALSE	FALSE	FALSE	FALSE	TRUE	door
cEXHaGis7QLpYJmnT	English	red_pencil	1	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	45	red pencil	red pencil		red_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	pencil
cEXHaGis7QLpYJmnT	English	purple_slipper	1	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	46	slipper	slipper		purple_slipper	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	slipper
