gameId	language	stage	condition	imageType	listenerSelection	roundNumber	itemID	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
FDM5oyhMKCeSHTfZt	English_32	feedback	size_same_same_f	NA	1	26	ring_calculator	red calculator	red calculator		small_red_calculator	small_blue_calculator	big_red_ring	big_blue_calculator	small_blue_calculator	small_blue_calculator	small_blue_calculator,small_red_calculator,small_blue_calculator,small_blue_calculator,big_blue_calculator,big_red_ring	big_blue_calculator,small_blue_calculator,small_red_calculator,small_blue_calculator,small_blue_calculator,big_red_ring	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
FDM5oyhMKCeSHTfZt	English_32	feedback	color_same_diff_m	NA	1	27	piano_knife	bigger orange knife	bigger orange knife		big_orange_knife	small_orange_knife	big_green_piano	small_green_knife	small_green_knife	small_green_knife	small_green_knife,small_green_knife,big_green_piano,small_green_knife,big_orange_knife,small_orange_knife	small_green_knife,big_orange_knife,small_green_knife,small_green_knife,big_green_piano,small_orange_knife	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
FDM5oyhMKCeSHTfZt	English_32	feedback	color_diff_same_m	NA	1	28	lipstick_vase	bigger orange vase	bigger orange vase		big_orange_vase	small_orange_vase	big_black_lipstick	small_black_vase	small_orange_lipstick	small_orange_lipstick	small_orange_vase,big_orange_vase,small_orange_lipstick,small_black_vase,small_orange_lipstick,big_black_lipstick	small_orange_vase,small_orange_lipstick,small_black_vase,small_orange_lipstick,big_orange_vase,big_black_lipstick	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
FDM5oyhMKCeSHTfZt	English_32	feedback	color_basic_filler_1_m	NA	1	29	fish_drum	smaller green drum	smaller green drum		small_green_drum	big_green_drum	big_purple_fish	small_purple_drum	NA	NA	big_purple_fish,small_purple_drum,small_green_drum,big_green_drum	big_purple_fish,small_green_drum,small_purple_drum,big_green_drum	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
FDM5oyhMKCeSHTfZt	English_32	feedback	color_basic_target_m	NA	1	30	robot_die	smaller black die	smaller black die		small_black_die	big_black_die	small_orange_robot	big_orange_die	NA	NA	big_black_die,small_orange_robot,big_orange_die,small_black_die	big_orange_die,big_black_die,small_black_die,small_orange_robot	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
FDM5oyhMKCeSHTfZt	English_32	feedback	size_basic_target_m	NA	1	31	cushion_frame	smaller blue frame	smaller blue frame		small_blue_frame	small_yellow_frame	big_blue_cushion	big_yellow_frame	NA	NA	small_yellow_frame,big_yellow_frame,small_blue_frame,big_blue_cushion	big_blue_cushion,small_yellow_frame,small_blue_frame,big_yellow_frame	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
FDM5oyhMKCeSHTfZt	English_32	feedback	size_basic_filler_3_f	NA	1	32	spoon_remote	smaller orange remote__yayy	smaller orange remote	good work :)	small_orange_remote	big_black_remote	big_orange_remote	small_black_spoon	NA	NA	small_orange_remote,small_black_spoon,big_black_remote,big_orange_remote	small_orange_remote,big_black_remote,big_orange_remote,small_black_spoon	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_same_same_m	NA	1	1	bike_comb	it is the comb	the comb		big_blue_comb	big_white_comb	small_blue_bike	small_white_comb	big_white_comb	big_white_comb	big_blue_comb,small_blue_bike,big_white_comb,big_white_comb,big_white_comb,small_white_comb	big_white_comb,big_white_comb,big_blue_comb,small_white_comb,small_blue_bike,big_white_comb	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_filler_3_f	NA	1	2	crown_guitar	it's the smaller white guitar	the smaller white guitar		small_white_guitar	big_yellow_guitar	big_white_guitar	small_yellow_crown	NA	NA	big_yellow_guitar,small_yellow_crown,big_white_guitar,small_white_guitar	big_white_guitar,small_white_guitar,small_yellow_crown,big_yellow_guitar	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_filler_3_m	NA	1	3	calendar_airplane	it's the smaller green plane	the smaller green plane		small_green_airplane	big_purple_airplane	big_green_airplane	small_purple_calendar	NA	NA	small_purple_calendar,small_green_airplane,big_green_airplane,big_purple_airplane	small_green_airplane,big_green_airplane,small_purple_calendar,big_purple_airplane	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_filler_2_f	NA	1	4	cap_belt	it's the yellow belt	the yellow belt		small_yellow_belt	small_red_cap	big_red_cap	big_yellow_cap	NA	NA	big_yellow_cap,small_yellow_belt,big_red_cap,small_red_cap	small_red_cap,big_red_cap,big_yellow_cap,small_yellow_belt	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_filler_1_f	NA	1	5	pan_ruler	its the smaller yellow ruler	the smaller yellow ruler		small_yellow_ruler	big_yellow_ruler	big_white_pan	small_white_ruler	NA	NA	small_white_ruler,big_yellow_ruler,big_white_pan,small_yellow_ruler	big_yellow_ruler,big_white_pan,small_yellow_ruler,small_white_ruler	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_diff_diff_m	NA	1	6	bucket_bed	its the white bed	the white bed		big_white_bed	big_red_bed	small_white_bucket	small_red_bed	small_red_bucket	small_red_bucket	big_white_bed,small_red_bed,big_red_bed,small_red_bucket,small_white_bucket,small_red_bucket	small_red_bucket,big_white_bed,small_red_bucket,small_white_bucket,small_red_bed,big_red_bed	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_same_same_f	NA	1	7	candle_mouse	it's the smallest blue mouse	the smallest blue mouse		small_blue_mouse	big_blue_mouse	small_white_candle	big_white_mouse	big_blue_mouse	big_blue_mouse	small_blue_mouse,big_blue_mouse,big_white_mouse,big_blue_mouse,small_white_candle,big_blue_mouse	big_blue_mouse,big_white_mouse,big_blue_mouse,big_blue_mouse,small_blue_mouse,small_white_candle	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_same_diff_f	NA	1	8	clock_key	its the white key	the white key	good work so far!	small_white_key	small_blue_key	big_white_clock	big_blue_key	big_blue_key	big_blue_key	big_blue_key,big_blue_key,small_white_key,big_white_clock,big_blue_key,small_blue_key	small_blue_key,small_white_key,big_white_clock,big_blue_key,big_blue_key,big_blue_key	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_target_m	NA	1	9	microscope_lock	smaller black lock	smaller black lock		small_black_lock	big_black_lock	small_purple_microscope	big_purple_lock	NA	NA	small_purple_microscope,big_purple_lock,big_black_lock,small_black_lock	small_black_lock,big_black_lock,big_purple_lock,small_purple_microscope	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_filler_1_m	NA	1	10	piano_cake	its the larger green cake	the larger green cake		big_green_cake	big_purple_cake	small_purple_piano	small_green_cake	NA	NA	small_green_cake,small_purple_piano,big_purple_cake,big_green_cake	small_green_cake,big_green_cake,big_purple_cake,small_purple_piano	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_target_f	NA	1	11	magnifyingglass_calculator	its the yellow calculator	the yellow calculator		small_yellow_calculator	small_blue_calculator	big_yellow_magnifyingglass	big_blue_calculator	NA	NA	small_blue_calculator,small_yellow_calculator,big_yellow_magnifyingglass,big_blue_calculator	small_blue_calculator,small_yellow_calculator,big_blue_calculator,big_yellow_magnifyingglass	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_filler_2_f	NA	1	12	door_napkin	its the white napkin	the white napkin		big_white_napkin	small_white_door	small_red_door	big_red_door	NA	NA	small_white_door,big_red_door,small_red_door,big_white_napkin	small_red_door,big_red_door,small_white_door,big_white_napkin	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_diff_same_f	NA	1	13	stapler_lamp	its the white lamp	the white lamp		small_white_lamp	small_yellow_lamp	big_white_stapler	big_yellow_lamp	small_yellow_stapler	small_yellow_stapler	small_white_lamp,small_yellow_lamp,small_yellow_stapler,big_yellow_lamp,small_yellow_stapler,big_white_stapler	small_yellow_stapler,small_yellow_lamp,small_white_lamp,small_yellow_stapler,big_white_stapler,big_yellow_lamp	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_diff_diff_f	NA	1	14	tie_ladle	its the smaller green spoon	the smaller green spoon		small_green_ladle	big_green_ladle	small_orange_tie	big_orange_ladle	big_orange_tie	big_orange_tie	big_orange_tie,big_green_ladle,small_green_ladle,big_orange_ladle,small_orange_tie,big_orange_tie	big_orange_tie,big_orange_tie,big_green_ladle,small_orange_tie,big_orange_ladle,small_green_ladle	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_filler_2_m	NA	1	15	vase_shell	its the purple seashell	the purple seashell		big_purple_shell	small_purple_vase	small_orange_vase	big_orange_vase	NA	NA	big_orange_vase,small_purple_vase,big_purple_shell,small_orange_vase	small_orange_vase,small_purple_vase,big_purple_shell,big_orange_vase	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_diff_diff_f	NA	1	16	shovel_fork	its the silver fork	the silver fork		small_black_fork	small_green_fork	big_black_shovel	big_green_fork	big_green_shovel	big_green_shovel	big_green_shovel,small_green_fork,big_black_shovel,big_green_fork,small_black_fork,big_green_shovel	big_green_shovel,big_green_fork,small_black_fork,big_black_shovel,big_green_shovel,small_green_fork	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_filler_1_m	NA	1	17	butterfly_coathanger	its the smaller yellow hanger	the smaller yellow hanger		small_yellow_coathanger	big_yellow_coathanger	big_white_butterfly	small_white_coathanger	NA	NA	small_white_coathanger,big_yellow_coathanger,big_white_butterfly,small_yellow_coathanger	small_yellow_coathanger,big_white_butterfly,big_yellow_coathanger,small_white_coathanger	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_target_f	NA	1	18	remote_spoon	its the smaller orange spoon	the smaller orange spoon		small_orange_spoon	big_orange_spoon	small_black_remote	big_black_spoon	NA	NA	small_orange_spoon,small_black_remote,big_orange_spoon,big_black_spoon	small_black_remote,big_black_spoon,big_orange_spoon,small_orange_spoon	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_filler_1_f	NA	1	19	ring_ornament	its the larger yellow ornament	the larger yellow ornament		big_yellow_ornament	big_blue_ornament	small_blue_ring	small_yellow_ornament	NA	NA	big_blue_ornament,big_yellow_ornament,small_blue_ring,small_yellow_ornament	small_blue_ring,big_yellow_ornament,small_yellow_ornament,big_blue_ornament	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_same_diff_f	NA	1	20	sock_tent	its the smaller green tent	the smaller green tent		small_green_tent	big_green_tent	small_black_sock	big_black_tent	big_black_tent	big_black_tent	small_green_tent,big_black_tent,big_black_tent,small_black_sock,big_green_tent,big_black_tent	small_black_sock,big_green_tent,big_black_tent,small_green_tent,big_black_tent,big_black_tent	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_diff_diff_m	NA	1	21	hammer_drum	its the larger green drum	the larger green drum		big_green_drum	small_green_drum	big_black_hammer	small_black_drum	small_black_hammer	small_black_hammer	small_black_hammer,small_black_drum,big_black_hammer,small_black_hammer,small_green_drum,big_green_drum	big_black_hammer,small_black_drum,small_black_hammer,small_green_drum,small_black_hammer,big_green_drum	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_same_diff_m	NA	1	22	bonbon_screwdriver	its the green screwdriver	the green screwdriver		big_green_screwdriver	big_purple_screwdriver	small_green_bonbon	small_purple_screwdriver	small_purple_screwdriver	small_purple_screwdriver	small_purple_screwdriver,small_purple_screwdriver,small_purple_screwdriver,small_green_bonbon,big_purple_screwdriver,big_green_screwdriver	small_purple_screwdriver,small_purple_screwdriver,small_green_bonbon,big_purple_screwdriver,small_purple_screwdriver,big_green_screwdriver	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_diff_same_m	NA	1	23	truck_robot	its the larger orange robot	the larger orange robot		big_orange_robot	small_orange_robot	big_green_truck	small_green_robot	small_orange_truck	small_orange_truck	big_orange_robot,small_orange_truck,big_green_truck,small_green_robot,small_orange_robot,small_orange_truck	big_green_truck,small_orange_truck,small_orange_truck,small_orange_robot,small_green_robot,big_orange_robot	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_filler_3_m	NA	1	24	cushion_frame	its the white picture frame	the white frame		small_white_frame	big_blue_frame	small_blue_frame	big_white_cushion	NA	NA	small_blue_frame,small_white_frame,big_blue_frame,big_white_cushion	big_white_cushion,big_blue_frame,small_white_frame,small_blue_frame	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_same_same_f	NA	1	25	billiardball_scarf	its the blue scarf	the blue scarf		small_blue_scarf	small_red_scarf	big_blue_billiardball	big_red_scarf	small_red_scarf	small_red_scarf	small_red_scarf,small_red_scarf,big_blue_billiardball,small_blue_scarf,small_red_scarf,big_red_scarf	big_red_scarf,small_blue_scarf,big_blue_billiardball,small_red_scarf,small_red_scarf,small_red_scarf	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_filler_3_f	NA	1	26	dress_mug	its the yellow mug	the yellow mug		small_yellow_mug	big_blue_mug	small_blue_mug	big_yellow_dress	NA	NA	big_blue_mug,small_blue_mug,big_yellow_dress,small_yellow_mug	big_yellow_dress,small_yellow_mug,big_blue_mug,small_blue_mug	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_same_same_m	NA	1	27	knife_die	its the larger black dice	the larger black dice		big_black_die	small_black_die	big_orange_knife	small_orange_die	small_black_die	small_black_die	small_orange_die,big_black_die,small_black_die,small_black_die,small_black_die,big_orange_knife	small_black_die,big_black_die,small_black_die,small_black_die,small_orange_die,big_orange_knife	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_diff_same_f	NA	1	28	flower_chair	its the smaller white chair	the smaller white chair		small_white_chair	big_white_chair	small_blue_flower	big_blue_chair	big_white_flower	big_white_flower	small_blue_flower,small_white_chair,big_white_flower,big_white_chair,big_white_flower,big_blue_chair	small_blue_flower,big_white_chair,big_blue_chair,big_white_flower,small_white_chair,big_white_flower	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_basic_filler_2_m	NA	1	29	present_pencil	its the yellow pencil	the yellow pencil		small_yellow_pencil	small_blue_present	big_blue_present	big_yellow_present	NA	NA	big_blue_present,small_blue_present,big_yellow_present,small_yellow_pencil	small_blue_present,big_blue_present,small_yellow_pencil,big_yellow_present	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_diff_same_m	NA	1	30	fish_lipstick	its the purple lipstick	the purple lipstick		big_purple_lipstick	big_black_lipstick	small_purple_fish	small_black_lipstick	big_black_fish	big_black_fish	big_purple_lipstick,big_black_fish,big_black_lipstick,small_black_lipstick,small_purple_fish,big_black_fish	big_black_fish,big_black_fish,small_purple_fish,big_black_lipstick,small_black_lipstick,big_purple_lipstick	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	color_same_diff_m	NA	1	31	razor_whistle	its the larger orange whistle	the larger orange whistle		big_orange_whistle	small_orange_whistle	big_green_razor	small_green_whistle	small_green_whistle	small_green_whistle	small_green_whistle,small_green_whistle,big_green_razor,small_green_whistle,small_orange_whistle,big_orange_whistle	small_orange_whistle,small_green_whistle,big_orange_whistle,big_green_razor,small_green_whistle,small_green_whistle	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
3Xpzh3ocWAKZmtc7u	English_32	feedback	size_basic_target_m	NA	1	32	switch_phone	great job with the selections__its the yellow telephone	the yellow telephone	thanks bro	small_yellow_phone	small_blue_phone	big_yellow_switch	big_blue_phone	NA	NA	small_yellow_phone,small_blue_phone,big_yellow_switch,big_blue_phone	small_blue_phone,big_yellow_switch,big_blue_phone,small_yellow_phone	1	"c(""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_diff_same_f	NA	1	1	guitar_candle	it's the small blue candle	the small blue candle		small_blue_candle	big_blue_candle	small_yellow_guitar	big_yellow_candle	big_blue_guitar	big_blue_guitar	small_yellow_guitar,big_blue_guitar,big_blue_candle,small_blue_candle,big_yellow_candle,big_blue_guitar	small_yellow_guitar,small_blue_candle,big_blue_guitar,big_yellow_candle,big_blue_guitar,big_blue_candle	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_same_same_m	NA	1	2	cake_die	it's the large purple dice	the large purple dice		big_purple_die	small_purple_die	big_green_cake	small_green_die	small_purple_die	small_purple_die	big_purple_die,small_green_die,small_purple_die,big_green_cake,small_purple_die,small_purple_die	small_purple_die,small_green_die,big_purple_die,big_green_cake,small_purple_die,small_purple_die	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_same_same_f	NA	1	3	pan_ornament	it's the small, yellow christmas ornament	the small yellow ornament		small_yellow_ornament	big_yellow_ornament	small_red_pan	big_red_ornament	big_yellow_ornament	big_yellow_ornament	big_red_ornament,small_yellow_ornament,big_yellow_ornament,big_yellow_ornament,small_red_pan,big_yellow_ornament	big_yellow_ornament,big_yellow_ornament,big_yellow_ornament,small_yellow_ornament,small_red_pan,big_red_ornament	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_filler_1_m	NA	1	4	lipstick_piano	it's the large green piano	the large green piano		big_green_piano	big_purple_piano	small_purple_lipstick	small_green_piano	NA	NA	small_green_piano,small_purple_lipstick,big_green_piano,big_purple_piano	big_purple_piano,small_green_piano,small_purple_lipstick,big_green_piano	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_filler_3_f	NA	1	5	flower_clock	it's the small blue clock	the small blue clock		small_blue_clock	big_yellow_clock	big_blue_clock	small_yellow_flower	NA	NA	big_blue_clock,small_yellow_flower,big_yellow_clock,small_blue_clock	small_yellow_flower,small_blue_clock,big_blue_clock,big_yellow_clock	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_filler_3_m	NA	1	6	present_phone	it's the small red phone	the small red phone		small_red_phone	big_yellow_phone	small_yellow_phone	big_red_present	NA	NA	small_red_phone,big_red_present,big_yellow_phone,small_yellow_phone	small_red_phone,small_yellow_phone,big_red_present,big_yellow_phone	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_same_same_m	NA	1	7	mask_frame	it's the large yellow frame	the large yellow frame		big_yellow_frame	big_blue_frame	small_yellow_mask	small_blue_frame	big_blue_frame	big_blue_frame	big_yellow_frame,big_blue_frame,big_blue_frame,small_blue_frame,big_blue_frame,small_yellow_mask	small_blue_frame,big_yellow_frame,big_blue_frame,small_yellow_mask,big_blue_frame,big_blue_frame	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_filler_1_f	NA	1	8	scarf_door	it's the small white door	the small white door		small_white_door	big_white_door	big_yellow_scarf	small_yellow_door	NA	NA	small_white_door,small_yellow_door,big_yellow_scarf,big_white_door	big_yellow_scarf,small_white_door,big_white_door,small_yellow_door	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_filler_3_f	NA	1	9	napkin_billiardball	it's the small white ball	the small white ball		small_white_billiardball	big_red_billiardball	small_red_billiardball	big_white_napkin	NA	NA	big_red_billiardball,small_white_billiardball,small_red_billiardball,big_white_napkin	small_white_billiardball,big_red_billiardball,big_white_napkin,small_red_billiardball	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_filler_1_f	NA	1	10	mouse_ruler	it's the large blue ruler	the large blue ruler		big_blue_ruler	big_red_ruler	small_red_mouse	small_blue_ruler	NA	NA	small_red_mouse,small_blue_ruler,big_red_ruler,big_blue_ruler	small_red_mouse,big_blue_ruler,small_blue_ruler,big_red_ruler	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_diff_diff_f	NA	1	11	remote_ladle	it's the small black spoon	the small black spoon		small_black_ladle	small_green_ladle	big_black_remote	big_green_ladle	big_green_remote	big_green_remote	big_black_remote,small_green_ladle,big_green_remote,small_black_ladle,big_green_remote,big_green_ladle	big_green_remote,big_green_remote,small_green_ladle,big_green_ladle,big_black_remote,small_black_ladle	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_filler_2_f	NA	1	12	stapler_mug	it's the large blue mug	the large blue mug		big_blue_mug	small_blue_stapler	small_red_stapler	big_red_stapler	NA	NA	big_red_stapler,small_red_stapler,small_blue_stapler,big_blue_mug	small_blue_stapler,big_red_stapler,small_red_stapler,big_blue_mug	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_target_m	NA	1	13	airplane_truck	it's the small purple truck	the small purple truck		small_purple_truck	big_purple_truck	small_black_airplane	big_black_truck	NA	NA	small_purple_truck,big_purple_truck,small_black_airplane,big_black_truck	small_black_airplane,small_purple_truck,big_purple_truck,big_black_truck	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_diff_same_m	NA	1	14	switch_comb	it's the large white comb	the large white comb		big_white_comb	small_white_comb	big_red_switch	small_red_comb	small_white_switch	small_white_switch	small_white_switch,small_white_comb,big_red_switch,big_white_comb,small_red_comb,small_white_switch	small_white_switch,big_white_comb,small_red_comb,small_white_switch,big_red_switch,small_white_comb	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_same_diff_m	NA	1	15	hammer_knife	it's the medium sized orange knife__bigger	the medium orange knife	is the medium size orange knife bigger or smaller then the other?	big_orange_knife	small_orange_knife	big_black_hammer	small_black_knife	small_black_knife	small_black_knife	small_black_knife,small_orange_knife,small_black_knife,big_black_hammer,small_black_knife,big_orange_knife	small_black_knife,small_orange_knife,big_black_hammer,small_black_knife,big_orange_knife,small_black_knife	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_filler_1_m	NA	1	16	bucket_bed	it's the small yellow bed	the small yellow bed		small_yellow_bed	big_yellow_bed	big_blue_bucket	small_blue_bed	NA	NA	small_blue_bed,big_blue_bucket,small_yellow_bed,big_yellow_bed	big_blue_bucket,small_yellow_bed,big_yellow_bed,small_blue_bed	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_target_f	NA	1	17	fork_spoon	it's the small purple spoon	the small purple spoon		small_purple_spoon	big_purple_spoon	small_orange_fork	big_orange_spoon	NA	NA	big_orange_spoon,small_orange_fork,small_purple_spoon,big_purple_spoon	small_purple_spoon,big_purple_spoon,small_orange_fork,big_orange_spoon	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_same_diff_f	NA	1	18	sock_tie	it's the small green tie	the small green tie		small_green_tie	big_green_tie	small_purple_sock	big_purple_tie	big_purple_tie	big_purple_tie	small_purple_sock,big_green_tie,big_purple_tie,big_purple_tie,small_green_tie,big_purple_tie	big_purple_tie,big_purple_tie,big_purple_tie,small_green_tie,big_green_tie,small_purple_sock	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
