gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	clickedType	clickedColor	target	noun_mentioned	color_mentioned
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	14	green bow	green bow	NA	green_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ribbon	green	ribbon	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	15	truck	truck	NA	purple_truck	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	truck	purple	truck	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	16	iron	iron	NA	blue_iron	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	iron	blue	iron	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	18	red bed	red bed	NA	red_bed	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bed	red	bed	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	19	book	book	NA	blue_book	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	book	blue	book	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	20	glove	glove	NA	orange_glove	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	glove	orange	glove	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	24	red belt	red belt	NA	red_belt	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt	red	belt	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	25	brown robot	brown robot	NA	orange_robot	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	robot	orange	robot	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	26	green neck tie	green neck tie	NA	green_tie	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	tie	green	tie	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	27	baloon	baloon	NA	blue_balloon	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	balloon	blue	balloon	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	29	butterfly	butterfly	NA	white_butterfly	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	butterfly	white	butterfly	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	32	fence	fence	NA	yellow_fence	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fence	yellow	fence	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	33	pencil	pencil	NA	white_pencil	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	pencil	white	pencil	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	34	phone	phone	NA	blue_phone	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	phone	blue	phone	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	35	green knife	green knife	NA	green_knife	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife	green	knife	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	36	chair	chair	NA	white_chair	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	chair	white	chair	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	39	blue ring	blue ring	NA	blue_ring	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ring	blue	ring	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	41	yellow guitar	yellow guitar	NA	yellow_guitar	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	guitar	yellow	guitar	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	42	candle	candle	NA	red_candle	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	candle	red	candle	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	43	shell	shell	NA	orange_shell	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell	orange	shell	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	45	calender	calender	NA	purple_calendar	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	calendar	purple	calendar	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	46	white wallet	white wallet	NA	white_wallet	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	wallet	white	wallet	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	47	scarf	scarf	NA	white_scarf	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	scarf	white	scarf	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	48	green helicopter	green helicopter	NA	green_helicopter	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	helicopter	green	helicopter	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene2	NA	NA	NA	NA	1	49	hammer	hammer	NA	green_hammer	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	hammer	green	hammer	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	50	orange fish	orange fish	NA	orange_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish	orange	fish	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	53	black necklace	black necklace	NA	black_necklace	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	necklace	black	necklace	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	54	screwdriver	screwdriver	NA	orange_screwdriver	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver	orange	screwdriver	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	57	calculator	calculator	NA	yellow_calculator	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	calculator	yellow	calculator	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	58	black shoe	black shoe	?	black_slipper	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	slipper	black	slipper	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	59	bowl	bowl	NA	black_bowl	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	bowl	black	bowl	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	60	purple drum	purple drum	NA	purple_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum	purple	drum	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	63	green microscope	green microscope	NA	green_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope	green	microscope	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	64	sock	sock	NA	green_sock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock	green	sock	1	0
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	65	red crown	red crown	NA	red_crown	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	crown	red	crown	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	68	orange basket	orange basket	NA	orange_basket	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	basket	orange	basket	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	69	white mug	white mug	NA	white_mug	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	mug	white	mug	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene4	NA	NA	NA	NA	1	70	red pillow	red pillow	NA	red_cushion	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	cushion	red	cushion	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene1	NA	NA	NA	NA	1	71	black dice	black dice	NA	black_die	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	die	black	die	1	1
XCYdEcfufAjZzNj2g	English	feedback	scene3	NA	NA	NA	NA	1	72	suitcase	suitcase	NA	purple_luggage	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	luggage	purple	luggage	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	1	its the purple tie	its the purple tie	NA	purple_tie	1	ACN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	tie	purple	tie	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	2	its the baloon	its the baloon	NA	white_balloon	1	AN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	balloon	white	balloon	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	3	guitar	guitar	NA	white_guitar	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	guitar	white	guitar	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	4	calculator	calculator	NA	blue_calculator	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	calculator	blue	calculator	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	6	blue pillow	blue pillow	NA	blue_cushion	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	cushion	blue	cushion	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	7	orange slipper	orange slipper	NA	orange_slipper	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	slipper	orange	slipper	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	8	white ring	white ring	NA	white_ring	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ring	white	ring	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	9	orange helicopter	orange helicopter	NA	orange_helicopter	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	helicopter	orange	helicopter	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	11	suitcase	suitcase	NA	orange_luggage	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	luggage	orange	luggage	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	13	hammer	hammer	NA	orange_hammer	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	hammer	orange	hammer	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	14	crown	crown	NA	yellow_crown	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	crown	yellow	crown	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	15	green drum	green drum	NA	green_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum	green	drum	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	16	red comb	red comb	NA	red_comb	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	comb	red	comb	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	18	butterfly	butterfly	NA	white_butterfly	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	butterfly	white	butterfly	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	20	green bow	green bow	NA	green_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ribbon	green	ribbon	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	22	orange necklace	orange necklace	NA	orange_necklace	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	necklace	orange	necklace	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	24	red fence	red fence	NA	red_fence	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence	red	fence	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	25	purple microscope	purple microscope	NA	purple_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope	purple	microscope	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	26	purple dice	purple dice	NA	purple_die	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	die	purple	die	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	28	thermometer__yeah	thermometer	screwdriver?	orange_screwdriver	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver	orange	screwdriver	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	31	white chair	white chair	NA	white_chair	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	chair	white	chair	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	34	black knife	black knife	NA	black_knife	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife	black	knife	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	36	calendar	calendar	NA	green_calendar	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	calendar	green	calendar	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	37	yellow bed	yellow bed	NA	yellow_bed	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bed	yellow	bed	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	39	sock	sock	NA	orange_sock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock	orange	sock	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	40	purple binocolaurs	purple binocolaurs	NA	purple_binoculars	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	binoculars	purple	binoculars	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	41	scarf	scarf	NA	blue_scarf	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	scarf	blue	scarf	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	42	red iron	red iron	NA	red_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron	red	iron	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	44	red dress	red dress	NA	red_dress	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress	red	dress	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	45	fork	fork	NA	green_fork	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fork	green	fork	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	47	truck	truck	NA	green_truck	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	truck	green	truck	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	48	green fish	green fish	NA	green_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish	green	fish	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	51	lock	lock	NA	black_lock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	lock	black	lock	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	52	blue book	blue book	NA	blue_book	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	book	blue	book	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	53	black basket	black basket	NA	black_basket	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	basket	black	basket	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	54	glove	glove	NA	green_glove	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	glove	green	glove	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	55	belt	belt	NA	yellow_belt	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	belt	yellow	belt	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	57	shell	shell	NA	black_shell	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell	black	shell	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	59	door	door	NA	red_door	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	door	red	door	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	61	yellow wallet	yellow wallet	NA	yellow_wallet	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	wallet	yellow	wallet	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	62	bowl	bowl	NA	black_bowl	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	bowl	black	bowl	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	66	mug	mug	NA	red_mug	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	mug	red	mug	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene3	NA	NA	NA	NA	1	67	mask	mask	NA	yellow_mask	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	mask	yellow	mask	1	0
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	68	yellow candle	yellow candle	NA	yellow_candle	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	candle	yellow	candle	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	69	red pencil	red pencil	NA	red_pencil	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil	red	pencil	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene1	NA	NA	NA	NA	1	70	red flower	red flower	NA	red_flower	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	flower	red	flower	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene4	NA	NA	NA	NA	1	71	green robot	green robot	NA	green_robot	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	robot	green	robot	1	1
GnHj49yMMnNtTBPDT	English	feedback	scene2	NA	NA	NA	NA	1	72	phone	phone	nice one	blue_phone	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	phone	blue	phone	1	0
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	2	a fork	a fork	NA	black_fork	1	AN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	fork	black	fork	1	0
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	3	purple glove	purple glove	NA	purple_glove	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	glove	purple	glove	1	1
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	4	the flower	the flower	NA	yellow_flower	1	AN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	flower	yellow	flower	1	0
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	5	blue iron	blue iron	NA	blue_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron	blue	iron	1	1
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	6	the lock	the lock	NA	green_lock	1	AN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	lock	green	lock	1	0
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	9	red dress	red dress	NA	red_dress	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress	red	dress	1	1
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	10	black fish	black fish	NA	black_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish	black	fish	1	1
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	12	calendar	calendar	NA	orange_calendar	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	calendar	orange	calendar	1	0
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	14	hamer__hammer*	hamer	NA	purple_hammer	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	hammer	purple	hammer	1	0
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	15	door	door	NA	red_door	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	door	red	door	1	0
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	16	binoculars__black	binoculars	NA	black_binoculars	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	binoculars	black	binoculars	1	0
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	18	orange dice	orange dice	NA	orange_die	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	die	orange	die	1	1
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	19	green slipper	green slipper	NA	green_slipper	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	slipper	green	slipper	1	1
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	20	cushion	cushion	NA	red_cushion	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	cushion	red	cushion	1	0
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	24	green__robot	green	NA	green_robot	1	C	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	robot	green	robot	0	1
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	25	bowl	bowl	NA	orange_bowl	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	bowl	orange	bowl	1	0
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	27	wallet	wallet	NA	white_wallet	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	wallet	white	wallet	1	0
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	29	mask	mask	NA	yellow_mask	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	mask	yellow	mask	1	0
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	32	mug	mug	NA	red_mug	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	mug	red	mug	1	0
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	33	ring	ring	NA	white_ring	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	ring	white	ring	1	0
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	34	orange drum	orange drum	NA	orange_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum	orange	drum	1	1
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	35	crown	crown	NA	blue_crown	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	crown	blue	crown	1	0
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	36	yellow candle	yellow candle	NA	yellow_candle	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	candle	yellow	candle	1	1
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	39	red phone	red phone	NA	red_phone	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	phone	red	phone	1	1
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	40	yellow chair	yellow chair	NA	yellow_chair	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	chair	yellow	chair	1	1
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	41	comb	comb	NA	red_comb	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb	red	comb	1	0
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	43	blue butterfly	blue butterfly	NA	blue_butterfly	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly	blue	butterfly	1	1
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	44	screw drivers	screw drivers	NA	orange_screwdriver	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver	orange	screwdriver	1	0
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	45	orange microscope	orange microscope	NA	orange_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope	orange	microscope	1	1
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	46	blue balloon	blue balloon	NA	blue_balloon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	balloon	blue	balloon	1	1
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	48	suticase	suticase	NA	orange_luggage	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	luggage	orange	luggage	1	0
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	49	purple knife	purple knife	NA	purple_knife	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife	purple	knife	1	1
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	50	guitar	guitar	NA	red_guitar	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	guitar	red	guitar	1	0
inue5msuxBqEAZXrX	English	feedback	scene2	NA	NA	NA	NA	1	52	bed	bed	NA	blue_bed	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	bed	blue	bed	1	0
inue5msuxBqEAZXrX	English	feedback	scene3	NA	NA	NA	NA	1	54	sock	sock	NA	green_sock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock	green	sock	1	0
inue5msuxBqEAZXrX	English	feedback	scene1	NA	NA	NA	NA	1	55	purple helicopter	purple helicopter	NA	purple_helicopter	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	helicopter	purple	helicopter	1	1
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	56	yellow scarf	yellow scarf	NA	yellow_scarf	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	scarf	yellow	scarf	1	1
inue5msuxBqEAZXrX	English	feedback	scene4	NA	NA	NA	NA	1	57	black ribbon	black ribbon	NA	black_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ribbon	black	ribbon	1	1
