gameId	language	stage	condition	imageType	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	directorSecondMessage	guesserAllMessages	nameClickedObj	ItemID	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	correct	TakeFirst	words	sep	words2	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
6nneyGMABxDWkaudm	French	feedback	size_same_same_m	NA	1	11	la taille est grande et différente	la taille est grande et différente	"NA"		big_red_cushion	mask_cushion	big_blue_cushion	small_red_mask	small_blue_cushion	big_blue_cushion	big_blue_cushion	1	TRUE	"c(""A"", """", """", ""S"", """", """")"			FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_diff_same_m	NA	1	12	la taille est grande__un autre objet	la taille est grande	un autre objet	le rasoir violet?	big_orange_cake	razor_cake	small_orange_cake	big_purple_razor	small_purple_cake	small_orange_razor	small_orange_razor	1	TRUE	"c(""A"", """", """", ""S"")"		"c("""", """", """")"	FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_same_same_f	NA	3	13	une partie de cet objet manque__peu importe__l'objet est petit	une partie de cet objet manque	peu importe		small_red_ruler	ruler_magnifyingglass	big_yellow_magnifyingglass	small_red_ruler	big_red_magnifyingglass	big_yellow_magnifyingglass	big_yellow_magnifyingglass	0	TRUE	"c("""", """", ""N"", """", """", """")"		"c("""", """")"	FALSE	FALSE	TRUE	FALSE	FALSE
6nneyGMABxDWkaudm	French	feedback	color_same_diff_m	NA	1	14	la taille est grande__autre objet	la taille est grande	autre objet	est ce le poisson?	big_green_microscope	fish_microscope	small_green_microscope	big_black_fish	small_black_microscope	small_black_microscope	small_black_microscope	1	TRUE	"c(""A"", """", """", ""S"")"		"c("""", """")"	FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_diff_diff_f	NA	1	15	la taille est petite__oui	la taille est petite	oui	est ce la cravate noire?	small_black_tie	spoon_tie	big_black_tie	small_purple_spoon	big_purple_tie	big_purple_spoon	big_purple_spoon	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_diff_diff_m	NA	1	16	la taille est grande__non__oui	la taille est grande	non	est ce un crayon bleu__un crayon blanc?	big_white_pencil	rug_pencil	big_blue_pencil	small_white_rug	small_blue_pencil	small_blue_rug	small_blue_rug	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_basic_filler_1_f	NA	1	17	la taille est grande__oui	la taille est grande	oui	est ce une tasse bleue	big_blue_mug	napkin_mug	big_yellow_mug	small_yellow_napkin	small_blue_mug	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_basic_filler_1_f	NA	1	18	la taille est petite__non	la taille est petite	non	est ce une guitare rouge?	small_yellow_guitar	dress_guitar	big_yellow_guitar	big_red_dress	small_red_guitar	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_basic_target_m	NA	1	19	la taille est petite__oui	la taille est petite	oui	est ce un dé	small_orange_die	calendar_die	big_orange_die	small_black_calendar	big_black_die	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_same_same_m	NA	1	20	la taille est grande et se répète	la taille est grande et se répète	"NA"		big_purple_robot	knife_robot	small_purple_robot	big_orange_knife	small_orange_robot	small_purple_robot	small_purple_robot	1	TRUE	"c(""A"", """", """", ""S"", """", """", """")"			FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_same_diff_f	NA	1	21	la taille est petite__oui	la taille est petite	oui	est ce de couleur bleue	small_blue_key	calculator_key	small_yellow_key	big_blue_calculator	big_yellow_key	big_yellow_key	big_yellow_key	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_basic_filler_3_f	NA	1	22	la taille est petite__non	la taille est petite	non	est ce une lampe jaune	small_white_lamp	flower_lamp	big_yellow_lamp	small_yellow_lamp	big_white_flower	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_diff_same_f	NA	2	23	la taille est petite__un autre objet	la taille est petite	un autre objet	est ce une poele blanche	small_white_billiardball	pan_billiardball	small_white_billiardball	big_blue_pan	big_white_billiardball	small_white_pan	small_white_pan	0	TRUE	"c(""A"", """", """", ""S"")"		"c("""", """", """")"	FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_basic_filler_2_m	NA	1	24	la taille est grande__oui	la taille est grande	oui	est ce un avion	big_green_airplane	lipstick_airplane	small_green_lipstick	small_black_lipstick	big_black_lipstick	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_basic_filler_2_m	NA	1	25	l'objet est unique	l'objet est unique	"NA"		small_green_bonbon	hammer_bonbon	small_orange_hammer	big_orange_hammer	big_green_hammer	NA	NA	1	TRUE	"c(""A"", """", """", """")"			FALSE	FALSE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_diff_same_f	NA	1	26	la taille est petite__non	la taille est petite	non	est ce une chaise	small_blue_mouse	chair_mouse	big_blue_mouse	small_yellow_chair	big_yellow_mouse	big_blue_chair	big_blue_chair	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_same_same_f	NA	1	27	la taille est petite et couleur différente	la taille est petite et couleur différente	"NA"		small_yellow_ring	candle_ring	small_blue_ring	big_yellow_candle	big_blue_ring	small_blue_ring	small_blue_ring	1	TRUE	"c(""A"", """", """", ""S"", """", """", """")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_basic_filler_2_f	NA	1	28	l'objet est unique	l'objet est unique	"NA"		big_white_scarf	crown_scarf	small_white_crown	small_red_crown	big_red_crown	NA	NA	1	TRUE	"c(""A"", """", """", """")"			FALSE	FALSE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_diff_diff_m	NA	1	29	la taille est grande__oui	la taille est grande	oui	est ce un cadre	big_yellow_frame	balloon_frame	small_yellow_frame	big_red_balloon	small_red_frame	small_red_balloon	small_red_balloon	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	TRUE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_basic_target_m	NA	1	30	la taille est petite__oui__oui	la taille est petite	oui	est ce un seau__*bleu	small_blue_bucket	coathanger_bucket	small_white_bucket	big_blue_coathanger	big_white_bucket	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	color_basic_filler_3_m	NA	1	31	la taille est petite__couleur différente	la taille est petite	couleur différente	est ce un papillon blanc	small_yellow_butterfly	armchair_butterfly	big_white_butterfly	small_white_butterfly	big_yellow_armchair	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"		"c("""", """")"	FALSE	TRUE	FALSE	FALSE	TRUE
6nneyGMABxDWkaudm	French	feedback	size_basic_filler_3_f	NA	1	32	la taille est petite__oui	la taille est petite	oui	est ce une porte	small_white_door	stapler_door	big_blue_door	big_white_door	small_blue_stapler	NA	NA	1	TRUE	"c(""A"", """", """", ""S"")"			FALSE	TRUE	FALSE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	size_same_same_f	NA	1	1	lampe petite et rouge	lampe petite et rouge	"NA"	?	small_red_lamp	belt_lamp	small_yellow_lamp	big_red_belt	big_yellow_lamp	small_yellow_lamp	small_yellow_lamp	1	TRUE	"c(""N"", ""S"", """", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_same_diff_m	NA	1	2	grand et noir	grand et noir	"NA"		big_black_truck	piano_truck	small_black_truck	big_orange_piano	small_orange_truck	small_orange_truck	small_orange_truck	1	TRUE	"c(""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_diff_diff_f	NA	1	3	alarm jaune	alarm jaune	"NA"		small_yellow_clock	mug_clock	small_blue_clock	big_yellow_mug	big_blue_clock	big_blue_mug	big_blue_mug	1	TRUE	"c("""", ""C"")"			TRUE	FALSE	FALSE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_filler_1_f	NA	1	4	grosse boule jaune	grosse boule jaune	"NA"		big_yellow_billiardball	crown_billiardball	big_white_billiardball	small_white_crown	small_yellow_billiardball	NA	NA	1	TRUE	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_filler_2_m	NA	1	5	poisson	poisson	"NA"		small_purple_fish	airplane_fish	small_green_airplane	big_green_airplane	big_purple_airplane	NA	NA	1	TRUE	N			FALSE	FALSE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_target_f	NA	1	6	chaise jaune	chaise jaune	"NA"		small_yellow_chair	cap_chair	small_red_chair	big_yellow_cap	big_red_chair	NA	NA	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_diff_same_m	NA	1	7	peigne rouge	peigne rouge	"NA"		big_red_comb	butterfly_comb	big_blue_comb	small_red_butterfly	small_blue_comb	big_blue_butterfly	big_blue_butterfly	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_same_diff_f	NA	1	8	guitar rouge	guitar rouge	"NA"		small_red_guitar	flower_guitar	small_yellow_guitar	big_red_flower	big_yellow_guitar	big_yellow_guitar	big_yellow_guitar	1	TRUE	"c("""", ""C"")"			TRUE	FALSE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_filler_1_f	NA	1	9	petite souri bleue	petite souri bleue	"NA"		small_blue_mouse	pan_mouse	big_blue_mouse	big_white_pan	small_white_mouse	NA	NA	1	TRUE	"c(""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_diff_diff_m	NA	1	10	gros phone blanc	gros phone blanc	"NA"		big_white_phone	armchair_phone	small_white_phone	big_yellow_armchair	small_yellow_phone	small_yellow_armchair	small_yellow_armchair	1	TRUE	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_filler_3_f	NA	1	11	calcul rouge	calcul rouge	"NA"		small_red_calculator	stapler_calculator	big_blue_calculator	small_blue_calculator	big_red_stapler	NA	NA	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_filler_3_m	NA	1	12	petit vert	petit vert	"NA"		small_green_microscope	lock_microscope	big_black_microscope	big_green_microscope	small_black_lock	NA	NA	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_diff_same_m	NA	1	13	gros interupteur jaune	gros interupteur jaune	"NA"		big_yellow_switch	rug_switch	small_yellow_switch	big_red_rug	small_red_switch	small_yellow_rug	small_yellow_rug	1	TRUE	"c(""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_filler_3_f	NA	1	14	petite bougie rouge	petite bougie rouge	"NA"		small_red_candle	ornament_candle	big_yellow_candle	big_red_candle	small_yellow_ornament	NA	NA	1	TRUE	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_filler_2_f	NA	1	15	fourchette	fourchette	"NA"		small_orange_fork	tie_fork	small_purple_tie	big_purple_tie	big_orange_tie	NA	NA	1	TRUE	N			FALSE	FALSE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_same_same_f	NA	1	16	petite tante noire	petite tante noire	"NA"		small_black_tent	ladle_tent	big_black_tent	small_purple_ladle	big_purple_tent	big_black_tent	big_black_tent	1	TRUE	"c(""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_filler_1_m	NA	1	17	gros vert	gros vert	"NA"		big_green_lipstick	screwdriver_lipstick	big_black_lipstick	small_black_screwdriver	small_green_lipstick	NA	NA	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_target_m	NA	1	18	bonbon violet	bonbon violet	"NA"		small_purple_bonbon	knife_bonbon	small_orange_bonbon	big_purple_knife	big_orange_bonbon	NA	NA	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_filler_2_f	NA	1	19	robe	robe	"NA"		big_blue_dress	door_dress	small_blue_door	small_red_door	big_red_door	NA	NA	1	TRUE	N			FALSE	FALSE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_basic_filler_2_m	NA	1	20	razoir	razoir	"NA"		big_green_razor	shell_razor	small_green_shell	small_purple_shell	big_purple_shell	NA	NA	1	TRUE				FALSE	FALSE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_same_same_m	NA	1	21	marteau violet	marteau violet	"NA"		big_purple_hammer	die_hammer	big_black_hammer	small_purple_die	small_black_hammer	big_black_hammer	big_black_hammer	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_same_same_m	NA	1	22	gros rouge	gros rouge	"NA"		big_red_coathanger	bed_coathanger	small_red_coathanger	big_yellow_bed	small_yellow_coathanger	small_red_coathanger	small_red_coathanger	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_filler_1_m	NA	1	23	petit violet	petit violet	"NA"		small_purple_cake	calendar_cake	big_purple_cake	big_green_calendar	small_green_cake	NA	NA	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_target_f	NA	1	24	petit rouge	petit rouge	"NA"		small_red_napkin	magnifyingglass_napkin	big_red_napkin	small_yellow_magnifyingglass	big_yellow_napkin	NA	NA	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_diff_same_f	NA	1	25	petite late blanche	petite late blanche	"NA"		small_white_ruler	scarf_ruler	big_white_ruler	small_blue_scarf	big_blue_ruler	big_white_scarf	big_white_scarf	1	TRUE	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_target_m	NA	1	26	petit rouge	petit rouge	"NA"		small_red_frame	bike_frame	big_red_frame	small_white_bike	big_white_frame	NA	NA	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_diff_diff_m	NA	1	27	sifle orange	sifle orange	"NA"		big_orange_whistle	vase_whistle	big_green_whistle	small_orange_vase	small_green_whistle	small_green_vase	small_green_vase	1	TRUE	"c("""", ""C"")"			TRUE	FALSE	FALSE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	size_same_diff_m	NA	1	28	masque jaune	masque jaune	"NA"		big_yellow_mask	balloon_mask	big_white_mask	small_yellow_balloon	small_white_mask	small_white_mask	small_white_mask	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_basic_filler_3_m	NA	1	29	seau rouge	seau rouge	"NA"		small_red_bucket	pencil_bucket	big_white_bucket	small_white_bucket	big_red_pencil	NA	NA	1	TRUE	"c("""", ""C"")"			TRUE	FALSE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	color_diff_diff_f	NA	1	30	petit vert	petit vert	"NA"		small_green_sock	spoon_sock	big_green_sock	small_purple_spoon	big_purple_sock	big_purple_spoon	big_purple_spoon	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
HoHtmnyTrHC6RkLvA	French	feedback	size_diff_same_f	NA	1	31	telecom noire	telecom noire	"NA"		small_black_remote	shovel_remote	small_purple_remote	big_black_shovel	big_purple_remote	small_purple_shovel	small_purple_shovel	1	TRUE	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
HoHtmnyTrHC6RkLvA	French	feedback	color_same_diff_f	NA	1	32	petite blanche	petite blanche	"NA"	bien joué au top !	small_white_key	ring_key	big_white_key	small_yellow_ring	big_yellow_key	big_yellow_key	big_yellow_key	1	TRUE	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
