gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	20	keep your hands clean	keep your hands clean		orange_glove	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	22	hit down in orange	hit down in orange		orange_hammer	1	OC		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	23	let’s go to the beach	let’s go to the beach		orange_shell	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	24	bank maybe?	bank maybe?		yellow_wallet	1	N		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	25	sleep	sleep		blue_bed	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	28	safety green	safety green		green_lock	1	OC		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	31	will you marry me?	will you marry me?		white_ring	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	32	ring ring yellow	ring ring yellow		yellow_phone	1	NC		TRUE	FALSE	TRUE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	33	the loner here	the loner here		white_flower	1	O		FALSE	FALSE	FALSE	TRUE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	34	since 2020	since 2020		blue_mask	1	O		FALSE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	35	pretty in purple	pretty in purple		purple_ribbon	1	OC		TRUE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	36	it’s summer	it’s summer		yellow_dress	1	O		FALSE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	37	"you sit in brown, i sit in yellow"	"you sit in brown, i sit in yellow"		yellow_chair	1	O		TRUE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	38	be white but write grey	be white but write grey		white_pencil	1	O		TRUE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	39	blue wax	blue wax		blue_candle	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	40	rockstar?	rockstar?		white_guitar	1	N		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	41	let’s take a flight	let’s take a flight		orange_helicopter	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	42	black cube	black cube		black_die	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	43	nice and fluffy	nice and fluffy		blue_cushion	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	44	orange shoe	orange shoe		orange_slipper	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	48	cereal and milk habitat	cereal and milk habitat		black_bowl	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	52	coffee in the morning	coffee in the morning		red_mug	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	53	nemo’s orange cousin	nemo’s orange cousin		orange_fish	1	O		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	54	keep those toesies warm	keep those toesies warm		orange_sock	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	55	green month of love	green month of love		green_calendar	1	CO		TRUE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	56	black transporter	black transporter		black_truck	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	58	fourth industrial revolution	fourth industrial revolution		green_robot	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	59	i like white around my neck	i like white around my neck		white_scarf	1	CO		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	61	it	it		red_balloon	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene3	NA	NA	NA	NA	1	62	you can see very far	you can see very far		purple_binoculars	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	63	read red	read red		red_book	1	OC		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	64	chop it off	chop it off		black_knife	1	O		FALSE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	65	spaghetti	spaghetti		green_fork	1	N		FALSE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	67	black fixer	black fixer		black_screwdriver	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
n43usucPRYyxGsjEh	English	feedback	scene4	NA	NA	NA	NA	1	68	get rid of wrinkles with red	get rid of wrinkles with red		red_iron	1	O		TRUE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene2	NA	NA	NA	NA	1	70	queen	queen		yellow_crown	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
n43usucPRYyxGsjEh	English	feedback	scene1	NA	NA	NA	NA	1	71	pack in green	pack in green		green_luggage	1	NC		TRUE	FALSE	FALSE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	2	purple bowl	purple bowl		purple_bowl	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	3	calendar	calendar		green_calendar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	4	comb	comb		white_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	9	the door	the door		white_door	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	10	the bed	the bed		blue_bed	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	11	purple slipper	purple slipper		purple_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	12	green lorry	green lorry		green_truck	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	13	purple dice	purple dice		purple_die	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	14	green shell	green shell		green_shell	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	15	black microscope	black microscope		black_microscope	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	16	yellow balloon	yellow balloon		yellow_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	17	guitar	guitar		white_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	19	orange fish	orange fish		orange_fish	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	22	white dress	white dress		white_dress	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	24	yellow calculator	yellow calculator		yellow_calculator	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	26	wallet	wallet		red_wallet	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	27	white chair	white chair		white_chair	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	28	green basket	green basket		green_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	32	yellow butterfly	yellow butterfly		yellow_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	33	green drum	green drum		green_drum	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	34	yellow book	yellow book		yellow_book	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	36	black helicopter	black helicopter		black_helicopter	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	37	white belt	white belt		white_belt	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	40	purple screwdriver	purple screwdriver		purple_screwdriver	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	41	sock	sock		black_sock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	42	orange binoculars	orange binoculars		orange_binoculars	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	43	white pencil	white pencil		white_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	44	fork	fork		purple_fork	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	45	tie	tie		purple_tie	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	46	suitcase	suitcase		purple_luggage	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	47	yellow candle	yellow candle		yellow_candle	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	50	glove	glove		orange_glove	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	52	purple beads	purple beads		purple_necklace	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	53	padlock	padlock		purple_lock	1			FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	57	white flower	white flower		white_flower	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	58	red mask	red mask		red_mask	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	59	red ring	red ring		red_ring	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	60	blue phone	blue phone		blue_phone	1	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	61	crown	crown		red_crown	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	62	orange bow/ribbon	orange bow/ribbon		orange_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	63	white fence	white fence		white_fence	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	65	hammer	hammer		black_hammer	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	66	purple robot	purple robot		purple_robot	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene2	NA	NA	NA	NA	1	67	pillow	pillow		white_cushion	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	69	white scarf	white scarf		white_scarf	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
4AwPGrvpXTqr9h825	English	feedback	scene3	NA	NA	NA	NA	1	70	mug	mug		white_mug	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene4	NA	NA	NA	NA	1	71	red iron	red iron		red_iron	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
4AwPGrvpXTqr9h825	English	feedback	scene1	NA	NA	NA	NA	1	72	black knife	black knife		black_knife	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	2	black robot	black robot		black_robot	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	3	calendar	calendar		green_calendar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	4	purple sock	purple sock		purple_sock	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	5	crown	crown		yellow_crown	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	6	green knife	green knife		green_knife	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	9	dice	dice		orange_die	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	10	blue flower	blue flower		blue_flower	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	14	red necklace	red necklace		orange_necklace	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	15	yellow face mask	yellow face mask		yellow_mask	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	17	black binoculars	black binoculars		black_binoculars	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	18	orange padlock	orange padlock		orange_lock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	19	orange fish	orange fish		orange_fish	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	20	white bed	white bed		white_bed	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	21	orange basket	orange basket		orange_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	22	white scarf	white scarf		white_scarf	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	24	blue belt	blue belt		blue_belt	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	25	green suitcase	green suitcase		green_luggage	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	26	black drum	black drum		green_drum	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	27	blue cup/mug	blue cup/mug		blue_mug	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	31	green tie	green tie		green_tie	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	32	silver ring	silver ring		white_ring	1	CN		FALSE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	34	blue butterfly	blue butterfly		blue_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	35	orange glove	orange glove		orange_glove	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	37	blue balloon	blue balloon		blue_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	38	white candle	white candle		white_candle	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	39	white door	white door		white_door	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	40	red calculator	red calculator		red_calculator	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	41	green hammer	green hammer		green_hammer	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	43	white iron	white iron		white_iron	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	46	dark black helicopter	dark black helicopter		black_helicopter	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	48	yellow wallet/purse	yellow wallet/purse		yellow_wallet	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	49	white book	white book		white_book	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	51	white cushion	white cushion		white_cushion	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	52	black fork	black fork		black_fork	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	53	green lorry	green lorry		green_truck	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	55	purple screwdriver	purple screwdriver		purple_screwdriver	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	56	orange microscope	orange microscope		orange_microscope	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	57	green ribbon	green ribbon		green_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	58	black shell	black shell		black_shell	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	59	dress red	dress red		red_dress	1	NC		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	61	blue comb	blue comb		blue_comb	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	63	white chair	white chair		white_chair	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	64	yellow pencil	yellow pencil		yellow_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	65	orange bowl	orange bowl		orange_bowl	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene3	NA	NA	NA	NA	1	66	yellow guitar	yellow guitar		yellow_guitar	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene1	NA	NA	NA	NA	1	67	yellow telephone	yellow telephone		yellow_phone	1	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene2	NA	NA	NA	NA	1	69	purple slipper	purple slipper		purple_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
2wfvBJtJWTjCMDxMX	English	feedback	scene4	NA	NA	NA	NA	1	70	red fence	red fence		red_fence	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
mRKFWd934SCmFkknN	English	feedback	scene3	NA	NA	NA	NA	1	2	the butterfly	the butterfly		red_butterfly	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene3	NA	NA	NA	NA	1	3	the candle	the candle		yellow_candle	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene1	NA	NA	NA	NA	1	4	the green truck	the green truck		green_truck	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene4	NA	NA	NA	NA	1	5	the white bed	the white bed		white_bed	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene2	NA	NA	NA	NA	1	8	the microscope	the microscope		orange_microscope	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene1	NA	NA	NA	NA	1	9	the white pillow	the white pillow		white_cushion	1	ACN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene2	NA	NA	NA	NA	1	11	the belt	the belt		yellow_belt	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene3	NA	NA	NA	NA	1	12	the book/journal	the book/journal		white_book	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene4	NA	NA	NA	NA	1	14	the blue dress	the blue dress		blue_dress	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene3	NA	NA	NA	NA	1	15	the balloon	the balloon		red_balloon	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene2	NA	NA	NA	NA	1	16	the iron	the iron		white_iron	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene1	NA	NA	NA	NA	1	18	the blue mug	the blue mug		blue_mug	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene4	NA	NA	NA	NA	1	19	the red wallet	the red wallet		red_wallet	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene3	NA	NA	NA	NA	1	22	the helicopter	the helicopter		green_helicopter	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene1	NA	NA	NA	NA	1	23	the green calendar	the green calendar		green_calendar	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene4	NA	NA	NA	NA	1	24	the orange tie	the orange tie		orange_tie	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
mRKFWd934SCmFkknN	English	feedback	scene1	NA	NA	NA	NA	1	27	the blue comb	the blue comb		blue_comb	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
