gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
inue5msuxBqEAZXrX	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	50	yellow chair	yellow chair		yellow_chair	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	chair
inue5msuxBqEAZXrX	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	51	screw drivers	screw drivers		orange_screwdriver	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	NA	screwdriver
inue5msuxBqEAZXrX	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	53	suticase	suticase		orange_luggage	1			FALSE	FALSE	FALSE	FALSE	TRUE	NA	luggage
inue5msuxBqEAZXrX	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	54	black ribbon	black ribbon		black_ribbon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
inue5msuxBqEAZXrX	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	55	green ti__tie*	green ti		green_tie	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	tie
inue5msuxBqEAZXrX	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	56	green lorry	green lorry		green_truck	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	truck
inue5msuxBqEAZXrX	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	57	white diary	white diary		white_book	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	book
inue5msuxBqEAZXrX	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	58	the flower	the flower		yellow_flower	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	flower
inue5msuxBqEAZXrX	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	59	calendar	calendar		orange_calendar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	calendar
inue5msuxBqEAZXrX	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	60	orange dice	orange dice		orange_die	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	die
inue5msuxBqEAZXrX	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	64	purple knife	purple knife		purple_knife	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife
inue5msuxBqEAZXrX	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	66	bed	bed		blue_bed	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	bed
inue5msuxBqEAZXrX	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	68	white fence	white fence		white_fence	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
inue5msuxBqEAZXrX	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	70	shell	shell		purple_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell
inue5msuxBqEAZXrX	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	72	purple basket	purple basket		purple_basket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	1	the bowl	the bowl		purple_bowl	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	bowl
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	2	its a black machine	its a black machine		black_microscope	1	"c("""", ""A"", ""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	microscope
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	4	green bot	green bot		green_robot	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	robot
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	5	white phone	white phone		white_phone	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	phone
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	6	blue mask	blue mask		blue_mask	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	mask
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	11	yellow door	yellow door		yellow_door	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	door
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	12	flower	flower		red_flower	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	flower
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	15	yellow dress	yellow dress		yellow_dress	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	16	glove	glove		black_glove	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	glove
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	17	white butterfly	white butterfly		white_butterfly	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	18	bow orange	bow orange		orange_ribbon	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	19	the chair	the chair		yellow_chair	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	chair
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	20	pillow	pillow		yellow_cushion	1			FALSE	FALSE	FALSE	FALSE	FALSE	NA	cushion
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	23	yellow calculator	yellow calculator		yellow_calculator	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	calculator
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	24	orange die	orange die		orange_die	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	die
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	25	red crown	red crown		red_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	crown
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	26	wallet	wallet		blue_wallet	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	wallet
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	29	book	book		red_book	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	book
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	30	tie	tie		orange_tie	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	tie
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	31	fork	fork		purple_fork	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	fork
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	32	shell	shell		green_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	33	fence	fence		white_fence	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	fence
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	36	sock	sock		green_sock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	38	candle	candle		yellow_candle	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	candle
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	39	orange fish	orange fish		orange_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	fish
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	40	orange lock	orange lock		orange_lock	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	lock
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	41	white belt	white belt		white_belt	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	42	green knife	green knife		green_knife	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	45	bed	bed		red_bed	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	bed
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	46	case	case		purple_luggage	1			FALSE	FALSE	FALSE	FALSE	TRUE	NA	luggage
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	47	guitar blue	guitar blue		blue_guitar	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	guitar
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	48	green basket	green basket		green_basket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	50	white mug	white mug		white_mug	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	mug
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	51	screwdriver	screwdriver		orange_screwdriver	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	52	binoculars purple	binoculars purple		purple_binoculars	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	53	white scarf	white scarf		white_scarf	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	55	green shoe	green shoe		green_slipper	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	slipper
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	57	orange helicopter	orange helicopter		orange_helicopter	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	helicopter
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	59	hammer	hammer		purple_hammer	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	hammer
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	61	green drum	green drum		green_drum	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	62	calendar	calendar		black_calendar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	calendar
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	63	comb	comb		blue_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	66	pencil	pencil		white_pencil	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	pencil
k2dQcqTTXYgi5msRn	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	67	balloon yellow	balloon yellow		yellow_balloon	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
k2dQcqTTXYgi5msRn	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	68	orange necklace	orange necklace		orange_necklace	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	necklace
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	69	ring	ring		red_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	ring
k2dQcqTTXYgi5msRn	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	70	van	van		black_truck	1			FALSE	FALSE	FALSE	FALSE	TRUE	NA	truck
k2dQcqTTXYgi5msRn	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	72	iron	iron		red_iron	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	iron
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	1	yellow object with teeth	yellow object with teeth		yellow_comb	1	"c(""C"", """", """", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	comb
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	2	you enter and exit through the object	you enter and exit through the object		yellow_door	1	"c("""", """", """", """", """", ""A"", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	door
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	3	small violet chain	small violet chain		purple_necklace	1	"c(""S"", """", """")"		FALSE	TRUE	FALSE	FALSE	TRUE	NA	necklace
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	5	you make a knot with it	you make a knot with it		orange_tie	1	"c("""", """", ""A"", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	tie
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	6	it’s in every science lab	it’s in every science lab		black_microscope	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	microscope
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	9	in most houses it’s white but here it’s yellow	in most houses it’s white but here it’s yellow		yellow_fence	1	"c("""", """", """", """", ""C"", """", """", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	fence
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	11	safety green	safety green		green_lock	1	"c("""", ""C"")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	lock
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	12	since 2020	since 2020		blue_mask	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	NA	mask
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	13	you sit in brown, i sit in yellow	you sit in brown, i sit in yellow		yellow_chair	1	"c("""", """", """", """", """", """", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	chair
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	14	let’s take a flight	let’s take a flight		orange_helicopter	1	"c("""", """", ""A"", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	helicopter
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	18	nemo’s orange cousin	nemo’s orange cousin		orange_fish	1	"c("""", ""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	fish
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	19	keep those toesies warm	keep those toesies warm		orange_sock	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	sock
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	20	fourth industrial revolution	fourth industrial revolution		green_robot	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	robot
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	21	you can see very far	you can see very far		purple_binoculars	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	binoculars
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	22	chop it off	chop it off		black_knife	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	NA	knife
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	24	get rid of wrinkles with red	get rid of wrinkles with red		red_iron	1	"c("""", """", """", """", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	iron
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	25	pack in green	pack in green		green_luggage	1	"c("""", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	luggage
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	27	bank maybe?	bank maybe?		yellow_wallet	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	wallet
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	29	it’s summer	it’s summer		yellow_dress	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	NA	dress
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	30	blue wax	blue wax		blue_candle	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	candle
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	31	cereal and milk habitat	cereal and milk habitat		black_bowl	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	bowl
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	32	black transporter	black transporter		black_truck	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	truck
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	34	i like white around my neck	i like white around my neck		white_scarf	1	"c("""", """", ""C"", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	scarf
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	37	queen	queen		yellow_crown	1			FALSE	FALSE	FALSE	FALSE	FALSE	NA	crown
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	39	yellow object for mathematical calculations	yellow object for mathematical calculations		yellow_calculator	1	"c(""C"", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	calculator
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	40	has wings and the color off the sky	has wings and the color off the sky		blue_butterfly	1	"c("""", """", """", ""A"", """", """", ""A"", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	butterfly
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	42	it’s blue and you use it for your waist	it’s blue and you use it for your waist		blue_belt	1	"c("""", ""C"", """", """", """", """", """", """", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	belt
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	43	green easter	green easter		green_basket	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	basket
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	45	keep your hands clean	keep your hands clean		orange_glove	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	glove
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	46	hit down in orange	hit down in orange		orange_hammer	1	"c("""", """", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	hammer
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	47	let’s go to the beach	let’s go to the beach		orange_shell	1	"c("""", """", """", ""A"", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	shell
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	48	sleep	sleep		blue_bed	1			FALSE	FALSE	FALSE	FALSE	FALSE	NA	bed
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	51	will you marry me?	will you marry me?		white_ring	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	ring
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	52	black cube	black cube		black_die	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	die
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	53	nice and fluffy	nice and fluffy		blue_cushion	1	"c("""", """", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	cushion
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	56	coffee in the morning	coffee in the morning		red_mug	1	"c("""", """", ""A"", """")"		FALSE	FALSE	FALSE	FALSE	TRUE	NA	mug
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	57	green month of love	green month of love		green_calendar	1	"c(""C"", """", """", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	calendar
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	58	black fixer	black fixer		black_screwdriver	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	screwdriver
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	60	very noisy	very noisy		purple_drum	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	NA	drum
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	63	ring ring yellow	ring ring yellow		yellow_phone	1	"c(""N"", ""N"", ""C"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	phone
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	64	the loner here	the loner here		white_flower	1	"c(""A"", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	flower
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	65	pretty in purple	pretty in purple		purple_ribbon	1	"c("""", """", ""C"")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	ribbon
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	66	be white but write grey	be white but write grey		white_pencil	1	"c("""", ""C"", """", """", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	pencil
n43usucPRYyxGsjEh	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	67	rockstar?	rockstar?		white_guitar	1			FALSE	FALSE	FALSE	FALSE	TRUE	NA	guitar
n43usucPRYyxGsjEh	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	68	orange shoe	orange shoe		orange_slipper	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	slipper
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	70	it	it		red_balloon	1			FALSE	FALSE	FALSE	FALSE	FALSE	NA	balloon
n43usucPRYyxGsjEh	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	71	read red	read red		red_book	1	"c("""", ""C"")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	book
n43usucPRYyxGsjEh	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	72	spaghetti	spaghetti		green_fork	1			FALSE	FALSE	FALSE	FALSE	TRUE	NA	fork
4AwPGrvpXTqr9h825	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	1	the bed	the bed		blue_bed	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	bed
4AwPGrvpXTqr9h825	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	3	comb	comb		white_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb
4AwPGrvpXTqr9h825	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	6	the door	the door		white_door	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	door
4AwPGrvpXTqr9h825	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	7	green lorry	green lorry		green_truck	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	truck
4AwPGrvpXTqr9h825	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	8	purple dice	purple dice		purple_die	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	FALSE	NA	die
4AwPGrvpXTqr9h825	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	9	orange fish	orange fish		orange_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	fish
4AwPGrvpXTqr9h825	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	11	white dress	white dress		white_dress	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress
4AwPGrvpXTqr9h825	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	12	green basket	green basket		green_basket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
4AwPGrvpXTqr9h825	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	14	green drum	green drum		green_drum	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum
4AwPGrvpXTqr9h825	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	16	white belt	white belt		white_belt	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
