gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	clickedColor	clickedType	clickedSize	target	noun_mentioned	color_mentioned
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	23	izaberi olovku__hahahah__da nije u boji digitrona__da jeste__u boji__digitrona__daa	izaberi olovku	? zutu?__ne me bre zajebavaj__u boji digitrona?	blue_pencil	1	TRUE	FALSE	TRUE	TRUE	FALSE	blue	pencil	0	pencil	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	24	izaberi katanac__negro boje	izaberi katanac	na strafte?	black_lock	1	TRUE	FALSE	TRUE	TRUE	TRUE	black	lock	0	lock	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	25	izaberi orglicu	izaberi orglicu	NA	purple_necklace	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	necklace	0	necklace	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	26	izaberi korpu sa drskom	izaberi korpu sa drskom	NA	purple_basket	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	basket	0	basket	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	27	izaberi jastuk boje balona	izaberi jastuk boje balona	NA	red_cushion	1	TRUE	FALSE	TRUE	TRUE	TRUE	red	cushion	0	cushion	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	28	izaberi helikopter	izaberi helikopter	NA	green_helicopter	1	TRUE	FALSE	TRUE	TRUE	TRUE	green	helicopter	0	helicopter	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	30	izaberi taman kalendar	izaberi taman kalendar	NA	black_calendar	1	TRUE	FALSE	TRUE	TRUE	TRUE	black	calendar	0	calendar	1	1
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	31	izaberi knjigu__vec procitanu plave boje	izaberi knjigu	otvorenu ili zatvorenu?	blue_book	1	TRUE	FALSE	TRUE	TRUE	FALSE	blue	book	0	book	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	32	izaberi ribu	izaberi ribu	NA	orange_fish	1	TRUE	FALSE	TRUE	TRUE	FALSE	orange	fish	0	fish	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	33	digitronce	digitronce	NA	yellow_calculator	1	TRUE	FALSE	TRUE	TRUE	FALSE	yellow	calculator	0	calculator	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	34	izaberi cudnog robota	izaberi cudnog robota	NA	green_robot	1	TRUE	FALSE	FALSE	TRUE	TRUE	green	robot	0	robot	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	37	izaberi srafciger__hahah zeleni	izaberi srafciger	krstasti?	green_screwdriver	1	TRUE	FALSE	FALSE	TRUE	FALSE	green	screwdriver	0	screwdriver	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	38	a kad cu ja da pogadjam__izaberi kockicu	a kad cu ja da pogadjam	mislio sam da ces od 37e ali izgleda nikada	purple_die	1	TRUE	FALSE	FALSE	TRUE	FALSE	purple	die	0	die	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	41	izabari novcanik__topao za zenski rod	izabari novcanik	hladan ili topao?	red_wallet	1	TRUE	FALSE	FALSE	TRUE	FALSE	red	wallet	0	wallet	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	43	izaberi cekic u boji carape	izaberi cekic u boji carape	NA	orange_hammer	1	FALSE	FALSE	FALSE	TRUE	FALSE	orange	hammer	0	hammer	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	45	izaberi ciniju__da nije tvoja plava	izaberi ciniju	ljubicastu ili vijolet?	black_bowl	1	FALSE	FALSE	FALSE	TRUE	FALSE	black	bowl	0	bowl	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	51	izaberi kofer__pomoranze	izaberi kofer	boje?	orange_luggage	1	FALSE	FALSE	FALSE	TRUE	FALSE	orange	luggage	0	luggage	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	52	izaberi haljinu	izaberi haljinu	NA	red_dress	1	FALSE	FALSE	FALSE	TRUE	FALSE	red	dress	0	dress	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	53	izaberi gitaru	izaberi gitaru	NA	yellow_guitar	1	FALSE	FALSE	FALSE	TRUE	TRUE	yellow	guitar	0	guitar	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	55	izaberi dobos	izaberi dobos	NA	black_drum	1	FALSE	FALSE	FALSE	TRUE	FALSE	black	drum	0	drum	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	56	iaberi solju	iaberi solju	NA	yellow_mug	1	FALSE	FALSE	FALSE	TRUE	FALSE	yellow	mug	0	mug	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	57	izaberi mikroskop	izaberi mikroskop	NA	green_microscope	1	FALSE	FALSE	FALSE	TRUE	FALSE	green	microscope	0	microscope	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	58	kamion ljubicaste boje	kamion ljubicaste boje	NA	purple_truck	1	TRUE	FALSE	TRUE	TRUE	TRUE	purple	truck	0	truck	1	1
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	59	izaberi krevet boje maske	izaberi krevet boje maske	NA	yellow_bed	1	FALSE	FALSE	TRUE	TRUE	FALSE	yellow	bed	0	bed	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	60	izaberi noz	izaberi noz	NA	black_knife	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	knife	0	knife	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	61	izaberi masnu	izaberi masnu	NA	black_ribbon	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	ribbon	0	ribbon	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	62	izaberi dvogled	izaberi dvogled	NA	purple_binoculars	1	FALSE	FALSE	TRUE	TRUE	FALSE	purple	binoculars	0	binoculars	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	63	vase velicanstvo	vase velicanstvo	NA	blue_crown	1	FALSE	FALSE	FALSE	TRUE	FALSE	blue	crown	0	crown	0	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	64	izaberi pojas	izaberi pojas	NA	blue_belt	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	belt	0	belt	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	66	izaberi sal	izaberi sal	NA	white_scarf	1	FALSE	FALSE	TRUE	TRUE	FALSE	white	scarf	0	scarf	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	67	izaberi vajolet skoljku	izaberi vajolet skoljku	NA	purple_shell	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	shell	0	shell	1	1
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	68	izaberi cesalj zute boje	izaberi cesalj zute boje	NA	yellow_comb	1	TRUE	FALSE	TRUE	TRUE	TRUE	yellow	comb	0	comb	1	1
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	72	izaberi peglu boje vrata__tananana	izaberi peglu boje vrata	bezgresan sam kao isus	white_iron	1	FALSE	FALSE	TRUE	TRUE	TRUE	white	iron	0	iron	1	0
