gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
RcCbHw4ML3ei95SZP	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	39	el mas pequeño, 2 son iguales__33%__verde	el mas pequeño, 2 son iguales	color diferente?	big_green_framee	1	"c(""A"", """", """", """", """", """")"		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	40	la mas grande de las 5, rojo	la mas grande de las 5, rojo		big_red_candle	1	"c(""A"", """", ""S"", """", ""A"", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	basicSuffType1	hamster	animal	sheep	animal	1	41	(pensaba que no veias colores o_o... 40 rondas en darme cuenta)__pequeño mirando a derecha__con cola__naranja	(pensaba que no veias colores o_o... 40 rondas en darme cuenta)	jaja, pensaba que no los podías decir	goldFish	1	"c("""", """", """", """", """", """", """", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	basicSuffType1	train	vehicle	ambulance	vehicle	1	42	mirando a izq, plateado/blanco entero	mirando a izq, plateado/blanco entero		suv	1	"c("""", """", """", """", """")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	candy	snack	candy	snack	1	43	sin forma clara pero no circular, colores varios	sin forma clara pero no circular, colores varios		skittles	1	"c("""", """", ""C"", """", """", """", """", """")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	car	vehicle	train	vehicle	1	44	orientado/mirando a derecha, negro/plateado	orientado/mirando a derecha, negro/plateado		sportsCar	1	"c("""", """", """", """")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	45	la mas grande, todas del mismo color	la mas grande, todas del mismo color		big_purple_butterfly	1	"c(""A"", """", """", """", """", """", """")"		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	basicSuffType1	train	vehicle	firetruck	vehicle	1	46	orientado a izquierda, plateado	orientado a izquierda, plateado		minivan	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	47	el mas pequeño, orientado a izquierda, el unico rojo	el mas pequeño, orientado a izquierda, el unico rojo		small_red_toothbrush	1	"c(""A"", """", """", """", """", """", ""A"", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	basicSuffType1	cow	animal	sheep	animal	1	48	grande, mirando a derecha, como sentado	grande, mirando a derecha, como sentado		polarBear	1	"c("""", """", """", """", """", """")"		FALSE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	flower	plant	grasses	plant	1	49	orientada a izquierda, grande, amarilla	orientada a izquierda, grande, amarilla		sunflower	1	"c("""", """", """", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	50	la grande de las 4, mismo color (rojo) las otras 3 son iguales	la grande de las 4, mismo color (rojo) las otras 3 son iguales		big_red_yarn	1	"c(""A"", ""S"", """", ""A"", """", """", """", """", ""A"", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	51	el mas pequeño de todos, amarillo (hay otro mas grande)	el mas pequeño de todos, amarillo (hay otro mas grande)		small_orange_cap	1	"c(""A"", """", ""S"", """", """", ""C"", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	table	furniture	lamp	furniture	1	52	pequeño, rectangular, con patas, marron	pequeño, rectangular, con patas, marron		coffeeTable	1	"c("""", """", """", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	53	uf, mismo tamaño que el resto, pero negro	uf, mismo tamaño que el resto, pero negro		small_black_comb	1	"c("""", """", """", """", ""A"", """", """", ""C"")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	54	grande, rojo (hay otro igual amarillo)	grande, rojo (hay otro igual amarillo)		big_red_bellpepper	1	"c("""", ""C"", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	55	la mas grande de las 3, mismo color (las otras 2 son iguales)	la mas grande de las 3, mismo color (las otras 2 son iguales)		big_purple_stapler	1	"c(""A"", """", ""S"", """", ""A"", """", """", """", """", """", """", """", """")"		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	bear	animal	rabbit	animal	1	56	el grande de los 3, mirando al frente, blanco y negro	el grande de los 3, mirando al frente, blanco y negro		pandaBear	1	"c(""A"", ""S"", """", ""A"", """", """", """", """", ""C"", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	57	pequeño, verde (hay dos iguales rojos y dos mas grandes)	pequeño, verde (hay dos iguales rojos y dos mas grandes)		small_green_pepper	1	"c("""", ""C"", """", """", """", """", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	supSuff	rosemary	plant	socks	clothing	1	58	mirando a derecha, con patas	mirando a derecha, con patas		grizzlyBear	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	59	grande, naranja (hay otra igual amarilla y 3 mas pequeñas)	grande, naranja (hay otra igual amarilla y 3 mas pequeñas)		big_orange_napkin	1	"c("""", ""C"", """", """", """", ""C"", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	60	grande, azul (otra igual marron y 2 mas pequeñas)	grande, azul (otra igual marron y 2 mas pequeñas)		big_blue_cushion	1	"c("""", ""C"", """", """", ""C"", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	61	pequeña, negra, hay dos iguales marrones	pequeña, negra, hay dos iguales marrones		small_black_turtle	1	"c("""", """", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	62	la mas pequeña de las 3, rosa	la mas pequeña de las 3, rosa		big_pink_weddingcake	1	"c(""A"", """", ""S"", """", ""A"", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	63	el mas pequeño de los 3	el mas pequeño de los 3		small_blue_tack	1	"c(""A"", """", ""S"", """", ""A"", """")"		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	shirt	clothing	socks	clothing	1	64	"rectangular, azul claro, la ""mas alta"" de las dos que son parecidas"	"rectangular, azul claro, la ""mas alta"" de las dos que son parecidas"		poloShirt	1	"c("""", ""C"", """", ""A"", """", """", """", ""A"", """", """", """", """")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	supSuff	wardrobe	furniture	flower	plant	1	65	sin forma clara, colores variados	sin forma clara, colores variados		mnMs	1	"c("""", """", """", """", """")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	subNec	table	furniture	table	furniture	1	66	cuadrada, con patas, marron claro	cuadrada, con patas, marron claro		bedsideTable	1	"c("""", """", """", ""C"", ""C"")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	67	la mas pequeña	la mas pequeña		small_red_scarf	1	"c(""A"", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	68	la mas pequeña	la mas pequeña		small_orange_pingpongball	1	"c(""A"", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	supSuff	chips	snack	table	furniture	1	69	mirando a izquierda, con patas	mirando a izquierda, con patas		dalmatian	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	basicSuffType1	sheep	animal	lobster	animal	1	70	mirando a izquierda, amarillo, con cola	mirando a izquierda, amarillo, con cola		clownFish	1	"c("""", """", """", """", """", """")"		TRUE	FALSE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	71	el mas grande de los 4, rosa (hay otro igual mas pequeño)	el mas grande de los 4, rosa (hay otro igual mas pequeño)		big_pink_balloon	1	"c(""A"", """", ""S"", """", ""A"", """", ""C"", """", """", """", """", """")"		TRUE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	basicSuffType2	iguana	animal	lamp	furniture	1	72	"good luck :p__mirando a izquierda, con aleta, pequeño, con ""espada""__el pequeño de los 3, vamos xd"	good luck :p	gracias por todas las buenas descripciones! suerte!	swordFish	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	1	es  colo de los pitufos__el mas chiquito	es  colo de los pitufos	es chiquito o grande?	small_blue_binder	1	"c("""", """", """", """", ""A"", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	squirrel	animal	table	furniture	1	2	tiene llantas	tiene llantas		minivan	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	subNec	car	vehicle	car	vehicle	1	3	carro de 2 puertas	carro de 2 puertas		sportsCar	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	kitten	animal	hamster	animal	1	4	vive en el mar	vive en el mar		clownFish	1	"c("""", """", ""A"", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	5	es la imagen del objeto mas grande color morado	es la imagen del objeto mas grande color morado	color?	big_purple_coathanger	1	"c("""", ""A"", """", """", """", """", ""S"", """", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	bird	animal	bookcase	furniture	1	6	camisa de botones	camisa de botones		hawaiiShirt	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	7	es el unico de color diferente rosa	es el unico de color diferente rosa		small_pink_phone	1	"c("""", ""A"", """", """", """", """", ""C"")"		TRUE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	fish	animal	dress	clothing	1	8	tiene llantas	tiene llantas		convertible	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	crocodile	animal	pottedPlant	plant	1	9	vive en el mar	vive en el mar		catfish	1	"c("""", """", ""A"", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	bison	animal	firetruck	vehicle	1	10	repite todo lo que escucha	repite todo lo que escucha		parrot	1	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	bison	animal	lamp	furniture	1	11	camisa polo	camisa polo		poloShirt	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	chips	snack	popcorn	snack	1	12	muchos colores m&ms	muchos colores m&ms		mnMs	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	13	color negro	color negro		small_black_belt	1	"c("""", ""C"")"		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	subNec	table	furniture	table	furniture	1	14	color mas clarito de la mesas	color mas clarito de la mesas		picnicTable	1	"c("""", """", """", """", ""A"", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	15	color azul	color azul		big_blue_rug	1	"c("""", ""C"")"		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	16	color azul	color azul		big_blue_cap	1	"c("""", ""C"")"		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	17	color azul	color azul		small_blue_book	1	"c("""", ""C"")"		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	18	color azul, el mas chico	color azul, el mas chico		small_blue_comb	1	"c("""", """", ""A"", """", ""S"")"		TRUE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	grasses	plant	popcorn	snack	1	19	flor blanca	flor blanca		daisy	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	bison	animal	table	furniture	1	20	pez	pez		goldFish	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	21	el mas grande	el mas grande		big_yellow_balloon	1	"c(""A"", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	subNec	bird	animal	hamster	animal	1	22	pajaro que esta volando en la imagen	pajaro que esta volando en la imagen		hummingBird	1	"c("""", """", """", """", """", ""A"", """")"		FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	bear	animal	horse	animal	1	23	perro	perro		germanShepherd	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	24	imagen mas grande	imagen mas grande		big_purple_bracelet	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	lamp	furniture	bathrobe	clothing	1	25	mesa	mesa		coffeeTable	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	grasses	plant	ivy	plant	1	26	rosa	rosa		tulip	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	27	imagen mas grande	imagen mas grande		big_red_candle	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	28	azul	azul		small_blue_cushion	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	table	furniture	train	vehicle	1	29	aguila	aguila		eagle	1			FALSE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	bookcase	furniture	cookies	snack	1	30	mueble de 2 cajones	mueble de 2 cajones		bedsideTable	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	31	imagen mas chica	imagen mas chica		small_purple_flower	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	pretzels	snack	ivy	plant	1	32	gomitas	gomitas		gummyBears	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	33	imagen mas chica	imagen mas chica		small_green_guitar	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	ivy	plant	dress	clothing	1	34	perro	perro		husky	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	35	imagen menos oscura	imagen menos oscura		small_brown_turtle	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	36	diferente color	diferente color		small_orange_napkin	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	37	azul mas chica	azul mas chica		small_blue_scarf	1	"c(""C"", """", ""S"")"		TRUE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	bathrobe	clothing	kitten	animal	1	38	camisa	camisa		dressShirt	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	39	imagen mas grande	imagen mas grande		big_purple_yarn	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	40	blanca	blanca		small_white_pingpongball	1	C		TRUE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	gloves	clothing	hamster	animal	1	41	mesa	mesa		diningTable	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	42	roja mas chica	roja mas chica		small_red_stapler	1	"c(""C"", """", ""S"")"		TRUE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	socks	clothing	rosemary	plant	1	43	camiseta	camiseta		tShirt	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	44	azul	azul		small_blue_butterfly	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	grasses	plant	ivy	plant	1	45	girasol	girasol		sunflower	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	bed	furniture	gloves	clothing	1	46	camioneta	camioneta		suv	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	pig	animal	lion	animal	1	47	perro	perro		pug	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	bed	furniture	ambulance	vehicle	1	48	m&m	m&m		skittles	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	49	imagen mas chica	imagen mas chica		small_red_tack	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	elephant	animal	snake	animal	1	50	oso	oso		blackBear	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	subNec	flower	plant	ivy	plant	1	51	roja	roja		rose	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	52	amarillo	amarillo		big_yellow_bellpepper	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	53	imagen mas grande	imagen mas grande		big_green_jacket	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	54	verde	verde		small_green_framee	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	lion	animal	rabbit	animal	1	55	perro	perro		dalmatian	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	56	imagen mas chica	imagen mas chica		small_pink_teacup	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType2	bison	animal	car	vehicle	1	57	paloma	paloma		pigeon	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	rosemary	plant	car	vehicle	1	58	oso	oso		polarBear	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	59	morada	morada		big_pink_bucket	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	60	azul	azul		big_blue_toothbrush	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	61	imagen mas grande	imagen mas grande		big_red_bike	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	62	blanco	blanco		big_white_shoe	1	C		TRUE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	supSuff	candy	snack	gloves	clothing	1	63	oso	oso		grizzlyBear	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	basicSuffType1	elephant	animal	horse	animal	1	64	panda	panda		pandaBear	1			FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	65	imagen mas chica rosa	imagen mas chica rosa		small_pink_weddingcake	1	"c("""", """", ""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	66	verde	verde		big_green_pepper	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	67	mas grande	mas grande		big_purple_billiardball	1	"c("""", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	subNec	candy	snack	pretzels	snack	1	68	muchos colores	muchos colores		jellyBeans	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	69	rojo	rojo		small_red_chair	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	subNec	fish	animal	bird	animal	1	70	pez espada	pez espada		swordFish	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	71	imagen mas grande	imagen mas grande		big_tan_rock	1	"c("""", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	72	morada	morada		small_purple_hairdryer	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	basicSuffType2	bathrobe	clothing	motorcycle	vehicle	1	1	camisa formal__blue shirt__camisa para vestirse al trabajo	camisa formal		dressShirt	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	2	morado	morado		small_purple_billiardball	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	supSuff	ivy	plant	table	furniture	1	3	pajaro	pajaro		parrot	1			FALSE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	supSuff	firetruck	vehicle	bed	furniture	1	4	pajaro	pajaro		hummingBird	1			FALSE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	5	amarillo	amarillo		big_orange_cap	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	6	morado	morado		big_purple_flower	1	C		TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	basicSuffType2	popcorn	snack	table	furniture	1	7	dulces	dulces		gummyBears	1			FALSE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	8	el mas pequeño	el mas pequeño		small_black_belt	1	"c(""A"", """", ""S"")"		FALSE	TRUE	FALSE	TRUE	TRUE
rh7GW6WH2awWyB4Kx	Spanish	feedback	supSuff	cookies	snack	car	vehicle	1	9	flor	flor		tulip	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
