gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	words	sep
RdyH6CPjXhDjFiBn6	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	52	cepillo pequeño	cepillo pequeño		small_black_comb	1	FALSE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	basicSuffType2	bookcase	furniture	cookies	snack	1	53	buró	buró		bedsideTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	subNec	shirt	clothing	dress	clothing	1	54	camisa	camisa		dressShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	supSuff	wardrobe	furniture	shirt	clothing	1	55	oso polar	oso polar		polarBear	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c("""", """")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	56	cojín pequeño	cojín pequeño		small_orange_cushion	1	FALSE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	basicSuffType1	chips	snack	cookies	snack	1	57	chocolates	chocolates		mnMs	1	FALSE	FALSE	FALSE	TRUE	TRUE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	subNec	table	furniture	lamp	furniture	1	58	mesa con patas gruesas	mesa con patas gruesas		coffeeTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	"c("""", """", """", """")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	basicSuffType2	train	vehicle	snake	animal	1	59	camioneta	camioneta		suv	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	60	folder verde	folder verde		big_green_binder	1	TRUE	FALSE	FALSE	TRUE	FALSE	"c("""", ""C"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	subNec	shirt	clothing	dress	clothing	1	61	camisa con flores	camisa con flores		hawaiiShirt	1	FALSE	FALSE	TRUE	TRUE	FALSE	"c("""", """", """")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	supSuff	shirt	clothing	candy	snack	1	62	rosa	rosa		rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	63	bici roja (grande)	bici roja (grande)		big_red_bike	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c("""", ""C"", """")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	supSuff	lion	animal	bed	furniture	1	64	tulipán	tulipán		tulip	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	65	chile rojo	chile rojo		small_red_pepper	1	TRUE	FALSE	FALSE	TRUE	FALSE	"c("""", ""C"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	supSuff	cookies	snack	wardrobe	furniture	1	66	perro	perro		germanShepherd	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	67	guitarra azul	guitarra azul		big_blue_guitar	1	TRUE	FALSE	TRUE	TRUE	FALSE	"c(""N"", ""C"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	supSuff	rosemary	plant	shirt	clothing	1	68	oso	oso		grizzlyBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	supSuff	rosemary	plant	firetruck	vehicle	1	69	perro	perro		pug	1	FALSE	FALSE	FALSE	TRUE	FALSE		
RdyH6CPjXhDjFiBn6	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	70	cubeta roja	cubeta roja		small_red_bucket	1	TRUE	FALSE	FALSE	TRUE	FALSE	"c("""", ""C"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	71	piedra gris	piedra gris		small_grey_rock	1	TRUE	FALSE	TRUE	TRUE	FALSE	"c(""N"", ""C"")"	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	72	papel paqueño	papel paqueño		small_orange_napkin	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c("""", """")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	1	el mas chico__el peine mas chiquito	el mas chico	ese?	small_blue_comb	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	2	el amarillo mas grande	el amarillo mas grande		big_yellow_shoe	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""A"", ""C"", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	train	vehicle	ambulance	vehicle	1	3	van familiar	van familiar		minivan	1	FALSE	FALSE	FALSE	TRUE	FALSE	"c("""", """")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	4	la grapadora mas chica	la grapadora mas chica		small_red_stapler	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	5	roja	roja		big_red_candle	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	cookies	snack	popcorn	snack	1	6	mms	mms		mnMs	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	7	morada	morada		small_pink_bucket	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	iguana	animal	chips	snack	1	8	bagre	bagre		catfish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	9	blanco	blanco		big_white_phone	1	TRUE	FALSE	FALSE	TRUE	TRUE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	10	el mas chiquito	el mas chiquito		small_pink_framee	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	pretzels	snack	socks	clothing	1	11	perro	perro		germanShepherd	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	bookcase	furniture	gloves	clothing	1	12	mesa	mesa		picnicTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	train	vehicle	motorcycle	vehicle	1	13	carro plateado	carro plateado		suv	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c("""", """")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	socks	clothing	bathrobe	clothing	1	14	camiseta	camiseta		tShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	crocodile	animal	bear	animal	1	15	nemo	nemo		clownFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	horse	animal	bison	animal	1	16	pajaro	pajaro		hummingBird	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	lamp	furniture	fish	animal	1	17	mesa	mesa		coffeeTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	subNec	candy	snack	popcorn	snack	1	18	frijolitos	frijolitos		jellyBeans	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	19	azul	azul		big_blue_rug	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	20	morado chico	morado chico		small_purple_coathanger	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	subNec	bird	animal	squirrel	animal	1	21	paloma	paloma		pigeon	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	22	naranja chica	naranja chica		small_orange_cushion	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	23	morado mas grande	morado mas grande		big_purple_bracelet	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	24	amarilla mas grande	amarilla mas grande		big_yellow_napkin	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""C"", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	ambulance	vehicle	grasses	plant	1	25	gomitas	gomitas		gummyBears	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	26	naranja	naranja		small_orange_cap	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	rabbit	animal	wardrobe	furniture	1	27	audi	audi		sportsCar	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	28	naranja	naranja		big_orange_pingpongball	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	29	negro	negro		small_black_book	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	crocodile	animal	pottedPlant	plant	1	30	oso	oso		grizzlyBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	31	morada mas grande	morada mas grande		big_purple_hairdryer	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", """", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	32	amarillenta	amarillenta		big_tan_rock	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	kitten	animal	rabbit	animal	1	33	aguila	aguila		eagle	1	FALSE	FALSE	FALSE	TRUE	TRUE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	bathrobe	clothing	gloves	clothing	1	34	camisa de hombre	camisa de hombre		dressShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	"c("""", """", """")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	35	verde	verde		small_green_binder	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	36	mas grande	mas grande		big_red_bellpepper	1	FALSE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	pottedPlant	plant	ivy	plant	1	37	rosa	rosa		rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	38	roja	roja		small_red_scarf	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	39	naranja chica	naranja chica		small_red_chair	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	40	negro	negro		big_black_belt	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	hamster	animal	fish	animal	1	41	dalmata	dalmata		dalmatian	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	gloves	clothing	chips	snack	1	42	perro	perro		husky	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	wardrobe	furniture	ambulance	vehicle	1	43	cajonera	cajonera		bedsideTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	car	vehicle	wardrobe	furniture	1	44	mms	mms		skittles	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	grasses	plant	elephant	animal	1	45	flor	flor		tulip	1	FALSE	FALSE	TRUE	TRUE	FALSE	N	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	46	amarillo	amarillo		big_yellow_balloon	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	cow	animal	sheep	animal	1	47	panda	panda		pandaBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	48	mas chica	mas chica		small_brown_turtle	1	FALSE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	49	rosa	rosa		big_pink_weddingcake	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	50	verde chica	verde chica		small_green_guitar	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	pottedPlant	plant	table	furniture	1	51	espada	espada		swordFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	ambulance	vehicle	bookcase	furniture	1	52	loro	loro		parrot	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	subNec	car	vehicle	firetruck	vehicle	1	53	convertible	convertible		convertible	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	popcorn	snack	bookcase	furniture	1	54	oso	oso		blackBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	dress	clothing	motorcycle	vehicle	1	55	floreada	floreada		hawaiiShirt	1	FALSE	FALSE	TRUE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	56	blanca	blanca		small_white_teacup	1	TRUE	FALSE	FALSE	TRUE	TRUE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	57	roja	roja		small_red_yarn	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	ivy	plant	rosemary	plant	1	58	girasol	girasol		sunflower	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	cow	animal	gloves	clothing	1	59	pez	pez		goldFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	motorcycle	vehicle	candy	snack	1	60	pug	pug		pug	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	61	roja grande	roja grande		big_red_bike	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	subNec	flower	plant	pottedPlant	plant	1	62	flor blanca	flor blanca		daisy	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""N"", ""C"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType2	dress	clothing	pottedPlant	plant	1	63	polo azul	polo azul		poloShirt	1	TRUE	FALSE	FALSE	TRUE	FALSE	"c("""", ""C"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	64	rojo grande	rojo grande		big_red_pepper	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	basicSuffType1	sheep	animal	fish	animal	1	65	oso	oso		polarBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
ri9WkdRrTvaRgjAbd	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	66	rojo	rojo		big_red_tack	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	67	mas chico	mas chico		small_blue_toothbrush	1	FALSE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	68	cafe grande	cafe grande		big_brown_jacket	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	69	roja	roja		small_orange_billiardball	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	70	mas grande	mas grande		big_purple_butterfly	1	FALSE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"")"	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	71	morada	morada		big_purple_flower	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
ri9WkdRrTvaRgjAbd	Spanish	feedback	supSuff	grasses	plant	popcorn	snack	1	72	mesa	mesa		diningTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	1	es la azul	es la azul		small_blue_guitar	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c("""", ""A"", ""C"")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	2	la del otro color	la del otro color	cual?__la violeta?	big_purple_flower	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	supSuff	shirt	clothing	flower	plant	1	3	el animal	el animal		catfish	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	4	la violeta	la violeta		big_purple_bracelet	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	5	la violeta	la violeta		small_purple_stapler	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	6	la verde	la verde		small_green_jacket	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", ""C"")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	7	la clara	la clara		big_brown_turtle	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	8	oja__roja	oja		small_red_pepper	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	9	verde	verde		big_green_framee	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	bear	animal	iguana	animal	1	10	oso pardo	oso pardo		grizzlyBear	1	FALSE	FALSE	FALSE	TRUE	FALSE	"c("""", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	fish	animal	hamster	animal	1	11	nemo	nemo	jajaja	clownFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	table	furniture	bed	furniture	1	12	cajones	cajones		bedsideTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	13	negro pequeño	negro pequeño		small_black_belt	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	14	rojo	rojo		small_red_toothbrush	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
xiA5WJQ9BBwufErLv	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	15	negro grande	negro grande		big_black_comb	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	16	grande	grande		big_orange_cushion	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
xiA5WJQ9BBwufErLv	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	17	pequeño	pequeño		small_pink_hairdryer	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
xiA5WJQ9BBwufErLv	Spanish	feedback	supSuff	firetruck	vehicle	cookies	snack	1	18	girasol	girasol		sunflower	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType2	dress	clothing	motorcycle	vehicle	1	19	camisa	camisa		dressShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType2	kitten	animal	wardrobe	furniture	1	20	lobo__husky__ajjsaj	lobo		husky	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType1	grasses	plant	pottedPlant	plant	1	21	tulipan	tulipan		tulip	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	22	pequeña	pequeña		small_pink_phone	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	candy	snack	chips	snack	1	23	las de la s	las de la s		skittles	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""A"", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType2	crocodile	animal	chips	snack	1	24	perro	perro		germanShepherd	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	25	peque	peque		small_red_candle	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	supSuff	lamp	furniture	horse	animal	1	26	cocjhe	cocjhe		minivan	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	flower	plant	flower	plant	1	27	rosa	rosa		rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	table	furniture	bed	furniture	1	28	mesa fina sin lo de abajo	mesa fina sin lo de abajo		diningTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	"c("""", """", """", """", """", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	supSuff	candy	snack	motorcycle	vehicle	1	29	ave	ave		eagle	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType1	squirrel	animal	crocodile	animal	1	30	pez	pez		goldFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	supSuff	firetruck	vehicle	bird	animal	1	31	camiseta	camiseta		tShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType2	iguana	animal	shirt	clothing	1	32	oso	oso		polarBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType1	snake	animal	horse	animal	1	33	colibri	colibri		hummingBird	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	34	grande	grande		big_white_weddingcake	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	fish	animal	sheep	animal	1	35	pez espada	pez espada		swordFish	1	FALSE	FALSE	FALSE	TRUE	FALSE	"c("""", """")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	36	grande	grande		big_pink_bucket	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
xiA5WJQ9BBwufErLv	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	37	grande	grande		big_purple_butterfly	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType2	lion	animal	dress	clothing	1	38	oso	oso		pandaBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
xiA5WJQ9BBwufErLv	Spanish	feedback	subNec	car	vehicle	firetruck	vehicle	1	39	coche grande gris	coche grande gris		suv	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c("""", ""S"", ""C"")"	
xiA5WJQ9BBwufErLv	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	40	rojo	rojo		small_red_scarf	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
xiA5WJQ9BBwufErLv	Spanish	feedback	basicSuffType1	dress	clothing	gloves	clothing	1	41	camisa	camisa		poloShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
