gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	words	comments	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	sep
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	horse	animal	candy	snack	1	48	el lobo	el lobo	A			husky	1	FALSE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	bird	animal	table	furniture	1	50	el perro	el perro	A			germanShepherd	1	FALSE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	gloves	clothing	bed	furniture	1	51	la camisa	la camisa	A			dressShirt	1	FALSE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	bird	animal	bookcase	furniture	1	52	el perro	el perro	A			dalmatian	1	FALSE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	bookcase	furniture	car	vehicle	1	63	la mesa	la mesa	A			diningTable	1	FALSE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	hamster	animal	pottedPlant	plant	1	64	el pajaro	el pajaro	A			hummingBird	1	FALSE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	basicSuffType2	rosemary	plant	pretzels	snack	1	69	la flor	la flor	AN			daisy	1	FALSE	FALSE	TRUE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	bathrobe	clothing	table	furniture	1	2	tiene botones	tiene botones				poloShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	lobster	animal	cookies	snack	1	4	tiene alas	tiene alas				hummingBird	1	FALSE	FALSE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	grasses	plant	wardrobe	furniture	1	16	es blanca	es blanca	C			daisy	1	TRUE	FALSE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	ivy	plant	crocodile	animal	1	22	es roja	es roja	C			rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	squirrel	animal	car	vehicle	1	24	tiene alas	tiene alas				parrot	1	FALSE	FALSE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	rhino	animal	shirt	clothing	1	31	es manchado	es manchado				dalmatian	1	FALSE	FALSE	FALSE	TRUE	FALSE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	kitten	animal	motorcycle	vehicle	1	45	es acuático	es acuático				clownFish	1	FALSE	FALSE	FALSE	TRUE	FALSE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	lamp	furniture	grasses	plant	1	52	es para sentarse	es para sentarse				picnicTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	motorcycle	vehicle	rosemary	plant	1	56	tiene 4 llantas	tiene 4 llantas				sportsCar	1	FALSE	FALSE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	basicSuffType2	fish	animal	candy	snack	1	65	tiene alas	tiene alas				pigeon	1	FALSE	FALSE	FALSE	TRUE	TRUE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	gloves	clothing	grasses	plant	1	19	azul	azul	C			tShirt	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	train	vehicle	bookcase	furniture	1	26	auto gris	auto gris	C			suv	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	elephant	animal	wardrobe	furniture	1	30	oso	oso				polarBear	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	bear	animal	chips	snack	1	32	dalmata	dalmata				dalmatian	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	bed	furniture	ambulance	vehicle	1	39	mueble cafe	mueble cafe	C			bedsideTable	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	rabbit	animal	firetruck	vehicle	1	59	pez	pez				catfish	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	socks	clothing	bookcase	furniture	1	63	camisa	camisa				hawaiiShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	lobster	animal	car	vehicle	1	64	pez	pez				goldFish	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	pig	animal	motorcycle	vehicle	1	68	pajaro	pajaro				parrot	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	basicSuffType2	pretzels	snack	kitten	animal	1	70	dulces de colores	dulces de colores				skittles	1	FALSE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	rabbit	animal	bookcase	furniture	1	3	animal que vive en el polo norte	animal que vive en el polo norte	A			polarBear	1	FALSE	FALSE	FALSE	TRUE	TRUE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	elephant	animal	dress	clothing	1	5	animal con manchas	animal con manchas				dalmatian	1	FALSE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	lamp	furniture	bathrobe	clothing	1	7	objeto de madera sin luz	objeto de madera sin luz				diningTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	dress	clothing	grasses	plant	1	8	camisa con ojas__hojas*	camisa con ojas				hawaiiShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	iguana	animal	firetruck	vehicle	1	14	vuela	vuela				eagle	1	FALSE	FALSE	FALSE	TRUE	TRUE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	firetruck	vehicle	pretzels	snack	1	16	gris	gris	C			minivan	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	gloves	clothing	flower	plant	1	35	azul	azul	C			dressShirt	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	horse	animal	firetruck	vehicle	1	38	bajo del mar	bajo del mar				catfish	1	FALSE	FALSE	FALSE	TRUE	TRUE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	bison	animal	pottedPlant	plant	1	39	vuela	vuela				hummingBird	1	FALSE	FALSE	FALSE	TRUE	TRUE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	elephant	animal	dress	clothing	1	44	mejor amigo del hombre	mejor amigo del hombre				germanShepherd	1	FALSE	FALSE	FALSE	TRUE	TRUE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	grasses	plant	candy	snack	1	45	roja	roja	C			rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	train	vehicle	dress	clothing	1	57	gris	gris	C			convertible	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	lobster	animal	motorcycle	vehicle	1	63	naranja	naranja	C			goldFish	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	basicSuffType2	squirrel	animal	cookies	snack	1	70	vuela	vuela				pigeon	1	FALSE	FALSE	FALSE	TRUE	TRUE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	basicSuffType2	popcorn	snack	bear	animal	1	3	dulces	dulces				mnMs	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	basicSuffType2	crocodile	animal	grasses	plant	1	8	mamífero	mamífero				grizzlyBear	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	basicSuffType2	sheep	animal	gloves	clothing	1	11	del mar o río	del mar o río				catfish	1	FALSE	FALSE	FALSE	TRUE	TRUE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	basicSuffType2	bed	furniture	bathrobe	clothing	1	22	para comer	para comer				diningTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	basicSuffType2	rosemary	plant	car	vehicle	1	53	flor del amor	flor del amor	N			rose	1	FALSE	FALSE	TRUE	TRUE	TRUE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	pretzels	snack	car	vehicle	1	10	gomitas	gomitas				gummyBears	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	sheep	animal	ambulance	vehicle	1	23	pug	pug				pug	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	socks	clothing	flower	plant	1	31	camisa azul	camisa azul	C			poloShirt	1	TRUE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	wardrobe	furniture	train	vehicle	1	45	mesa	mesa				coffeeTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	bed	furniture	dress	clothing	1	46	mesa	mesa				diningTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	kitten	animal	pretzels	snack	1	60	oso negro	oso negro	C			blackBear	1	TRUE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	basicSuffType2	chips	snack	crocodile	animal	1	62	gomitas	gomitas				skittles	1	FALSE	FALSE	FALSE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	bed	furniture	bathrobe	clothing	1	4	selecciona la banca de un parque	selecciona la banca de un parque	A			picnicTable	1	FALSE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	bathrobe	clothing	wardrobe	furniture	1	6	selecciona la camisa polo azul	selecciona la camisa polo azul	AC			poloShirt	1	TRUE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	bathrobe	clothing	crocodile	animal	1	24	camisa azul	camisa azul	C			hawaiiShirt	1	TRUE	FALSE	FALSE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	sheep	animal	pretzels	snack	1	33	pez payaso	pez payaso				clownFish	1	FALSE	FALSE	FALSE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	bed	furniture	ivy	plant	1	42	el mueble cafee	el mueble cafee	A			bedsideTable	1	TRUE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	grasses	plant	elephant	animal	1	43	flor blanca	flor blanca	NC			daisy	1	TRUE	FALSE	TRUE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	rosemary	plant	sheep	animal	1	44	girasol__la flor amarilla	girasol			el animal	sunflower	1	FALSE	FALSE	FALSE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	popcorn	snack	motorcycle	vehicle	1	55	los dulces de colorees	los dulces de colorees	A			jellyBeans	1	FALSE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	crocodile	animal	motorcycle	vehicle	1	60	el perro	el perro	A			pug	1	FALSE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	motorcycle	vehicle	pottedPlant	plant	1	62	el carro gris	el carro gris	AC			sportsCar	1	TRUE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	rhino	animal	train	vehicle	1	64	el perro	el perro	A			husky	1	FALSE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	socks	clothing	table	furniture	1	68	playera azul	playera azul	C			tShirt	1	TRUE	FALSE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	basicSuffType2	sheep	animal	popcorn	snack	1	72	el oso negro	el oso negro	AC			blackBear	1	TRUE	FALSE	FALSE	TRUE	TRUE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	basicSuffType2	sheep	animal	motorcycle	vehicle	1	2	pelo negro	pelo negro	C		ok	blackBear	1	TRUE	FALSE	FALSE	TRUE	TRUE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	basicSuffType2	chips	snack	lobster	animal	1	3	multicolor	multicolor				jellyBeans	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	basicSuffType2	bookcase	furniture	grasses	plant	1	18	mesa	mesa				picnicTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	basicSuffType2	bathrobe	clothing	rosemary	plant	1	31	camiseta	camiseta				tShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	basicSuffType2	sheep	animal	pottedPlant	plant	1	53	husky	husky				husky	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	basicSuffType2	wardrobe	furniture	ivy	plant	1	65	mesa	mesa				coffeeTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	bathrobe	clothing	bookcase	furniture	1	15	polera azul	polera azul	C			poloShirt	1	TRUE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	chips	snack	firetruck	vehicle	1	24	dulces	dulces				jellyBeans	1	FALSE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	pig	animal	socks	clothing	1	36	perro	perro				pug	1	FALSE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	lamp	furniture	gloves	clothing	1	38	mesa de noche	mesa de noche				bedsideTable	1	FALSE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	chips	snack	bathrobe	clothing	1	61	oso goma	oso goma				gummyBears	1	FALSE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	rosemary	plant	snake	animal	1	65	flor	flor	N			daisy	1	FALSE	FALSE	TRUE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	basicSuffType2	hamster	animal	car	vehicle	1	71	panda	panda				pandaBear	1	FALSE	FALSE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	lamp	furniture	shirt	clothing	1	14	se utiliza para el centro de una sala	se utiliza para el centro de una sala	A			coffeeTable	1	FALSE	FALSE	FALSE	TRUE	TRUE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	gloves	clothing	firetruck	vehicle	1	22	es una prenda__formal	es una prenda				dressShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	rosemary	plant	bed	furniture	1	27	se regala	se regala				rose	1	FALSE	FALSE	FALSE	TRUE	TRUE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	rabbit	animal	bookcase	furniture	1	44	vive en el agua	vive en el agua	A			goldFish	1	FALSE	FALSE	FALSE	TRUE	TRUE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	pig	animal	dress	clothing	1	59	tiene dos colores	tiene dos colores		bleached color		pandaBear	1	FALSE	FALSE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	gloves	clothing	flower	plant	1	71	prenda de vestir	prenda de vestir	N			hawaiiShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	basicSuffType2	kitten	animal	bed	furniture	1	72	vuela	vuela				hummingBird	1	FALSE	FALSE	FALSE	TRUE	TRUE	
v2J2BjboP65oSJMoy	Spanish	feedback	color21	NA	NA	NA	NA	1	5	light brown o cafe claro	light brown o cafe claro	C	ENGLISH		small_brown_belt	1	TRUE	FALSE	FALSE	TRUE	TRUE	
v2J2BjboP65oSJMoy	Spanish	feedback	color21	NA	NA	NA	NA	1	10	white o blanco	white o blanco	C	ENGLISH		small_white_phone	1	TRUE	FALSE	FALSE	TRUE	TRUE	
8NHcSDdWKk5ax3mAb	Spanish	feedback	color21	NA	NA	NA	NA	1	34	brown belt	brown belt		ENGLISH		big_brown_belt	1	FALSE	FALSE	FALSE	TRUE	TRUE	
8NHcSDdWKk5ax3mAb	Spanish	feedback	color21	NA	NA	NA	NA	1	61	pink	pink		ENGLISH		big_pink_hairdryer	1	FALSE	FALSE	FALSE	TRUE	FALSE	
TXdqz7vwbJSeKpJHS	Spanish	feedback	color21	NA	NA	NA	NA	1	46	marron claro	marron claro	C			small_brown_belt	1	FALSE	FALSE	FALSE	TRUE	TRUE	
TXdqz7vwbJSeKpJHS	Spanish	feedback	color21	NA	NA	NA	NA	1	59	azul	azul	C			big_blue_tack	1	TRUE	FALSE	FALSE	TRUE	FALSE	
D5sTSEMaXM7y3Q7AW	Spanish	feedback	color21	NA	NA	NA	NA	1	23	diferente color	diferente color		bleached color		big_blue_butterfly	1	FALSE	FALSE	FALSE	TRUE	FALSE	
D5sTSEMaXM7y3Q7AW	Spanish	feedback	color21	NA	NA	NA	NA	1	48	color diferente	color diferente		bleached color		small_white_pingpongball	1	FALSE	FALSE	FALSE	TRUE	FALSE	
g8tXfbQJ5w3Yo5kXq	Spanish	feedback	color21	NA	NA	NA	NA	1	18	lana morada	lana morada	NC		violeta?	small_purple_yarn	1	TRUE	FALSE	FALSE	TRUE	TRUE	
g8tXfbQJ5w3Yo5kXq	Spanish	feedback	color21	NA	NA	NA	NA	1	64	rosa	rosa	C		ok	big_pink_balloon	1	TRUE	FALSE	FALSE	TRUE	FALSE	
Drac2QY2EJGirNSty	Spanish	feedback	color21	NA	NA	NA	NA	1	15	pimiento amarillo	pimiento amarillo	NC			small_yellow_bellpepper	1	TRUE	FALSE	FALSE	TRUE	FALSE	
Drac2QY2EJGirNSty	Spanish	feedback	color21	NA	NA	NA	NA	1	24	secador morado	secador morado	NC			small_purple_hairdryer	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ncA5wQm2wMWx6Qw4m	Spanish	feedback	color21	NA	NA	NA	NA	1	41	azul	azul	C			big_blue_cap	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ncA5wQm2wMWx6Qw4m	Spanish	feedback	color21	NA	NA	NA	NA	1	42	rosa	rosa	C			small_pink_teacup	1	TRUE	FALSE	FALSE	TRUE	FALSE	
RdyH6CPjXhDjFiBn6	Spanish	feedback	color21	NA	NA	NA	NA	1	33	flor roja	flor roja	NC			big_red_flower	1	TRUE	FALSE	TRUE	TRUE	FALSE	
RdyH6CPjXhDjFiBn6	Spanish	feedback	color21	NA	NA	NA	NA	1	39	chamarra verde	chamarra verde	NC			small_green_jacket	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color21	NA	NA	NA	NA	1	32	amarillenta	amarillenta	C			big_tan_rock	1	FALSE	FALSE	FALSE	TRUE	FALSE	
ri9WkdRrTvaRgjAbd	Spanish	feedback	color21	NA	NA	NA	NA	1	71	morada	morada	C			big_purple_flower	1	TRUE	FALSE	FALSE	TRUE	FALSE	
xiA5WJQ9BBwufErLv	Spanish	feedback	color21	NA	NA	NA	NA	1	8	oja__roja	oja	N			small_red_pepper	1	FALSE	FALSE	FALSE	TRUE	FALSE	
xiA5WJQ9BBwufErLv	Spanish	feedback	color21	NA	NA	NA	NA	1	14	rojo	rojo	C			small_red_toothbrush	1	TRUE	FALSE	FALSE	TRUE	FALSE	
8mztCuTtp44PNj9aR	Spanish	feedback	color21	NA	NA	NA	NA	1	24	morado	morado	C			small_purple_yarn	1	TRUE	FALSE	FALSE	TRUE	FALSE	
8mztCuTtp44PNj9aR	Spanish	feedback	color21	NA	NA	NA	NA	1	30	blanca	blanca	C			big_white_pingpongball	1	TRUE	FALSE	FALSE	TRUE	TRUE	
C9425wL5d2jqqrfnt	Spanish	feedback	color21	NA	NA	NA	NA	1	3	es una cuveta__rosa fosforecente	es una cuveta	N		color?__bien	small_pink_bucket	1	FALSE	FALSE	FALSE	TRUE	FALSE	
C9425wL5d2jqqrfnt	Spanish	feedback	color21	NA	NA	NA	NA	1	64	es de diferente color	es de diferente color		bleached color		big_blue_toothbrush	1	FALSE	FALSE	FALSE	TRUE	FALSE	
PLenL62JMPMEiyEZd	Spanish	feedback	color21	NA	NA	NA	NA	1	39	morada	morada	C			big_purple_flower	1	TRUE	FALSE	FALSE	TRUE	FALSE	
PLenL62JMPMEiyEZd	Spanish	feedback	color21	NA	NA	NA	NA	1	46	azul	azul	C			big_blue_rug	1	TRUE	FALSE	FALSE	TRUE	FALSE	
MjtKysa8uTdkgCZhY	Spanish	feedback	color21	NA	NA	NA	NA	1	20	si	si			amarillo?	big_yellow_shoe	1	FALSE	FALSE	FALSE	TRUE	FALSE	
MjtKysa8uTdkgCZhY	Spanish	feedback	color21	NA	NA	NA	NA	1	70	marron	marron	C			small_brown_belt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
5FBHB2gcEAxFrnBTj	Spanish	feedback	color21	NA	NA	NA	NA	1	41	verde	verde	C		color, tamaño	small_green_chair	1	TRUE	FALSE	FALSE	TRUE	FALSE	
5FBHB2gcEAxFrnBTj	Spanish	feedback	color21	NA	NA	NA	NA	1	68	morado	morado	C		color, tamaño	big_blue_candle	1	TRUE	FALSE	FALSE	TRUE	FALSE	
krPu8jL2ifeQiJtiz	Spanish	feedback	color21	NA	NA	NA	NA	1	39	rosa	rosa	C			small_purple_bike	1	TRUE	FALSE	FALSE	TRUE	FALSE	
krPu8jL2ifeQiJtiz	Spanish	feedback	color21	NA	NA	NA	NA	1	41	verde	verde	C			big_green_framee	1	TRUE	FALSE	FALSE	TRUE	FALSE	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color21	NA	NA	NA	NA	1	10	la guitarra electrica azul	la guitarra electrica azul	ANC			big_blue_guitar	1	TRUE	FALSE	TRUE	TRUE	TRUE	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color21	NA	NA	NA	NA	1	60	el pastel blanco	el pastel blanco	AC			big_white_weddingcake	1	TRUE	FALSE	FALSE	TRUE	TRUE	
o9ajiSJQsC87WWPMG	Spanish	feedback	color21	NA	NA	NA	NA	1	42	verde	verde	C			big_green_framee	1	TRUE	FALSE	FALSE	TRUE	FALSE	
o9ajiSJQsC87WWPMG	Spanish	feedback	color21	NA	NA	NA	NA	1	60	verde	verde	C			big_green_jacket	1	TRUE	FALSE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	color21	NA	NA	NA	NA	1	39	naranja	naranja	C			big_orange_billiardball	1	TRUE	FALSE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	color21	NA	NA	NA	NA	1	64	blanca	blanca	C			big_white_teacup	1	TRUE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	color21	NA	NA	NA	NA	1	4	el rojo	el rojo	AC			big_red_toothbrush	1	TRUE	FALSE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	color21	NA	NA	NA	NA	1	53	el violeta	el violeta	A			big_purple_rug	1	FALSE	FALSE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	color21	NA	NA	NA	NA	1	26	es voleta__violeta*	es voleta	C			big_purple_bike	1	FALSE	FALSE	FALSE	TRUE	FALSE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	color21	NA	NA	NA	NA	1	46	es naranja	es naranja	C			small_orange_coathanger	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	color21	NA	NA	NA	NA	1	49	amarillo	amarillo	C			big_orange_pingpongball	1	TRUE	FALSE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	color21	NA	NA	NA	NA	1	55	azul	azul	C			big_blue_binder	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	color21	NA	NA	NA	NA	1	46	roja	roja	C			small_red_flower	1	TRUE	FALSE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	color21	NA	NA	NA	NA	1	48	morado	morado	C			small_purple_bracelet	1	TRUE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	color21	NA	NA	NA	NA	1	23	pink	pink		ENGLISH		small_pink_framee	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	color21	NA	NA	NA	NA	1	62	blue	blue		ENGLISH		big_blue_binder	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	color21	NA	NA	NA	NA	1	32	blanco	blanco	C			big_white_teacup	1	TRUE	FALSE	FALSE	TRUE	TRUE	
mJWL79uZrXh3YMtMs	Spanish	feedback	color21	NA	NA	NA	NA	1	53	azul	azul	C			big_blue_guitar	1	TRUE	FALSE	FALSE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	color21	NA	NA	NA	NA	1	20	libro azul	libro azul	NC			small_blue_book	1	TRUE	FALSE	TRUE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	color21	NA	NA	NA	NA	1	31	cubeta roja	cubeta roja	NC			big_red_bucket	1	TRUE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	color21	NA	NA	NA	NA	1	35	naranja	naranja	C			small_orange_coathanger	1	TRUE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	color21	NA	NA	NA	NA	1	66	azul	azul	C			small_blue_binder	1	TRUE	FALSE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	color21	NA	NA	NA	NA	1	42	balde rojo	balde rojo	NC			small_red_bucket	1	TRUE	FALSE	FALSE	TRUE	FALSE	
