gameId	language	stage	condition	imageType	listenerSelection	roundNumber	ItemID	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
xfy2EgdmeuWTo4pgh	English_32	feedback	size_diff_same_f	NA	1	8	ladle_sock	small black sock	small black sock		small_black_sock	small_purple_sock	big_black_ladle	big_purple_sock	small_purple_ladle	small_purple_ladle	big_black_ladle,big_black_ladle,small_purple_ladle,small_purple_sock,small_purple_ladle,big_purple_sock,small_black_sock	small_purple_ladle,small_purple_ladle,big_purple_sock,small_purple_ladle,small_purple_sock,small_black_sock,big_black_ladle	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_basic_target_f	NA	1	9	crown_candle	small white	small white		small_white_candle	big_white_candle	small_yellow_crown	big_yellow_candle	NA	NA	big_yellow_candle,big_yellow_candle,small_yellow_crown,small_white_candle,big_white_candle	big_yellow_candle,big_yellow_candle,small_white_candle,small_yellow_crown,big_white_candle	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_same_same_f	NA	1	10	ornament_calculator	blue calc	blue calc		small_blue_calculator	small_yellow_calculator	big_blue_ornament	big_yellow_calculator	small_yellow_calculator	small_yellow_calculator	big_blue_ornament,big_blue_ornament,small_blue_calculator,small_yellow_calculator,small_yellow_calculator,small_yellow_calculator,big_yellow_calculator	small_yellow_calculator,small_yellow_calculator,small_blue_calculator,big_blue_ornament,big_yellow_calculator,small_yellow_calculator,small_yellow_calculator	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_diff_diff_f	NA	1	11	shovel_tent	small green tent	small green tent		small_green_tent	small_orange_tent	big_green_shovel	big_orange_tent	big_orange_shovel	big_orange_shovel	big_orange_shovel,big_orange_shovel,big_green_shovel,small_orange_tent,big_orange_tent,big_orange_shovel,small_green_tent	big_green_shovel,big_green_shovel,big_orange_tent,small_green_tent,big_orange_shovel,small_orange_tent,big_orange_shovel	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_diff_same_m	NA	1	12	truck_shell	the large ink blot	the large ink blot		big_black_shell	small_black_shell	big_green_truck	small_green_shell	small_black_truck	small_black_truck	small_black_shell,small_black_shell,big_black_shell,big_green_truck,small_black_truck,small_green_shell,small_black_truck	big_black_shell,big_black_shell,small_black_shell,small_black_truck,big_green_truck,small_black_truck,small_green_shell	1	"c(""A"", ""S"", """", """")"		FALSE	TRUE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_basic_filler_2_m	NA	1	13	switch_armchair	red chair	red chair		small_red_armchair	small_yellow_switch	big_yellow_switch	big_red_switch	NA	NA	big_yellow_switch,big_yellow_switch,small_yellow_switch,big_red_switch,small_red_armchair	small_red_armchair,small_red_armchair,small_yellow_switch,big_red_switch,big_yellow_switch	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_same_diff_m	NA	1	14	razor_vase	orange vase	orange vase		big_orange_vase	big_black_vase	small_orange_razor	small_black_vase	small_black_vase	small_black_vase	small_black_vase,small_black_vase,small_orange_razor,big_orange_vase,small_black_vase,small_black_vase,big_black_vase	big_black_vase,big_black_vase,small_orange_razor,small_black_vase,big_orange_vase,small_black_vase,small_black_vase	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_diff_diff_m	NA	1	15	whistle_microscope	big purple	big purple		big_purple_microscope	small_purple_microscope	big_orange_whistle	small_orange_microscope	small_orange_whistle	small_orange_whistle	big_orange_whistle,big_orange_whistle,small_orange_whistle,small_orange_microscope,big_purple_microscope,small_purple_microscope,small_orange_whistle	big_purple_microscope,big_purple_microscope,small_orange_whistle,big_orange_whistle,small_orange_microscope,small_orange_whistle,small_purple_microscope	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	FALSE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_target_m	NA	1	16	phone_bucket	blue bucket	blue bucket		small_blue_bucket	small_white_bucket	big_blue_phone	big_white_bucket	NA	NA	small_blue_bucket,small_blue_bucket,big_white_bucket,big_blue_phone,small_white_bucket	small_white_bucket,small_white_bucket,big_blue_phone,small_blue_bucket,big_white_bucket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_filler_3_m	NA	1	17	robot_airplane	small plane	small plane		small_orange_airplane	big_black_airplane	big_orange_airplane	small_black_robot	NA	NA	small_black_robot,small_black_robot,big_black_airplane,small_orange_airplane,big_orange_airplane	small_black_robot,small_black_robot,big_black_airplane,big_orange_airplane,small_orange_airplane	1	"c(""S"", ""N"")"		FALSE	TRUE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_basic_filler_3_f	NA	1	18	mug_pan	white pan	white pan		small_white_pan	big_red_pan	small_red_pan	big_white_mug	NA	NA	big_red_pan,big_red_pan,small_red_pan,big_white_mug,small_white_pan	big_white_mug,big_white_mug,small_white_pan,small_red_pan,big_red_pan	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_basic_filler_1_f	NA	1	19	fork_tie	small green	small green		small_green_tie	big_green_tie	big_purple_fork	small_purple_tie	NA	NA	small_purple_tie,small_purple_tie,big_green_tie,big_purple_fork,small_green_tie	big_green_tie,big_green_tie,small_green_tie,big_purple_fork,small_purple_tie	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_filler_2_f	NA	1	20	chair_stapler	stapler	stapler		big_yellow_stapler	small_yellow_chair	small_white_chair	big_white_chair	NA	NA	big_white_chair,big_white_chair,small_white_chair,small_yellow_chair,big_yellow_stapler	small_white_chair,small_white_chair,big_yellow_stapler,big_white_chair,small_yellow_chair	1	N		FALSE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_basic_filler_3_m	NA	1	21	coathanger_cushion	yellow pillow	yellow pillow		small_yellow_cushion	big_white_cushion	small_white_cushion	big_yellow_coathanger	NA	NA	big_white_cushion,big_white_cushion,big_yellow_coathanger,small_yellow_cushion,small_white_cushion	big_yellow_coathanger,big_yellow_coathanger,small_yellow_cushion,big_white_cushion,small_white_cushion	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_filler_3_f	NA	1	22	magnifyingglass_key	small red	small red		small_red_key	big_white_key	big_red_key	small_white_magnifyingglass	NA	NA	big_red_key,big_red_key,small_red_key,small_white_magnifyingglass,big_white_key	big_red_key,big_red_key,small_red_key,big_white_key,small_white_magnifyingglass	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_same_same_m	NA	1	23	knife_hammer	big hammer__big orange hammer	big hammer		big_orange_hammer	small_orange_hammer	big_black_knife	small_black_hammer	small_orange_hammer	small_orange_hammer	small_orange_hammer,small_orange_hammer,small_orange_hammer,big_black_knife,big_orange_hammer,small_orange_hammer,small_black_hammer	small_orange_hammer,small_orange_hammer,small_black_hammer,big_orange_hammer,big_black_knife,small_orange_hammer,small_orange_hammer	1	"c(""S"", ""N"")"		FALSE	TRUE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_diff_diff_m	NA	1	24	frame_pencil	white pencil	white pencil		big_white_pencil	big_red_pencil	small_white_frame	small_red_pencil	small_red_frame	small_red_frame	small_white_frame,small_white_frame,small_red_frame,small_red_frame,big_red_pencil,small_red_pencil,big_white_pencil	small_red_pencil,small_red_pencil,small_red_frame,big_white_pencil,small_red_frame,big_red_pencil,small_white_frame	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_same_diff_m	NA	1	25	bed_bike	big red bike	big red bike		big_red_bike	small_red_bike	big_blue_bed	small_blue_bike	small_blue_bike	small_blue_bike	big_red_bike,big_red_bike,big_blue_bed,small_blue_bike,small_blue_bike,small_blue_bike,small_red_bike	big_blue_bed,big_blue_bed,small_blue_bike,small_blue_bike,small_red_bike,small_blue_bike,big_red_bike	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	FALSE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_diff_same_f	NA	1	26	clock_lamp	small white lamp	small white lamp		small_white_lamp	big_white_lamp	small_red_clock	big_red_lamp	big_white_clock	big_white_clock	big_white_clock,big_white_clock,big_red_lamp,big_white_lamp,big_white_clock,small_white_lamp,small_red_clock	big_white_lamp,big_white_lamp,big_white_clock,big_white_clock,big_red_lamp,small_white_lamp,small_red_clock	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_same_diff_f	NA	1	27	guitar_mouse	small red	small red		small_red_mouse	big_red_mouse	small_blue_guitar	big_blue_mouse	big_blue_mouse	big_blue_mouse	big_blue_mouse,big_blue_mouse,small_blue_guitar,big_blue_mouse,big_blue_mouse,big_red_mouse,small_red_mouse	big_blue_mouse,big_blue_mouse,small_red_mouse,big_blue_mouse,big_red_mouse,big_blue_mouse,small_blue_guitar	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_filler_2_m	NA	1	28	mask_balloon	balloon	balloon		big_yellow_balloon	small_yellow_mask	small_blue_mask	big_blue_mask	NA	NA	small_blue_mask,small_blue_mask,big_blue_mask,small_yellow_mask,big_yellow_balloon	big_yellow_balloon,big_yellow_balloon,small_blue_mask,small_yellow_mask,big_blue_mask	1	N		FALSE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_target_f	NA	1	29	door_scarf	small blue	small blue		small_blue_scarf	small_yellow_scarf	big_blue_door	big_yellow_scarf	NA	NA	big_blue_door,big_blue_door,big_yellow_scarf,small_blue_scarf,small_yellow_scarf	small_yellow_scarf,small_yellow_scarf,big_blue_door,small_blue_scarf,big_yellow_scarf	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_diff_same_m	NA	1	30	lock_bonbon	black candy	black candy		big_black_bonbon	big_purple_bonbon	small_black_lock	small_purple_bonbon	big_purple_lock	big_purple_lock	big_purple_lock,big_purple_lock,big_purple_lock,small_black_lock,big_black_bonbon,big_purple_bonbon,small_purple_bonbon	big_black_bonbon,big_black_bonbon,small_black_lock,big_purple_lock,big_purple_lock,big_purple_bonbon,small_purple_bonbon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
xfy2EgdmeuWTo4pgh	English_32	feedback	color_basic_filler_2_f	NA	1	31	belt_dress	yellow dress	yellow dress		small_yellow_dress	small_blue_belt	big_blue_belt	big_yellow_belt	NA	NA	small_yellow_dress,small_yellow_dress,small_blue_belt,big_blue_belt,big_yellow_belt	big_yellow_belt,big_yellow_belt,small_blue_belt,big_blue_belt,small_yellow_dress	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
xfy2EgdmeuWTo4pgh	English_32	feedback	size_basic_filler_1_m	NA	1	32	cake_drum	big orange	big orange		big_orange_drum	big_green_drum	small_green_cake	small_orange_drum	NA	NA	big_orange_drum,big_orange_drum,small_green_cake,big_green_drum,small_orange_drum	big_green_drum,big_green_drum,big_orange_drum,small_green_cake,small_orange_drum	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_diff_diff_f	NA	1	1	tent_spoon	black spoon	black spoon		small_black_spoon	small_orange_spoon	big_black_tent	big_orange_spoon	big_orange_tent	big_orange_tent	big_black_tent,big_black_tent,small_orange_spoon,big_orange_tent,big_orange_spoon,big_orange_tent,small_black_spoon	big_orange_spoon,big_orange_spoon,big_black_tent,big_orange_tent,big_orange_tent,small_orange_spoon,small_black_spoon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_same_diff_f	NA	1	2	shovel_tie	its the small black tie	the small black tie		small_black_tie	big_black_tie	small_orange_shovel	big_orange_tie	big_orange_tie	big_orange_tie	big_orange_tie,big_orange_tie,big_orange_tie,big_orange_tie,big_black_tie,small_orange_shovel,small_black_tie	big_black_tie,big_black_tie,small_orange_shovel,big_orange_tie,big_orange_tie,big_orange_tie,small_black_tie	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_same_same_m	NA	1	3	airplane_hammer	purple hammer	purple hammer		big_purple_hammer	big_black_hammer	small_purple_airplane	small_black_hammer	big_black_hammer	big_black_hammer	big_black_hammer,big_black_hammer,big_purple_hammer,big_black_hammer,small_purple_airplane,big_black_hammer,small_black_hammer	small_black_hammer,small_black_hammer,small_purple_airplane,big_black_hammer,big_black_hammer,big_black_hammer,big_purple_hammer	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_filler_3_f	NA	1	4	ladle_sock	orange sock	orange sock		small_orange_sock	big_purple_sock	small_purple_sock	big_orange_ladle	NA	NA	big_orange_ladle,big_orange_ladle,big_purple_sock,small_purple_sock,small_orange_sock	big_purple_sock,big_purple_sock,small_orange_sock,small_purple_sock,big_orange_ladle	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_diff_same_f	NA	1	5	belt_stapler	red stapler	red stapler		small_red_stapler	small_blue_stapler	big_red_belt	big_blue_stapler	small_blue_belt	small_blue_belt	big_red_belt,big_red_belt,small_blue_belt,small_blue_belt,big_blue_stapler,small_red_stapler,small_blue_stapler	small_blue_stapler,small_blue_stapler,small_blue_belt,big_red_belt,big_blue_stapler,small_blue_belt,small_red_stapler	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_filler_1_m	NA	1	6	coathanger_bed	small white bed	small white bed		small_white_bed	big_white_bed	big_red_coathanger	small_red_bed	NA	NA	big_white_bed,big_white_bed,small_red_bed,big_red_coathanger,small_white_bed	big_red_coathanger,big_red_coathanger,small_white_bed,big_white_bed,small_red_bed	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_filler_2_f	NA	1	7	crown_candle	candle	candle		big_red_candle	small_red_crown	small_white_crown	big_white_crown	NA	NA	big_white_crown,big_white_crown,big_red_candle,small_white_crown,small_red_crown	big_white_crown,big_white_crown,small_white_crown,small_red_crown,big_red_candle	1	N		FALSE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_filler_2_m	NA	1	8	balloon_cushion	red cushion	red cushion		small_red_cushion	small_blue_balloon	big_blue_balloon	big_red_balloon	NA	NA	small_red_cushion,small_red_cushion,big_red_balloon,big_blue_balloon,small_blue_balloon	small_blue_balloon,small_blue_balloon,big_blue_balloon,big_red_balloon,small_red_cushion	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_same_same_f	NA	1	9	mouse_billiardball	blue ball	blue ball		small_blue_billiardball	small_yellow_billiardball	big_blue_mouse	big_yellow_billiardball	small_yellow_billiardball	small_yellow_billiardball	small_yellow_billiardball,small_yellow_billiardball,small_blue_billiardball,big_yellow_billiardball,big_blue_mouse,small_yellow_billiardball,small_yellow_billiardball	small_yellow_billiardball,small_yellow_billiardball,small_yellow_billiardball,small_blue_billiardball,big_blue_mouse,big_yellow_billiardball,small_yellow_billiardball	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_target_f	NA	1	10	fork_remote	small black remote	small black remote		small_black_remote	big_black_remote	small_green_fork	big_green_remote	NA	NA	big_black_remote,big_black_remote,small_green_fork,big_green_remote,small_black_remote	big_black_remote,big_black_remote,small_green_fork,small_black_remote,big_green_remote	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_filler_2_f	NA	1	11	ruler_lamp	lamp	lamp		small_red_lamp	small_blue_ruler	big_blue_ruler	big_red_ruler	NA	NA	small_blue_ruler,small_blue_ruler,big_blue_ruler,small_red_lamp,big_red_ruler	big_blue_ruler,big_blue_ruler,small_red_lamp,small_blue_ruler,big_red_ruler	1	N		FALSE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_filler_3_m	NA	1	12	lock_die	small dice	small dice		small_orange_die	big_purple_die	big_orange_die	small_purple_lock	NA	NA	big_purple_die,big_purple_die,small_purple_lock,small_orange_die,big_orange_die	small_orange_die,small_orange_die,big_purple_die,big_orange_die,small_purple_lock	1	"c(""S"", ""N"")"		FALSE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_target_m	NA	1	13	rug_bucket	white bucket	white bucket		small_white_bucket	small_yellow_bucket	big_white_rug	big_yellow_bucket	NA	NA	big_yellow_bucket,big_yellow_bucket,big_white_rug,small_white_bucket,small_yellow_bucket	big_white_rug,big_white_rug,small_white_bucket,small_yellow_bucket,big_yellow_bucket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_same_same_m	NA	1	14	comb_butterfly	big blue butterfly	big blue butterfly		big_blue_butterfly	small_blue_butterfly	big_yellow_comb	small_yellow_butterfly	small_blue_butterfly	small_blue_butterfly	small_blue_butterfly,small_blue_butterfly,small_blue_butterfly,big_yellow_comb,small_blue_butterfly,small_yellow_butterfly,big_blue_butterfly	small_blue_butterfly,small_blue_butterfly,small_yellow_butterfly,small_blue_butterfly,big_yellow_comb,big_blue_butterfly,small_blue_butterfly	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_filler_1_m	NA	1	15	bike_present	big red present	big red present		big_red_present	big_yellow_present	small_yellow_bike	small_red_present	NA	NA	small_red_present,small_red_present,small_yellow_bike,big_red_present,big_yellow_present	big_red_present,big_red_present,small_yellow_bike,big_yellow_present,small_red_present	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_filler_2_m	NA	1	16	microscope_bonbon	candy	candy		big_black_bonbon	small_black_microscope	small_purple_microscope	big_purple_microscope	NA	NA	small_black_microscope,small_black_microscope,big_purple_microscope,small_purple_microscope,big_black_bonbon	small_purple_microscope,small_purple_microscope,big_black_bonbon,small_black_microscope,big_purple_microscope	1	N		FALSE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_same_diff_m	NA	1	17	cake_fish	black fish	black fish		big_black_fish	big_green_fish	small_black_cake	small_green_fish	small_green_fish	small_green_fish	small_green_fish,small_green_fish,small_green_fish,small_green_fish,small_black_cake,big_black_fish,big_green_fish	big_green_fish,big_green_fish,small_green_fish,big_black_fish,small_green_fish,small_green_fish,small_black_cake	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_diff_diff_m	NA	1	18	armchair_phone	big yellow phone	big yellow phone		big_yellow_phone	small_yellow_phone	big_red_armchair	small_red_phone	small_red_armchair	small_red_armchair	big_yellow_phone,big_yellow_phone,small_red_armchair,small_red_phone,small_red_armchair,big_red_armchair,small_yellow_phone	small_red_phone,small_red_phone,small_yellow_phone,big_yellow_phone,big_red_armchair,small_red_armchair,small_red_armchair	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_diff_same_m	NA	1	19	mask_pencil	white pencil	white pencil		big_white_pencil	big_blue_pencil	small_white_mask	small_blue_pencil	big_blue_mask	big_blue_mask	big_white_pencil,big_white_pencil,small_blue_pencil,big_blue_mask,big_blue_mask,big_blue_pencil,small_white_mask	big_blue_pencil,big_blue_pencil,big_blue_mask,big_blue_mask,small_white_mask,small_blue_pencil,big_white_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_same_diff_m	NA	1	20	knife_lipstick	big purple lipstick	big purple lipstick	gg kthxbye	big_purple_lipstick	small_purple_lipstick	big_green_knife	small_green_lipstick	small_green_lipstick	small_green_lipstick	big_green_knife,big_green_knife,small_green_lipstick,big_purple_lipstick,small_green_lipstick,small_green_lipstick,small_purple_lipstick	small_green_lipstick,small_green_lipstick,small_purple_lipstick,small_green_lipstick,small_green_lipstick,big_purple_lipstick,big_green_knife	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_filler_1_f	NA	1	21	ornament_flower	smallest yellow flower	smallest yellow flower		small_yellow_flower	big_yellow_flower	big_blue_ornament	small_blue_flower	NA	NA	small_yellow_flower,small_yellow_flower,small_blue_flower,big_yellow_flower,big_blue_ornament	big_yellow_flower,big_yellow_flower,big_blue_ornament,small_yellow_flower,small_blue_flower	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_filler_3_f	NA	1	22	mug_napkin	small blue	small blue		small_blue_napkin	big_yellow_napkin	big_blue_napkin	small_yellow_mug	NA	NA	small_yellow_mug,small_yellow_mug,big_blue_napkin,big_yellow_napkin,small_blue_napkin	big_blue_napkin,big_blue_napkin,small_yellow_mug,big_yellow_napkin,small_blue_napkin	1	"c(""S"", ""C"")"		TRUE	TRUE	FALSE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_diff_same_m	NA	1	23	whistle_screwdriver	big screwdriver	big screwdriver		big_black_screwdriver	small_black_screwdriver	big_orange_whistle	small_orange_screwdriver	small_black_whistle	small_black_whistle	small_black_whistle,small_black_whistle,big_orange_whistle,big_black_screwdriver,small_black_whistle,small_orange_screwdriver,small_black_screwdriver	small_orange_screwdriver,small_orange_screwdriver,big_orange_whistle,small_black_screwdriver,big_black_screwdriver,small_black_whistle,small_black_whistle	1	"c(""S"", ""N"")"		FALSE	TRUE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_same_same_f	NA	1	24	pan_key	smallest key red	smallest key red		small_red_key	big_red_key	small_white_pan	big_white_key	big_red_key	big_red_key	small_white_pan,small_white_pan,big_red_key,big_red_key,big_red_key,small_red_key,big_white_key	small_red_key,small_red_key,big_red_key,small_white_pan,big_red_key,big_white_key,big_red_key	1	"c(""S"", ""N"", ""C"")"		TRUE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_basic_target_f	NA	1	25	dress_cap	white hat	white hat		small_white_cap	small_yellow_cap	big_white_dress	big_yellow_cap	NA	NA	big_white_dress,big_white_dress,small_white_cap,small_yellow_cap,big_yellow_cap	big_yellow_cap,big_yellow_cap,small_yellow_cap,big_white_dress,small_white_cap	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_same_diff_f	NA	1	26	ring_door	red door	red door		small_red_door	small_yellow_door	big_red_ring	big_yellow_door	big_yellow_door	big_yellow_door	big_red_ring,big_red_ring,small_red_door,big_yellow_door,small_yellow_door,big_yellow_door,big_yellow_door	small_yellow_door,small_yellow_door,small_red_door,big_red_ring,big_yellow_door,big_yellow_door,big_yellow_door	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
uaiCWLJkAmhDkpXxT	English_32	feedback	size_diff_diff_m	NA	1	27	switch_frame	blue frame	blue frame		big_blue_frame	big_red_frame	small_blue_switch	small_red_frame	small_red_switch	small_red_switch	small_red_switch,small_red_switch,small_red_switch,big_blue_frame,big_red_frame,small_red_frame,small_blue_switch	small_red_switch,small_red_switch,big_blue_frame,small_blue_switch,big_red_frame,small_red_switch,small_red_frame	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_filler_3_m	NA	1	28	truck_robot	black robot	black robot		small_black_robot	big_orange_robot	small_orange_robot	big_black_truck	NA	NA	small_black_robot,small_black_robot,big_orange_robot,big_black_truck,small_orange_robot	big_orange_robot,big_orange_robot,small_black_robot,big_black_truck,small_orange_robot	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_basic_target_m	NA	1	29	calendar_vase	small vase	small vase		small_orange_vase	big_orange_vase	small_green_calendar	big_green_vase	NA	NA	big_orange_vase,big_orange_vase,small_orange_vase,small_green_calendar,big_green_vase	small_green_calendar,small_green_calendar,big_green_vase,small_orange_vase,big_orange_vase	1	"c(""S"", ""N"")"		FALSE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_diff_diff_f	NA	1	30	magnifyingglass_scarf	small white scarf	small white scarf		small_white_scarf	big_white_scarf	small_blue_magnifyingglass	big_blue_scarf	big_blue_magnifyingglass	big_blue_magnifyingglass	big_blue_scarf,big_blue_scarf,small_blue_magnifyingglass,big_blue_magnifyingglass,big_blue_magnifyingglass,small_white_scarf,big_white_scarf	small_blue_magnifyingglass,small_blue_magnifyingglass,big_white_scarf,small_white_scarf,big_blue_magnifyingglass,big_blue_magnifyingglass,big_blue_scarf	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
uaiCWLJkAmhDkpXxT	English_32	feedback	color_diff_same_f	NA	1	31	calculator_chair	blue chair small	blue chair small		small_blue_chair	big_blue_chair	small_yellow_calculator	big_yellow_chair	big_blue_calculator	big_blue_calculator	big_blue_chair,big_blue_chair,small_yellow_calculator,small_blue_chair,big_yellow_chair,big_blue_calculator,big_blue_calculator	small_blue_chair,small_blue_chair,big_blue_calculator,big_blue_chair,big_blue_calculator,small_yellow_calculator,big_yellow_chair	1	"c(""C"", ""N"", ""S"")"		TRUE	TRUE	TRUE	TRUE	TRUE
