gameId	language	name	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
N7QtB9BQsC9ESxd3t	BCS	convertible	feedback	supSuff	popcorn	snack	bison	animal	1	degenetal_stimuli	70	auto	auto		convertible	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	convertible
N7QtB9BQsC9ESxd3t	BCS	blue_mug	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	71	plava šolja	plava šolja		blue_mug	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	mug
N7QtB9BQsC9ESxd3t	BCS	black_screwdriver	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	72	šraufciger	šraufciger		black_screwdriver	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	screwdriver
5bFKYE9pB9xSBeWGK	BCS	orange_basket	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	1	drvena korpa__obicna	drvena korpa	aj bre__koja	orange_basket	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	basket
5bFKYE9pB9xSBeWGK	BCS	purple_helicopter	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	2	ljubicasti helikopter	ljubicasti helikopter		purple_helicopter	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	helicopter
5bFKYE9pB9xSBeWGK	BCS	hawaiiShirt	feedback	basicSuffType2	bathrobe	clothing	car	vehicle	1	degenetal_stimuli	3	kosuljica bez rukava	kosuljica bez rukava		hawaiiShirt	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	hawaiiShirt
5bFKYE9pB9xSBeWGK	BCS	skittles	feedback	basicSuffType2	popcorn	snack	pottedPlant	plant	1	degenetal_stimuli	4	skittles	skittles		skittles	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	skittles
5bFKYE9pB9xSBeWGK	BCS	yellow_ring	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	5	prsten	prsten		yellow_ring	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	ring
5bFKYE9pB9xSBeWGK	BCS	green_binoculars	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	6	zeleni dvogled	zeleni dvogled		green_binoculars	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	binoculars
5bFKYE9pB9xSBeWGK	BCS	orange_die	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	7	narandzasta kockica	narandzasta kockica		orange_die	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	TRUE	NA	die
5bFKYE9pB9xSBeWGK	BCS	minivan	feedback	subNec	car	vehicle	train	vehicle	1	degenetal_stimuli	8	porodicni auto	porodicni auto		minivan	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	minivan
5bFKYE9pB9xSBeWGK	BCS	purple_glove	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	9	ljubicasta rukavica	ljubicasta rukavica		purple_glove	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	glove
5bFKYE9pB9xSBeWGK	BCS	husky	feedback	basicSuffType1	cow	animal	horse	animal	1	degenetal_stimuli	10	vucjak	vucjak		husky	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	husky
5bFKYE9pB9xSBeWGK	BCS	white_door	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	11	bela vrata	bela vrata		white_door	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	door
5bFKYE9pB9xSBeWGK	BCS	orange_screwdriver	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	12	srafciger	srafciger		orange_screwdriver	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	screwdriver
5bFKYE9pB9xSBeWGK	BCS	white_mask	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	13	koronka	koronka		white_mask	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	mask
5bFKYE9pB9xSBeWGK	BCS	sunflower	feedback	basicSuffType1	rosemary	plant	ivy	plant	1	degenetal_stimuli	14	suncokret	suncokret		sunflower	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	sunflower
5bFKYE9pB9xSBeWGK	BCS	white_candle	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	15	bela sveca	bela sveca		white_candle	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	candle
5bFKYE9pB9xSBeWGK	BCS	germanShepherd	feedback	basicSuffType1	rhino	animal	hamster	animal	1	degenetal_stimuli	16	nemacki ovcar	nemacki ovcar		germanShepherd	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	germanShepherd
5bFKYE9pB9xSBeWGK	BCS	black_robot	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	17	robot	robot		black_robot	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	robot
5bFKYE9pB9xSBeWGK	BCS	green_ribbon	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	18	masna	masna		green_ribbon	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	ribbon
5bFKYE9pB9xSBeWGK	BCS	white_crown	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	19	bela kruna	bela kruna		white_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	crown
5bFKYE9pB9xSBeWGK	BCS	yellow_balloon	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	20	zuti balon	zuti balon		yellow_balloon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	balloon
5bFKYE9pB9xSBeWGK	BCS	purple_hammer	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	21	ljubicasti cekic	ljubicasti cekic		purple_hammer	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	hammer
5bFKYE9pB9xSBeWGK	BCS	goldFish	feedback	supSuff	rosemary	plant	train	vehicle	1	degenetal_stimuli	22	zlatna ribica	zlatna ribica		goldFish	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	goldFish
5bFKYE9pB9xSBeWGK	BCS	green_calendar	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	23	zeleni kalendar	zeleni kalendar		green_calendar	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	calendar
5bFKYE9pB9xSBeWGK	BCS	hummingBird	feedback	basicSuffType1	crocodile	animal	fish	animal	1	degenetal_stimuli	24	ptica	ptica		hummingBird	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	hummingBird
5bFKYE9pB9xSBeWGK	BCS	black_tie	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	25	kravata__crna	kravata		black_tie	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	tie
5bFKYE9pB9xSBeWGK	BCS	yellow_iron	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	26	pegla	pegla		yellow_iron	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	iron
5bFKYE9pB9xSBeWGK	BCS	red_guitar	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	27	gitara__elektricna	gitara		red_guitar	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	guitar
5bFKYE9pB9xSBeWGK	BCS	tShirt	feedback	supSuff	fish	animal	grasses	plant	1	degenetal_stimuli	28	majica	majica		tShirt	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	tShirt
5bFKYE9pB9xSBeWGK	BCS	red_fence	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	29	crvena ograda	crvena ograda		red_fence	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	fence
5bFKYE9pB9xSBeWGK	BCS	red_phone	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	30	crveni telefon	crveni telefon		red_phone	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	phone
5bFKYE9pB9xSBeWGK	BCS	black_fork	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	31	viljuska crna	viljuska crna		black_fork	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	fork
5bFKYE9pB9xSBeWGK	BCS	clownFish	feedback	basicSuffType2	lobster	animal	bed	furniture	1	degenetal_stimuli	32	riba	riba		clownFish	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	clownFish
5bFKYE9pB9xSBeWGK	BCS	blue_comb	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	33	cesalj	cesalj		blue_comb	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	comb
5bFKYE9pB9xSBeWGK	BCS	blackBear	feedback	subNec	bear	animal	iguana	animal	1	degenetal_stimuli	34	crni medved	crni medved		blackBear	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	blackBear
5bFKYE9pB9xSBeWGK	BCS	yellow_cushion	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	35	jastuk	jastuk		yellow_cushion	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	cushion
5bFKYE9pB9xSBeWGK	BCS	white_scarf	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	36	sal	sal		white_scarf	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	scarf
5bFKYE9pB9xSBeWGK	BCS	yellow_bed	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	37	zuti krevet	zuti krevet		yellow_bed	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	bed
5bFKYE9pB9xSBeWGK	BCS	suv	feedback	supSuff	cookies	snack	ivy	plant	1	degenetal_stimuli	38	auto	auto		suv	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	suv
5bFKYE9pB9xSBeWGK	BCS	blue_dress	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	39	haljina__plava	haljina		blue_dress	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	dress
5bFKYE9pB9xSBeWGK	BCS	purple_bowl	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	40	cinija	cinija		purple_bowl	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	bowl
5bFKYE9pB9xSBeWGK	BCS	dalmatian	feedback	subNec	dog	animal	pig	animal	1	degenetal_stimuli	41	dalmatinac	dalmatinac		dalmatian	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	dalmatian
5bFKYE9pB9xSBeWGK	BCS	blue_mug	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	42	solja plava	solja plava		blue_mug	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	mug
5bFKYE9pB9xSBeWGK	BCS	white_flower	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	43	beo cvet	beo cvet		white_flower	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	flower
5bFKYE9pB9xSBeWGK	BCS	black_fish	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	44	crna riba	crna riba		black_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	fish
5bFKYE9pB9xSBeWGK	BCS	red_pencil	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	45	olovka crvena	olovka crvena		red_pencil	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	pencil
5bFKYE9pB9xSBeWGK	BCS	purple_slipper	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	46	ljubicasta papuca	ljubicasta papuca		purple_slipper	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	slipper
5bFKYE9pB9xSBeWGK	BCS	green_truck	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	47	zeleni kamion	zeleni kamion		green_truck	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	truck
5bFKYE9pB9xSBeWGK	BCS	poloShirt	feedback	basicSuffType2	bathrobe	clothing	bookcase	furniture	1	degenetal_stimuli	48	polo majica	polo majica		poloShirt	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	poloShirt
5bFKYE9pB9xSBeWGK	BCS	red_calculator	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	49	crven kalkulator	crven kalkulator		red_calculator	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	calculator
5bFKYE9pB9xSBeWGK	BCS	bedsideTable	feedback	supSuff	socks	clothing	train	vehicle	1	degenetal_stimuli	50	natkasna	natkasna		bedsideTable	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	bedsideTable
5bFKYE9pB9xSBeWGK	BCS	orange_luggage	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	51	kofer	kofer		orange_luggage	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	luggage
5bFKYE9pB9xSBeWGK	BCS	yellow_chair	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	52	stolica	stolica		yellow_chair	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	chair
5bFKYE9pB9xSBeWGK	BCS	daisy	feedback	basicSuffType1	rosemary	plant	grasses	plant	1	degenetal_stimuli	53	bela rada	bela rada		daisy	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	daisy
5bFKYE9pB9xSBeWGK	BCS	catfish	feedback	basicSuffType2	bird	animal	wardrobe	furniture	1	degenetal_stimuli	54	som	som		catfish	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	catfish
5bFKYE9pB9xSBeWGK	BCS	orange_sock	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	55	carapa	carapa		orange_sock	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	sock
5bFKYE9pB9xSBeWGK	BCS	blue_book	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	56	plava knjiga	plava knjiga		blue_book	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	book
5bFKYE9pB9xSBeWGK	BCS	diningTable	feedback	basicSuffType2	bed	furniture	train	vehicle	1	degenetal_stimuli	57	astal	astal		diningTable	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	diningTable
5bFKYE9pB9xSBeWGK	BCS	purple_drum	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	58	ljubicasti bubanj	ljubicasti bubanj		purple_drum	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	drum
5bFKYE9pB9xSBeWGK	BCS	mnMs	feedback	basicSuffType1	pretzels	snack	chips	snack	1	degenetal_stimuli	59	m&ms	m&ms		mnMs	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	mnMs
5bFKYE9pB9xSBeWGK	BCS	green_lock	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	60	katanac	katanac		green_lock	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	lock
5bFKYE9pB9xSBeWGK	BCS	black_microscope	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	61	crni mikroskop	crni mikroskop	mikroskop	black_microscope	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	microscope
5bFKYE9pB9xSBeWGK	BCS	purple_necklace	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	62	orglica__ogrlica	orglica		purple_necklace	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	necklace
5bFKYE9pB9xSBeWGK	BCS	blue_belt	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	63	kais	kais		blue_belt	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	belt
5bFKYE9pB9xSBeWGK	BCS	swordFish	feedback	subNec	fish	animal	elephant	animal	1	degenetal_stimuli	64	riba__nije ribica	riba	kojq	swordFish	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	swordFish
5bFKYE9pB9xSBeWGK	BCS	black_knife	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	65	kuhinjski noz	kuhinjski noz		black_knife	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	knife
5bFKYE9pB9xSBeWGK	BCS	tulip	feedback	subNec	flower	plant	ivy	plant	1	degenetal_stimuli	66	lala	lala		tulip	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	tulip
5bFKYE9pB9xSBeWGK	BCS	pandaBear	feedback	subNec	bear	animal	elephant	animal	1	degenetal_stimuli	67	panda	panda		pandaBear	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	pandaBear
5bFKYE9pB9xSBeWGK	BCS	gummyBears	feedback	supSuff	shirt	clothing	pottedPlant	plant	1	degenetal_stimuli	68	gumene bombone	gumene bombone		gummyBears	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	gummyBears
5bFKYE9pB9xSBeWGK	BCS	red_wallet	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	69	crveni novcanik	crveni novcanik		red_wallet	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	wallet
5bFKYE9pB9xSBeWGK	BCS	black_shell	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	70	skoljka	skoljka		black_shell	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	shell
5bFKYE9pB9xSBeWGK	BCS	pug	feedback	basicSuffType2	cow	animal	pottedPlant	plant	1	degenetal_stimuli	71	pug	pug		pug	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	pug
5bFKYE9pB9xSBeWGK	BCS	yellow_butterfly	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	72	zuti leptir	zuti leptir		yellow_butterfly	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	butterfly
d64hQ5TkvvFYSd9uT	BCS	orange_drum	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	1	klikni na predmet koji proizvodi muziku__sa narandzastim okvirom	klikni na predmet koji proizvodi muziku	koje boje	orange_drum	1	"c("""", """", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	drum
d64hQ5TkvvFYSd9uT	BCS	yellow_dress	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	2	odevni predmet	odevni predmet		yellow_dress	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	dress
d64hQ5TkvvFYSd9uT	BCS	yellow_candle	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	3	izaberi svecu__boje sunca	izaberi svecu	koje boje	yellow_candle	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	candle
d64hQ5TkvvFYSd9uT	BCS	red_book	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	4	izaberi knjigu__da	izaberi knjigu	crvenu?	red_book	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	book
d64hQ5TkvvFYSd9uT	BCS	orange_robot	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	5	izaberi narandzasti predmet	izaberi narandzasti predmet		orange_robot	1	"c("""", ""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	robot
d64hQ5TkvvFYSd9uT	BCS	blue_crown	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	6	sta nosi kralj	sta nosi kralj		blue_crown	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	crown
d64hQ5TkvvFYSd9uT	BCS	yellow_scarf	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	7	modni detalj	modni detalj		yellow_scarf	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	scarf
d64hQ5TkvvFYSd9uT	BCS	diningTable	feedback	supSuff	rosemary	plant	popcorn	snack	1	degenetal_stimuli	8	na sta jedemo	na sta jedemo		diningTable	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	diningTable
d64hQ5TkvvFYSd9uT	BCS	grizzlyBear	feedback	supSuff	flower	plant	shirt	clothing	1	degenetal_stimuli	9	strasno	strasno		grizzlyBear	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	grizzlyBear
d64hQ5TkvvFYSd9uT	BCS	red_door	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	10	ulazna......	ulazna......		red_door	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	door
d64hQ5TkvvFYSd9uT	BCS	blue_guitar	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	11	muzika	muzika		blue_guitar	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	guitar
d64hQ5TkvvFYSd9uT	BCS	hummingBird	feedback	basicSuffType2	elephant	animal	popcorn	snack	1	degenetal_stimuli	12	zivotinja__mala	zivotinja	velika ili mala?	hummingBird	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	hummingBird
d64hQ5TkvvFYSd9uT	BCS	purple_necklace	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	13	nakit	nakit		purple_necklace	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	necklace
d64hQ5TkvvFYSd9uT	BCS	suv	feedback	supSuff	pottedPlant	plant	lion	animal	1	degenetal_stimuli	14	prevozno sredstvo	prevozno sredstvo		suv	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	suv
d64hQ5TkvvFYSd9uT	BCS	rose	feedback	subNec	flower	plant	pottedPlant	plant	1	degenetal_stimuli	15	cvet__bodljikavo	cvet	sa belim laticama?	rose	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	rose
d64hQ5TkvvFYSd9uT	BCS	green_hammer	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	16	alat	alat		green_hammer	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	hammer
d64hQ5TkvvFYSd9uT	BCS	white_comb	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	17	za kosu__da	za kosu	beli?	white_comb	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	comb
d64hQ5TkvvFYSd9uT	BCS	red_mug	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	18	za kafu	za kafu		red_mug	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	mug
d64hQ5TkvvFYSd9uT	BCS	red_phone	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	19	fiksni	fiksni		red_phone	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	phone
d64hQ5TkvvFYSd9uT	BCS	blue_wallet	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	20	za dokumenta__onaj drugi	za dokumenta	zenski?	blue_wallet	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	wallet
d64hQ5TkvvFYSd9uT	BCS	black_shell	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	21	morska__tamnoooo	morska	tamna ili zivopisna?	black_shell	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	shell
d64hQ5TkvvFYSd9uT	BCS	pigeon	feedback	supSuff	motorcycle	vehicle	pretzels	snack	1	degenetal_stimuli	22	pismo	pismo		pigeon	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	pigeon
d64hQ5TkvvFYSd9uT	BCS	husky	feedback	subNec	dog	animal	rhino	animal	1	degenetal_stimuli	23	sumska	sumska		husky	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	husky
d64hQ5TkvvFYSd9uT	BCS	picnicTable	feedback	basicSuffType1	bed	furniture	wardrobe	furniture	1	degenetal_stimuli	24	drvena__izlet	drvena		picnicTable	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	picnicTable
d64hQ5TkvvFYSd9uT	BCS	green_bowl	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	25	zivopisne boje__za kusanje	zivopisne boje		green_bowl	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	bowl
d64hQ5TkvvFYSd9uT	BCS	catfish	feedback	supSuff	rosemary	plant	train	vehicle	1	degenetal_stimuli	26	brkati	brkati		catfish	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	catfish
d64hQ5TkvvFYSd9uT	BCS	yellow_bed	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	27	za spavanje__telo beje sunca	za spavanje	z glavu ili telo?	yellow_bed	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	bed
d64hQ5TkvvFYSd9uT	BCS	black_helicopter	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	28	letelica__crna	letelica	koje boje	black_helicopter	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	helicopter
d64hQ5TkvvFYSd9uT	BCS	sportsCar	feedback	basicSuffType1	ambulance	vehicle	train	vehicle	1	degenetal_stimuli	29	drumski saobracaj__ne	drumski saobracaj	hitno ili ne?	sportsCar	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	sportsCar
d64hQ5TkvvFYSd9uT	BCS	minivan	feedback	basicSuffType2	motorcycle	vehicle	ivy	plant	1	degenetal_stimuli	30	cetvorotockas	cetvorotockas		minivan	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	minivan
d64hQ5TkvvFYSd9uT	BCS	yellow_pencil	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	31	drvena	drvena		yellow_pencil	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	pencil
d64hQ5TkvvFYSd9uT	BCS	orange_luggage	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	32	za putovanje4	za putovanje4		orange_luggage	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	luggage
