gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender	target	clickedColor	clickedType	clickedSize	colorMentioned	nounMentioned	otherMethod	noun_mentioned	color_mentioned
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	29	kamion	kamion	NA	purple_truck	1	N	NA	0	truck	purple	truck	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	30	riba	riba	NA	purple_fish	1	N	NA	0	fish	purple	fish	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	31	dvogled	dvogled	NA	green_binoculars	1	N	NA	0	binoculars	green	binoculars	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	32	ljubicasta cinija	ljubicasta cinija	NA	purple_bowl	1	CN	NA	1	bowl	purple	bowl	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	34	kalendar	kalendar	NA	purple_calendar	1	N	NA	0	calendar	purple	calendar	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	35	crvena stolica	crvena stolica	NA	red_chair	1	CN	NA	1	chair	red	chair	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	36	bela haljina	bela haljina	NA	white_dress	1	CN	NA	1	dress	white	dress	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	37	crni kofer	crni kofer	NA	black_luggage	1	CN	NA	1	luggage	black	luggage	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	38	crni helikopter	crni helikopter	NA	black_helicopter	1	CN	NA	1	helicopter	black	helicopter	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	39	cekic	cekic	NA	orange_hammer	1	N	NA	0	hammer	orange	hammer	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	41	telefo	telefo	NA	red_phone	1	N	NA	0	phone	red	phone	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	43	crna carapa	crna carapa	NA	black_sock	1	CN	NA	1	sock	black	sock	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	44	leptir	leptir	NA	white_butterfly	1	N	NA	0	butterfly	white	butterfly	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	45	balon	balon	NA	blue_balloon	1	N	NA	0	balloon	blue	balloon	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	46	plavi prsten	plavi prsten	NA	blue_ring	1	CN	NA	1	ring	blue	ring	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	47	korpa	korpa	NA	black_basket	1	N	NA	0	basket	black	basket	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	mikroskop	mikroskop	NA	green_microscope	1	N	NA	0	microscope	green	microscope	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	53	plava maska	plava maska	NA	blue_mask	1	CN	NA	1	mask	blue	mask	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	54	ljubicasti srafciger	ljubicasti srafciger	NA	purple_screwdriver	1	CN	NA	1	screwdriver	purple	screwdriver	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	55	crna masna	crna masna	NA	black_ribbon	1	CN	NA	1	ribbon	black	ribbon	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	58	sveca	sveca	NA	yellow_candle	1	N	NA	0	candle	yellow	candle	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	60	narandzasta ogrlica	narandzasta ogrlica	NA	orange_necklace	1	CN	NA	1	necklace	orange	necklace	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	61	zuti digitron	zuti digitron	NA	yellow_calculator	1	CN	NA	1	calculator	yellow	calculator	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	62	narandzasti noz	narandzasti noz	NA	orange_knife	1	CN	NA	1	knife	orange	knife	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	64	zuta pegla	zuta pegla	NA	yellow_iron	1	CN	NA	1	iron	yellow	iron	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	65	viljuska	viljuska	NA	orange_fork	1	N	NA	0	fork	orange	fork	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	66	novcanik	novcanik	NA	white_wallet	1	N	NA	0	wallet	white	wallet	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	68	rukavica	rukavica	NA	black_glove	1	N	NA	0	glove	black	glove	0	FALSE	TRUE	FALSE	1	0
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	69	plava solja	plava solja	NA	blue_mug	1	CN	NA	1	mug	blue	mug	0	TRUE	TRUE	FALSE	1	1
SDnSq39xk7syFcq9Z	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	70	plava gitara	plava gitara	NA	blue_guitar	1	CN	NA	1	guitar	blue	guitar	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	1	kalendar	kalendar	NA	green_calendar	1	N	NA	0	calendar	green	calendar	0	FALSE	TRUE	FALSE	1	0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	2	noz__zlatni	noz	kakav	orange_knife	1	N	NA	0	knife	orange	knife	0	FALSE	TRUE	FALSE	1	0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	3	zuti telefon	zuti telefon	NA	yellow_phone	1	CN	NA	1	phone	yellow	phone	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	4	crvena olovka	crvena olovka	NA	red_pencil	1	CN	NA	1	pencil	red	pencil	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	5	bijela vrata	bijela vrata	NA	white_door	1	CN	NA	1	door	white	door	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	6	zeleni katanac	zeleni katanac	NA	green_lock	1	CN	NA	1	lock	green	lock	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	8	kockica	kockica	NA	purple_die	1	N	NA	0	die	purple	die	0	FALSE	TRUE	FALSE	1	0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	9	plava gitara	plava gitara	NA	blue_guitar	1	CN	NA	1	guitar	blue	guitar	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	10	ljubicasta rukavica	ljubicasta rukavica	NA	purple_glove	1	CN	NA	1	glove	purple	glove	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	14	zelena riba	zelena riba	NA	green_fish	1	CN	NA	1	fish	green	fish	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	15	plava ograda	plava ograda	NA	blue_fence	1	CN	NA	1	fence	blue	fence	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	16	crvena stolica	crvena stolica	NA	red_chair	1	CN	NA	1	chair	red	chair	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	17	crveni kais	crveni kais	NA	red_belt	1	CN	NA	1	belt	red	belt	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	18	knjiga zutih korica	knjiga zutih korica	NA	yellow_book	1	ONC	NA	1	book	yellow	book	0	TRUE	TRUE	TRUE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	20	plavi jastuk	plavi jastuk	NA	blue_cushion	1	CN	NA	1	cushion	blue	cushion	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	21	crna zdjela	crna zdjela	NA	black_bowl	1	CN	NA	1	bowl	black	bowl	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	22	crna carapa	crna carapa	NA	black_sock	1	CN	NA	1	sock	black	sock	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	23	plavi balon	plavi balon	NA	blue_balloon	1	CN	NA	1	balloon	blue	balloon	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	zelena skoljka	zelena skoljka	NA	green_shell	1	CN	NA	1	shell	green	shell	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	26	narancasti mikroskop	narancasti mikroskop	NA	orange_microscope	1	CN	NA	1	microscope	orange	microscope	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	27	narandzasta ogrlica	narandzasta ogrlica	NA	orange_necklace	1	CN	NA	1	necklace	orange	necklace	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	28	ljubicasta korpa	ljubicasta korpa	NA	purple_basket	1	CN	NA	1	basket	purple	basket	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	29	crvena kruna	crvena kruna	NA	red_crown	1	CN	NA	1	crown	red	crown	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	30	narandzasti cekic	narandzasti cekic	NA	orange_hammer	1	CN	NA	1	hammer	orange	hammer	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	32	crna papuca	crna papuca	NA	black_slipper	1	CN	NA	1	slipper	black	slipper	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	33	plavi krevet	plavi krevet	NA	blue_bed	1	CN	NA	1	bed	blue	bed	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	34	ljubicasti robot	ljubicasti robot	NA	purple_robot	1	CN	NA	1	robot	purple	robot	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	35	bijeli cesalj	bijeli cesalj	NA	white_comb	1	CN	NA	1	comb	white	comb	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	37	bijeli cvijet	bijeli cvijet	NA	white_flower	1	CN	NA	1	flower	white	flower	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	38	zuti digitron	zuti digitron	NA	yellow_calculator	1	CN	NA	1	calculator	yellow	calculator	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	40	crna masna	crna masna	NA	black_ribbon	1	CN	NA	1	ribbon	black	ribbon	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	41	zuta maska	zuta maska	NA	yellow_mask	1	CN	NA	1	mask	yellow	mask	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	42	plavi prsten	plavi prsten	NA	blue_ring	1	CN	NA	1	ring	blue	ring	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	45	ljubicasta kravata	ljubicasta kravata	NA	purple_tie	1	CN	NA	1	tie	purple	tie	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	48	bubanj__zelene	bubanj	koje boje?	green_drum	1	N	NA	0	drum	green	drum	0	FALSE	TRUE	FALSE	1	0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	49	plavi leptir	plavi leptir	NA	blue_butterfly	1	CN	NA	1	butterfly	blue	butterfly	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	bijela haljina	bijela haljina	NA	white_dress	1	CN	NA	1	dress	white	dress	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	52	plava pegla	plava pegla	NA	blue_iron	1	CN	NA	1	iron	blue	iron	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	6	pophristic_stimuli	54	viljuska narandzasta	viljuska narandzasta	NA	orange_fork	0	NC	NA	1	fork	orange	fork	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	59	narandzasti helikopter	narandzasti helikopter	NA	orange_helicopter	1	CN	NA	1	helicopter	orange	helicopter	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	60	narandzasti kamion	narandzasti kamion	NA	orange_truck	1	CN	NA	1	truck	orange	truck	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	61	bijela svijeca	bijela svijeca	NA	white_candle	1	CN	NA	1	candle	white	candle	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	62	plavi novcanik	plavi novcanik	NA	blue_wallet	1	CN	NA	1	wallet	blue	wallet	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	64	narandzasti dvogled	narandzasti dvogled	NA	orange_binoculars	1	CN	NA	1	binoculars	orange	binoculars	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	66	sal	sal	NA	blue_scarf	1	N	NA	0	scarf	blue	scarf	0	FALSE	TRUE	FALSE	1	0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	69	kofer	kofer	NA	black_luggage	1	N	NA	0	luggage	black	luggage	0	FALSE	TRUE	FALSE	1	0
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	71	plava solja	plava solja	NA	blue_mug	1	CN	NA	1	mug	blue	mug	0	TRUE	TRUE	FALSE	1	1
N7QtB9BQsC9ESxd3t	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	72	sraufciger	sraufciger	NA	black_screwdriver	1	N	NA	0	screwdriver	black	screwdriver	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	1	drvena korpa__obicna	drvena korpa	aj bre__koja	orange_basket	1	CN	NA	0	basket	orange	basket	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	2	ljubicasti helikopter	ljubicasti helikopter	NA	purple_helicopter	1	CN	NA	1	helicopter	purple	helicopter	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	5	prsten	prsten	NA	yellow_ring	1	N	NA	0	ring	yellow	ring	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	6	zeleni dvogled	zeleni dvogled	NA	green_binoculars	1	CN	NA	1	binoculars	green	binoculars	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	7	narandzasta kockica	narandzasta kockica	NA	orange_die	1	CN	NA	1	die	orange	die	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	9	ljubicasta rukavica	ljubicasta rukavica	NA	purple_glove	1	CN	NA	1	glove	purple	glove	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	11	bela vrata	bela vrata	NA	white_door	1	CN	NA	1	door	white	door	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	12	srafciger	srafciger	NA	orange_screwdriver	1	N	NA	0	screwdriver	orange	screwdriver	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	13	koronka	koronka	NA	white_mask	1	N	NA	0	mask	white	mask	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	15	bela sveca	bela sveca	NA	white_candle	1	CN	NA	1	candle	white	candle	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	17	robot	robot	NA	black_robot	1	N	NA	0	robot	black	robot	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	18	masna	masna	NA	green_ribbon	1	N	NA	0	ribbon	green	ribbon	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	19	bela kruna	bela kruna	NA	white_crown	1	CN	NA	1	crown	white	crown	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	20	zuti balon	zuti balon	NA	yellow_balloon	1	CN	NA	1	balloon	yellow	balloon	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	21	ljubicasti cekic	ljubicasti cekic	NA	purple_hammer	1	CN	NA	1	hammer	purple	hammer	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	23	zeleni kalendar	zeleni kalendar	NA	green_calendar	1	CN	NA	1	calendar	green	calendar	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	kravata__crna	kravata	NA	black_tie	1	N	NA	0	tie	black	tie	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	26	pegla	pegla	NA	yellow_iron	1	N	NA	0	iron	yellow	iron	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	27	gitara__elektricna	gitara	NA	red_guitar	1	N	NA	0	guitar	red	guitar	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	29	crvena ograda	crvena ograda	NA	red_fence	1	CN	NA	1	fence	red	fence	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	30	crveni telefon	crveni telefon	NA	red_phone	1	CN	NA	1	phone	red	phone	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	31	viljuska crna	viljuska crna	NA	black_fork	1	NC	NA	1	fork	black	fork	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	33	cesalj	cesalj	NA	blue_comb	1	N	NA	0	comb	blue	comb	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	35	jastuk	jastuk	NA	yellow_cushion	1	N	NA	0	cushion	yellow	cushion	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	36	sal	sal	NA	white_scarf	1	N	NA	0	scarf	white	scarf	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	37	zuti krevet	zuti krevet	NA	yellow_bed	1	CN	NA	1	bed	yellow	bed	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	39	haljina__plava	haljina	NA	blue_dress	1	N	NA	0	dress	blue	dress	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	40	cinija	cinija	NA	purple_bowl	1	N	NA	0	bowl	purple	bowl	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	42	solja plava	solja plava	NA	blue_mug	1	NC	NA	1	mug	blue	mug	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	43	beo cvet	beo cvet	NA	white_flower	1	CN	NA	1	flower	white	flower	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	44	crna riba	crna riba	NA	black_fish	1	CN	NA	1	fish	black	fish	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	45	olovka crvena	olovka crvena	NA	red_pencil	1	NC	NA	1	pencil	red	pencil	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	46	ljubicasta papuca	ljubicasta papuca	NA	purple_slipper	1	CN	NA	1	slipper	purple	slipper	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	47	zeleni kamion	zeleni kamion	NA	green_truck	1	CN	NA	1	truck	green	truck	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	49	crven kalkulator	crven kalkulator	NA	red_calculator	1	CN	NA	1	calculator	red	calculator	0	TRUE	TRUE	FALSE	1	1
5bFKYE9pB9xSBeWGK	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	51	kofer	kofer	NA	orange_luggage	1	N	NA	0	luggage	orange	luggage	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	52	stolica	stolica	NA	yellow_chair	1	N	NA	0	chair	yellow	chair	0	FALSE	TRUE	FALSE	1	0
5bFKYE9pB9xSBeWGK	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	55	carapa	carapa	NA	orange_sock	1	N	NA	0	sock	orange	sock	0	FALSE	TRUE	FALSE	1	0
