gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
XH3CJvT9vQpKNR7j2	38	small_orange_billiardball	color	minimal	color	size redundant	4	3	0.25	orange	NA	orange	1	0	billiardball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
XH3CJvT9vQpKNR7j2	48	big_yellow_bellpepper	size	minimal	size	color redundant	2	2	0	kbir	NA	kbir	1	0	bellpepper	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
XH3CJvT9vQpKNR7j2	50	big_red_pepper	color	minimal	color	size redundant	4	3	0.25	ahmar	NA	ahmar	1	0	pepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
XH3CJvT9vQpKNR7j2	68	small_green_framee	color	minimal	color	size redundant	2	1	0.5	akhdar	NA	akhdar	1	0	framee	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
XH3CJvT9vQpKNR7j2	72	small_orange_cushion	color	minimal	color	size redundant	2	2	0	orange	NA	orange	1	0	cushion	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	31	big_pink_framee	size	minimal	size	color redundant	2	1	0.5	akbar wi7di	NA	akbar wi7di	1	0	framee	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	32	big_orange_cushion	size	minimal	size	color redundant	2	2	0	akbar wi7di	NA	akbar wi7di	1	0	cushion	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	34	big_purple_bracelet	size	minimal	size	color redundant	3	3	0	7ajm kabir	NA	7ajm kabir	1	0	bracelet	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	35	small_blue_toothbrush	size	minimal	size	color redundant	4	1	0.75	lawn mo5talif w sa8ir	NA	lawn mo5talif w sa8ir	1	0	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	45	small_pink_teacup	size	minimal	size	color redundant	4	2	0.5	sa8ir l7ajm	NA	sa8ir l7ajm	1	0	teacup	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	50	small_red_yarn	size	minimal	size	color redundant	4	3	0.25	sa8ir l7ajm	NA	sa8ir l7ajm	1	0	yarn	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	51	small_white_weddingcake	size	minimal	size	color redundant	4	4	0	sa8ir l7ajm	NA	sa8ir l7ajm	1	0	weddingcake	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	53	small_green_jacket	size	minimal	size	color redundant	2	2	0	7ajm sa8ir	NA	7ajm sa8ir	1	0	jacket	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	62	big_blue_candle	size	minimal	size	color redundant	3	2	0.3333333333333333	akbar wi7kdi__wi7di	NA	akbar wi7kdi	1	0	candle	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	63	small_white_shoe	size	minimal	size	color redundant	4	2	0.5	as8ar wi7di	NA	as8ar wi7di	1	0	shoe	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	66	small_purple_hairdryer	size	minimal	size	color redundant	2	1	0.5	as8ar wi7di	NA	as8ar wi7di	1	0	hairdryer	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Ze9pdxWSi9w76muqW	72	big_tan_rock	size	minimal	size	color redundant	4	1	0.75	akbar wi7di	NA	akbar wi7di	1	0	rock	big	tan	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	4	big_brown_jacket	size	minimal	size	color redundant	4	1	0.75	jacket bini kbeer__kaboot	NA	jacket bini kbeer	1	0	jacket	big	brown	FALSE	TRUE	TRUE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	6	small_red_scarf	size and color	redundant	size	color redundant	4	2	0.5	a7mar zgheer	NA	a7mar zgheer	0	1	scarf	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	7	big_black_turtle	size	minimal	size	color redundant	2	2	0	silhofat kbeer	NA	silhofat kbeer	1	0	turtle	big	black	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	8	small_black_belt	size	minimal	size	color redundant	4	1	0.75	azghar 2shat	NA	azghar 2shat	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	9	big_blue_tack	size	minimal	size	color redundant	2	1	0.5	akbar we7de	NA	akbar we7de	1	0	tack	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	11	big_pink_balloon	color	minimal	color	size redundant	3	1	0.6666666666666666	baloon zahr	NA	baloon zahr	1	0	balloon	big	pink	TRUE	FALSE	TRUE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	15	big_blue_comb	color	minimal	color	size redundant	4	1	0.75	musht azra2	NA	musht azra2	1	0	comb	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	20	big_pink_framee	color	minimal	color	size redundant	4	4	0	zahr	NA	zahr	1	0	framee	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	23	small_pink_teacup	color	minimal	color	size redundant	4	2	0.5	cubai zar2a__eh 3afwan	zahr?	cubai zar2a	1	0	teacup	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	24	small_green_bracelet	size	minimal	size	color redundant	2	1	0.5	zgheeri	NA	zgheeri	1	0	bracelet	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	33	small_green_guitar	color	minimal	color	size redundant	4	3	0.25	khadra	NA	khadra	1	0	guitar	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	35	big_orange_napkin	size	minimal	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	1	0	napkin	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	36	big_pink_hairdryer	size	minimal	size	color redundant	4	2	0.5	akbar we7de	NA	akbar we7de	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	37	small_blue_toothbrush	size	minimal	size	color redundant	3	2	0.3333333333333333	azghar we7de	NA	azghar we7de	1	0	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	38	big_orange_billiardball	size	minimal	size	color redundant	3	1	0.6666666666666666	akbar we7de	NA	akbar we7de	1	0	billiardball	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	41	small_blue_cap	size	minimal	size	color redundant	2	2	0	azghar we7de	NA	azghar we7de	1	0	cap	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	45	small_blue_book	color	minimal	color	size redundant	4	1	0.75	ktab azra2	NA	ktab azra2	1	0	book	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	47	big_pink_bucket	size	minimal	size	color redundant	4	3	0.25	akbar we7de	NA	akbar we7de	1	0	bucket	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	50	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	51	small_yellow_bellpepper	color	minimal	color	size redundant	3	2	0.3333333333333333	asfar	NA	asfar	1	0	bellpepper	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	54	big_purple_flower	color	minimal	color	size redundant	2	2	0	zahr	NA	zahr	1	0	flower	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	55	small_blue_cushion	size	minimal	size	color redundant	3	2	0.3333333333333333	zgheeri	NA	zgheeri	1	0	cushion	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	56	big_pink_phone	size	minimal	size	color redundant	4	3	0.25	akbar we7de	NA	akbar we7de	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	59	small_purple_yarn	size	minimal	size	color redundant	4	4	0	azghar we7de	NA	azghar we7de	1	0	yarn	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	60	big_blue_candle	color	minimal	color	size redundant	3	1	0.6666666666666666	azra2	NA	azra2	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	61	small_pink_weddingcake	color	minimal	color	size redundant	4	4	0	zahr	NA	zahr	1	0	weddingcake	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	64	big_purple_rug	color	minimal	color	size redundant	3	3	0	zahr	NA	zahr	1	0	rug	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	65	small_red_pepper	color	minimal	color	size redundant	3	3	0	a7mar	NA	a7mar	1	0	pepper	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	68	small_red_stapler	color	minimal	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	1	0	stapler	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	69	small_red_chair	size	minimal	size	color redundant	4	4	0	we7de zgheeri	NA	we7de zgheeri	1	0	chair	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	70	big_red_bike	size	minimal	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	1	0	bike	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
bKq6RbCG2DgMzNmgc	71	big_blue_butterfly	color	minimal	color	size redundant	2	1	0.5	azra2	NA	azra2	1	0	butterfly	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
c7jZYAwp46LQyzHMR	1	small_orange_napkin	color	minimal	color	size redundant	4	3	0.25	orange	size?	orange	1	0	napkin	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
c7jZYAwp46LQyzHMR	6	small_blue_tack	size	minimal	size	color redundant	3	1	0.6666666666666666	دبوس ازرق صغير	NA	دبوس ازرق صغير	1	0	tack	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
c7jZYAwp46LQyzHMR	25	small_blue_candle	color	minimal	color	size redundant	4	4	0	شمعة لونها بنفسجي	NA	شمعة لونها بنفسجي	1	0	candle	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE
caCn6B6YxirR9trd7	3	small_red_scarf	size	minimal	size	color redundant	4	4	0	shalun sa8eer	NA	shalun sa8eer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	4	small_purple_stapler	size	minimal	size	color redundant	4	3	0.25	kibbayse s8iri	NA	kibbayse s8iri	1	0	stapler	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	8	small_green_bracelet	color	minimal	color	size redundant	2	1	0.5	5adraa	NA	5adraa	1	0	bracelet	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	9	small_grey_rock	size	minimal	size	color redundant	3	3	0	sa8eera	NA	sa8eera	1	0	rock	small	grey	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	10	big_red_pepper	color	minimal	color	size redundant	4	4	0	7amraa	NA	7amraa	1	0	pepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	12	small_red_chair	color	minimal	color	size redundant	3	1	0.6666666666666666	7amraa	NA	7amraa	1	0	chair	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	13	big_blue_rug	color	minimal	color	size redundant	2	1	0.5	5adraa__laysat kl baaqi	NA	5adraa	1	0	rug	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	17	small_blue_book	size	minimal	size	color redundant	2	2	0	sa8eer	NA	sa8eer	1	0	book	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	24	big_yellow_balloon	size	minimal	size	color redundant	4	4	0	kabeer	NA	kabeer	1	0	balloon	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	25	small_purple_butterfly	color	minimal	color	size redundant	2	2	0	a7mar wardi	NA	a7mar wardi	1	0	butterfly	small	purple	TRUE	FALSE	TRUE	FALSE	FALSE
caCn6B6YxirR9trd7	26	small_black_turtle	size	minimal	size	color redundant	4	2	0.5	sa8eer	NA	sa8eer	1	0	turtle	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	29	small_blue_comb	size	minimal	size	color redundant	3	2	0.3333333333333333	sa8eer	NA	sa8eer	1	0	comb	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	30	small_red_bucket	size	minimal	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	1	0	bucket	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	34	small_black_belt	size	minimal	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	35	big_yellow_bellpepper	color	minimal	color	size redundant	4	3	0.25	safraa	NA	safraa	1	0	bellpepper	big	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	36	big_orange_cushion	color	minimal	color	size redundant	3	3	0	7amraa	NA	7amraa	1	0	cushion	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	39	big_white_weddingcake	size	minimal	size	color redundant	2	1	0.5	kabeer	NA	kabeer	1	0	weddingcake	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	40	big_brown_jacket	color	minimal	color	size redundant	4	3	0.25	a7mar	NA	a7mar	1	0	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	42	big_purple_flower	size	minimal	size	color redundant	4	2	0.5	kabeera	NA	kabeera	1	0	flower	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	50	big_green_binder	color	minimal	color	size redundant	4	1	0.75	a5dar	NA	a5dar	1	0	binder	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	52	big_purple_yarn	size	minimal	size	color redundant	3	3	0	kabeer	NA	kabeer	1	0	yarn	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	56	big_pink_phone	size	minimal	size	color redundant	3	2	0.3333333333333333	kabeer	NA	kabeer	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	57	big_yellow_napkin	size	minimal	size	color redundant	2	2	0	kabeer	NA	kabeer	1	0	napkin	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	62	small_blue_guitar	color	minimal	color	size redundant	3	2	0.3333333333333333	aswad	NA	aswad	1	0	guitar	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	63	small_red_toothbrush	color	minimal	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	1	0	toothbrush	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	69	big_blue_tack	size	minimal	size	color redundant	4	1	0.75	kabeer	NA	kabeer	1	0	tack	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
caCn6B6YxirR9trd7	71	small_white_shoe	color	minimal	color	size redundant	4	1	0.75	abyad	NA	abyad	1	0	shoe	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	33	big_pink_hairdryer	size	minimal	size	color redundant	2	2	0	akbar wa7ed	NA	akbar wa7ed	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	TRUE	FALSE
sJ8RoLS8MGCGRucmN	34	small_blue_toothbrush	color	minimal	color	size redundant	4	2	0.5	azraa	NA	azraa	1	0	toothbrush	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	37	small_purple_coathanger	size	minimal	size	color redundant	4	4	0	ti3le2a al sagheera	NA	ti3le2a al sagheera	1	0	coathanger	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	39	big_purple_butterfly	size	minimal	size	color redundant	4	3	0.25	al kabeera	NA	al kabeera	1	0	butterfly	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	40	big_white_phone	color	minimal	color	size redundant	2	2	0	2abyad	NA	2abyad	1	0	phone	big	white	TRUE	FALSE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	42	big_blue_candle	color	minimal	color	size redundant	4	2	0.5	2azra2	NA	2azra2	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	50	small_red_flower	color	minimal	color	size redundant	3	3	0	a7mar	NA	a7mar	1	0	flower	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	53	big_red_bellpepper	size	minimal	size	color redundant	2	2	0	kabeer	NA	kabeer	1	0	bellpepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	58	big_grey_rock	size	minimal	size	color redundant	3	2	0.3333333333333333	hajar kabeer	NA	hajar kabeer	1	0	rock	big	grey	FALSE	TRUE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	63	big_blue_book	size	minimal	size	color redundant	4	3	0.25	akbar ketayb	NA	akbar ketayb	1	0	book	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	64	small_purple_yarn	size	minimal	size	color redundant	3	3	0	asghar sooof	NA	asghar sooof	1	0	yarn	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	66	big_green_guitar	color	minimal	color	size redundant	2	2	0	akhdar	NA	akhdar	1	0	guitar	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
sJ8RoLS8MGCGRucmN	72	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
