gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
3uRGDDr9F4h9CYxfY	Arabic	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	55	الزهرة الحمراء	الزهرة الحمراء		big_red_flower	1	"c("""", """")"		TRUE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType1	fish	animal	crocodile	animal	1	56	الدب	الدب		grizzlyBear	1			FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType2	rosemary	plant	motorcycle	vehicle	1	57	الزهرة	الزهرة		rose	1			FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	58	الكرة الصغيرة	الكرة الصغيرة		small_orange_billiardball	1	"c("""", """")"		FALSE	TRUE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	supSuff	gloves	clothing	lion	animal	1	59	الزهرة	الزهرة		sunflower	1			FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	supSuff	socks	clothing	motorcycle	vehicle	1	60	الصقر	الصقر		eagle	1			FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType2	sheep	animal	flower	plant	1	61	الدب الأبيض	الدب الأبيض	?	polarBear	1	"c("""", """")"		TRUE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	62	الشمعة الزرقاء الصغيرة	الشمعة الزرقاء الصغيرة	?	small_blue_candle	1	"c("""", """", """")"		TRUE	TRUE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType2	popcorn	snack	rosemary	plant	1	63	الحلوى الملونة	الحلوى الملونة		jellyBeans	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType2	wardrobe	furniture	firetruck	vehicle	1	64	الطاولة	الطاولة		coffeeTable	1			FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	65	السلحفاة السوداء	السلحفاة السوداء	??	small_black_turtle	1	"c("""", """")"		TRUE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	66	المقعد الأخضر الكبير	المقعد الأخضر الكبير		big_green_chair	1	"c("""", """", """")"		TRUE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType2	grasses	plant	cookies	snack	1	67	الزهرة الحمراء	الزهرة الحمراء		tulip	1	"c("""", """")"		TRUE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	68	الفليفلة الحمراء الكبيرة	الفليفلة الحمراء الكبيرة		big_red_bellpepper	1	"c("""", """", """")"		TRUE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	69	الفراشة الصغيرة	الفراشة الصغيرة		small_purple_butterfly	1	"c("""", """")"		FALSE	TRUE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	basicSuffType2	bed	furniture	ivy	plant	1	70	الطاولة	الطاولة		picnicTable	1			FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	71	القبعة الكبيرة	القبعة الكبيرة		big_orange_cap	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	TRUE
3uRGDDr9F4h9CYxfY	Arabic	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	72	الصغيرة	الصغيرة		small_brown_belt	1			FALSE	TRUE	TRUE	TRUE	TRUE
743QreGaJE7p3im4s	Arabic	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	1	koub__yes	koub	rmedi?	small_white_teacup	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	2	malabes__khadra__yes	malabes	zghire?	small_green_jacket	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	table	furniture	wardrobe	furniture	1	3	tawela__lal qahwa	tawela		coffeeTable	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	gloves	clothing	wardrobe	furniture	1	4	bonbon 3a shokala	bonbon 3a shokala		mnMs	1	"c(""N"", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	5	tabe bayda	tabe bayda		small_white_pingpongball	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	candy	snack	popcorn	snack	1	6	bonbon mdawar	bonbon mdawar		jellyBeans	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	flower	plant	rosemary	plant	1	7	warde 7amra	warde 7amra		tulip	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	dog	animal	socks	clothing	1	8	nisr	nisr		eagle	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	9	guitar sgheer	guitar sgheer		small_blue_guitar	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	10	felafel a7mar kbeer__folfol	felafel a7mar kbeer		big_red_pepper	1	"c("""", ""C"", ""S"")"		TRUE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	motorcycle	vehicle	wardrobe	furniture	1	11	deb yabane	deb yabane		pandaBear	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	12	kerse khadra	kerse khadra		small_green_chair	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	lobster	animal	kitten	animal	1	13	samaket nemo	samaket nemo		clownFish	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	bear	animal	elephant	animal	1	14	deb	deb		polarBear	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	pottedPlant	plant	ivy	plant	1	15	warde bayda	warde bayda		daisy	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	16	moshot kbeer	moshot kbeer		big_black_comb	1	"c(""N"", ""S"")"		FALSE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	17	ta2eye kbeeri borda2ane	ta2eye kbeeri borda2ane		big_orange_cap	1	"c(""N"", """", """")"		FALSE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	18	kteb azra2	kteb azra2		big_blue_book	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	19	dabs 2azra2	dabs 2azra2		big_blue_tack	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	flower	plant	wardrobe	furniture	1	20	kaleb	kaleb		germanShepherd	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	21	felfol sgheer	felfol sgheer		small_yellow_bellpepper	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	pig	animal	rabbit	animal	1	22	kaleb	kaleb		dalmatian	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	horse	animal	cookies	snack	1	23	3asfoor	3asfoor		hummingBird	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	bear	animal	bird	animal	1	24	deb aswad	deb aswad		blackBear	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	25	kteb 2akhdar	kteb 2akhdar		big_green_binder	1	"c(""N"", """")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	wardrobe	furniture	lamp	furniture	1	26	tawle	tawle		picnicTable	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	27	sol7afet 2aswad	sol7afet 2aswad		big_black_turtle	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	28	forshey zar2a kbeeri	forshey zar2a kbeeri		big_blue_toothbrush	1	"c("""", ""C"", """")"		TRUE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	fish	animal	cow	animal	1	29	samake temma taweel	samake temma taweel		swordFish	1	"c(""N"", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	30	khet mauve	khet mauve		small_purple_yarn	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	31	satol zaher	satol zaher		small_pink_bucket	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	32	sham3a 7amra	sham3a 7amra		big_red_candle	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	33	biceclet zgheeri	biceclet zgheeri		small_red_bike	1	"c("""", ""S"")"		FALSE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	34	balón asfar sgheer	balón asfar sgheer		small_yellow_balloon	1	"c("""", ""C"", """")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	35	skarbeeni bayda	skarbeeni bayda		small_white_shoe	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	bison	animal	wardrobe	furniture	1	36	samake	samake		catfish	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	shirt	clothing	shirt	clothing	1	37	kanze nos kem seda	kanze nos kem seda		poloShirt	1	"c(""N"", """", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	38	sa7on akhdar	sa7on akhdar		big_green_framee	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	flower	plant	cookies	snack	1	39	kaleb	kaleb		husky	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	bookcase	furniture	bed	furniture	1	40	tawlet 2oodet l nom	tawlet 2oodet l nom		bedsideTable	1	"c("""", """", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	41	m5ade kbeeri bortokali	m5ade kbeeri bortokali		big_orange_cushion	1	"c("""", """", """")"		FALSE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	cookies	snack	bookcase	furniture	1	42	deb	deb		grizzlyBear	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	grasses	plant	rosemary	plant	1	43	warde	warde		sunflower	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	44	hatef zahor	hatef zahor		small_pink_phone	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	45	ma7rama safra__la2__sgheeri	ma7rama safra	kbiri__?	small_yellow_napkin	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	ivy	plant	lamp	furniture	1	46	warde again	warde again		rose	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	47	hizam__benne	hizam		big_brown_belt	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	48	ta3lee2a mauve	ta3lee2a mauve		small_purple_coathanger	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	lion	animal	lamp	furniture	1	49	kaleb	kaleb		pug	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	car	vehicle	motorcycle	vehicle	1	50	seyara 3a2eleya__eh	seyara 3a2eleya	bayda?	suv	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	51	sejjada mauve__kbeeri	sejjada mauve		big_purple_rug	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	pretzels	snack	ambulance	vehicle	1	52	bonbon dabadeeb	bonbon dabadeeb		gummyBears	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	chips	snack	horse	animal	1	53	kanze zar2a	kanze zar2a		tShirt	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	sheep	animal	shirt	clothing	1	54	babagha2	babagha2		parrot	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	supSuff	elephant	animal	table	furniture	1	55	seyara	seyara		sportsCar	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	56	shal a7mar__sgheer	shal a7mar		small_red_scarf	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	cookies	snack	pretzels	snack	1	57	bonbon	bonbon		skittles	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	bird	animal	squirrel	animal	1	58	7ameme	7ameme		pigeon	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	train	vehicle	firetruck	vehicle	1	59	seyara	seyara		minivan	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	shirt	clothing	dress	clothing	1	60	2amees__mratab__lal shoghol	2amees		dressShirt	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	61	tabe__mauve	tabe		big_purple_billiardball	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	62	seshwar zaher__la2	seshwar zaher	zghir?	big_pink_hairdryer	1	"c(""N"", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	63	kabese__mauve	kabese		big_purple_stapler	1			FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	64	asghar warde	asghar warde		small_purple_flower	1	"c(""S"", ""N"")"		FALSE	TRUE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	65	kaleb 7elo__zaher__kbeer	kaleb 7elo		big_pink_weddingcake	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	car	vehicle	car	vehicle	1	66	seyara zar2a	seyara zar2a		convertible	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	subNec	shirt	clothing	dress	clothing	1	67	2amees mna2ash	2amees mna2ash		hawaiiShirt	1	"c(""N"", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	68	2oswara khadra	2oswara khadra		big_green_bracelet	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType1	bison	animal	hamster	animal	1	69	samake	samake		goldFish	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	70	farashe__zar2a__kbeeri	farashe		big_blue_butterfly	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	71	7ajara__kbeeri	7ajara		big_tan_rock	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
743QreGaJE7p3im4s	Arabic	feedback	basicSuffType2	bookcase	furniture	gloves	clothing	1	72	tawle	tawle		diningTable	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	supSuff	firetruck	vehicle	popcorn	snack	1	1	3asfur	3asfur		pigeon	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType1	lamp	furniture	bookcase	furniture	1	2	tawli	tawli		picnicTable	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType2	grasses	plant	socks	clothing	1	3	wardi	wardi		daisy	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType1	snake	animal	hamster	animal	1	4	samaki	samaki		goldFish	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	5	il sushwar il mov	il sushwar il mov		big_purple_hairdryer	1	"c("""", """", """", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	6	2as8ar shi	2as8ar shi		small_purple_bracelet	1	"c("""", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType1	horse	animal	rhino	animal	1	7	il kalb	il kalb		dalmatian	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	8	il t3li2a il mov	il t3li2a il mov		small_purple_coathanger	1	"c("""", """", """", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	subNec	candy	snack	pretzels	snack	1	9	gummy	gummy		gummyBears	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType1	bird	animal	iguana	animal	1	10	panda__banda	panda		pandaBear	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	11	akbar subat__skarbeeni	akbar subat		big_yellow_shoe	1	"c(""S"", """")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	12	as8ar shi	as8ar shi		small_blue_tack	1	"c(""S"", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	13	orange	orange		big_orange_pingpongball	1	C		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	14	mlawani	mlawani		big_pink_phone	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType2	sheep	animal	bed	furniture	1	15	ya dib	ya dib		grizzlyBear	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	16	akbar wi7di zar2a	akbar wi7di zar2a		big_blue_binder	1	"c(""S"", """", ""C"")"		TRUE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType2	cookies	snack	car	vehicle	1	17	mlawaneen	mlawaneen		jellyBeans	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	18	il sawda	il sawda		small_black_turtle	1	"c("""", ""C"")"		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	19	a7mar	a7mar		big_red_scarf	1	C		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	supSuff	train	vehicle	bathrobe	clothing	1	20	saqar	saqar		eagle	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	21	as8ar shi	as8ar shi		small_black_comb	1	"c(""S"", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType1	gloves	clothing	socks	clothing	1	22	2amees	2amees		dressShirt	1	N		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType2	rosemary	plant	chips	snack	1	23	il wardi	il wardi		rose	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	supSuff	lobster	animal	pretzels	snack	1	24	tawli	tawli		coffeeTable	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	subNec	shirt	clothing	shirt	clothing	1	25	2azra2 fati7__feti7*	2azra2 fati7		poloShirt	1	"c(""C"", """")"		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	26	abyadh	abyadh		small_white_weddingcake	1			TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	supSuff	ambulance	vehicle	rosemary	plant	1	27	ya kalb	ya kalb		germanShepherd	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	28	as8ar 2shat 2aswad	as8ar 2shat 2aswad		small_black_belt	1	"c(""S"", """", ""C"")"		TRUE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	29	il7amra	il7amra		small_red_stapler	1			TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	30	akbar shi	akbar shi		big_green_framee	1	"c(""S"", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType2	iguana	animal	rosemary	plant	1	31	catfish	catfish		catfish	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	32	as8ar shi	as8ar shi		small_red_pepper	1	"c(""S"", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	33	mov	mov		big_blue_candle	1	C		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	34	azra2	azra2		small_blue_butterfly	1	C		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	basicSuffType1	sheep	animal	crocodile	animal	1	35	finding nemo	finding nemo		clownFish	1	"c("""", """")"		FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	supSuff	lamp	furniture	shirt	clothing	1	36	siyara	siyara		suv	1			FALSE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	37	aswad	aswad		small_black_book	1	C		TRUE	FALSE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	38	akbar shi	akbar shi		big_purple_yarn	1	"c(""S"", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
7KNu9oiEMipd2MtkM	Arabic	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	39	akbar shi	akbar shi		big_blue_guitar	1	"c(""S"", ""B"")"		FALSE	TRUE	TRUE	TRUE	FALSE
