gameId	language	stage	condition	imageType	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	directorSecondMessage	guesserAllMessages	nameClickedObj	ItemID	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	correct	TakeFirst	words	sep	words2	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
t2YhYLJivpnPbGPmc	French	feedback	color_diff_diff_f	NA	1	27	petite bougie blanche	petite bougie blanche	"NA"		small_white_candle	crown_candle	big_white_candle	small_blue_crown	big_blue_candle	big_blue_crown	big_blue_crown	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
t2YhYLJivpnPbGPmc	French	feedback	size_basic_filler_2_m	NA	1	28	avion	avion	"NA"		big_green_airplane	whistle_airplane	small_green_whistle	small_orange_whistle	big_orange_whistle	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
t2YhYLJivpnPbGPmc	French	feedback	size_basic_filler_1_f	NA	1	29	grande poele rouge	grande poele rouge	"NA"		big_red_pan	calculator_pan	big_white_pan	small_white_calculator	small_red_pan	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
t2YhYLJivpnPbGPmc	French	feedback	color_same_diff_f	NA	1	30	petite casquette bleu	petite casquette bleu	"NA"		small_blue_cap	flower_cap	big_blue_cap	small_red_flower	big_red_cap	big_red_cap	big_red_cap	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
t2YhYLJivpnPbGPmc	French	feedback	color_diff_diff_m	NA	1	31	grand marteau noir	grand marteau noir	"NA"		big_black_hammer	microscope_hammer	small_black_hammer	big_purple_microscope	small_purple_hammer	small_purple_microscope	small_purple_microscope	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
t2YhYLJivpnPbGPmc	French	feedback	color_basic_filler_2_m	NA	1	32	papillon	papillon	"NA"		small_blue_butterfly	switch_butterfly	small_white_switch	big_white_switch	big_blue_switch	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_same_same_f	NA	1	1	c'est une fleur jaune	c'est une fleur jaune	"NA"		small_yellow_flower	scarf_flower	small_blue_flower	big_yellow_scarf	big_blue_flower	small_blue_flower	small_blue_flower	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_filler_2_m	NA	1	2	un masque jaune	un masque jaune	"NA"	ok	big_yellow_mask	frame_mask	small_yellow_frame	small_red_frame	big_red_frame	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_diff_diff_f	NA	1	3	une petite bougie jaune	une petite bougie jaune	"NA"	ok	small_yellow_candle	dress_candle	big_yellow_candle	small_blue_dress	big_blue_candle	big_blue_dress	big_blue_dress	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_filler_2_f	NA	1	4	la poêle à frire	la poêle à frire	"NA"	ok	big_white_pan	ornament_pan	small_white_ornament	small_blue_ornament	big_blue_ornament	no_extras	no_extras	1	T	"c(""A"", ""N"", """", """")"			FALSE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_filler_1_f	NA	1	5	la plus petite  cuillère violette/mauve (je suis nul en couleurs)	la plus petite  cuillère violette/mauve (je suis nul en couleurs)	"NA"	ok	small_purple_spoon	tent_spoon	big_purple_spoon	big_orange_tent	small_orange_spoon	no_extras	no_extras	1	T	"c(""A"", """", ""S"", """", ""N"", ""C"", """", """", """", """", """")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_filler_3_f	NA	1	6	la petite serviette jaune	la petite serviette jaune	"NA"	ok	small_yellow_napkin	mouse_napkin	big_white_napkin	big_yellow_napkin	small_white_mouse	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_target_f	NA	1	7	la petite agrafeuse jaune	la petite agrafeuse jaune	"NA"	ok	small_yellow_stapler	billiardball_stapler	big_yellow_stapler	small_blue_billiardball	big_blue_stapler	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_target_f	NA	1	8	la pelle orange	la pelle orange	"NA"	ok	small_orange_shovel	ladle_shovel	small_black_shovel	big_orange_ladle	big_black_shovel	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_diff_same_m	NA	1	9	le grand crayon jaune	le grand crayon jaune	"NA"	ok	big_yellow_pencil	armchair_pencil	small_yellow_pencil	big_blue_armchair	small_blue_pencil	small_yellow_armchair	small_yellow_armchair	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_filler_2_f	NA	1	10	la bague rouge	la bague rouge	"NA"	ok	small_red_ring	chair_ring	small_yellow_chair	big_yellow_chair	big_red_chair	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_target_m	NA	1	11	le petit avion vert	le petit avion vert	"NA"	ok	small_green_airplane	piano_airplane	big_green_airplane	small_black_piano	big_black_airplane	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_same_same_m	NA	1	12	le plus grand calendrier vert	le plus grand calendrier vert	"NA"	ok	big_green_calendar	lock_calendar	small_green_calendar	big_purple_lock	small_purple_calendar	small_green_calendar	small_green_calendar	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_diff_same_f	NA	1	13	le petit mug rouge	le petit mug rouge	"NA"	ok	small_red_mug	crown_mug	big_red_mug	small_white_crown	big_white_mug	big_red_crown	big_red_crown	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_filler_2_m	NA	1	14	le papillon rouge	le papillon rouge	"NA"	ok	small_red_butterfly	bucket_butterfly	small_white_bucket	big_white_bucket	big_red_bucket	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_diff_diff_m	NA	1	15	le tambour noir	le tambour noir	"NA"	ok	big_black_drum	lipstick_drum	big_purple_drum	small_black_lipstick	small_purple_drum	small_purple_lipstick	small_purple_lipstick	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_same_same_m	NA	1	16	le coquillage vert	le coquillage vert	"NA"	ok	big_green_shell	razor_shell	big_purple_shell	small_green_razor	small_purple_shell	big_purple_shell	big_purple_shell	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_same_diff_m	NA	1	17	le grand téléphone bleu	le grand téléphone bleu	"NA"	ok	big_blue_phone	present_phone	small_blue_phone	big_yellow_present	small_yellow_phone	small_yellow_phone	small_yellow_phone	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_diff_diff_f	NA	1	18	la ceinture jaune	la ceinture jaune	"NA"	ok	small_yellow_belt	clock_belt	small_red_belt	big_yellow_clock	big_red_belt	big_red_clock	big_red_clock	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_filler_1_f	NA	1	19	la grande calculette violette	la grande calculette violette	"NA"	ok	big_blue_calculator	key_calculator	big_red_calculator	small_red_key	small_blue_calculator	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_filler_1_m	NA	1	20	le petit marteau noir	le petit marteau noir	"NA"	ok	small_black_hammer	screwdriver_hammer	big_black_hammer	big_orange_screwdriver	small_orange_hammer	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_filler_3_m	NA	1	21	le dé orange	le dé orange	"NA"	ok	small_orange_die	vase_die	big_black_die	small_black_die	big_orange_vase	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_diff_same_m	NA	1	22	le tapis rouge	le tapis rouge	"NA"	ok	big_red_rug	coathanger_rug	big_blue_rug	small_red_coathanger	small_blue_rug	big_blue_coathanger	big_blue_coathanger	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_same_same_f	NA	1	23	la plus petite porte bleue	la plus petite porte bleue	"NA"	ok	small_blue_door	magnifyingglass_door	big_blue_door	small_red_magnifyingglass	big_red_door	big_blue_door	big_blue_door	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_same_diff_f	NA	1	24	la télécommande verte	la télécommande verte	"NA"	ok	small_green_remote	tie_remote	small_orange_remote	big_green_tie	big_orange_remote	big_orange_remote	big_orange_remote	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_filler_1_m	NA	1	25	le grand sifflet orange	le grand sifflet orange	"NA"	ok	big_orange_whistle	microscope_whistle	big_purple_whistle	small_purple_microscope	small_orange_whistle	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_basic_filler_3_f	NA	1	26	la casquette jaune	la casquette jaune	"NA"	ok	small_yellow_cap	lamp_cap	big_red_cap	small_red_cap	big_yellow_lamp	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_diff_diff_m	NA	1	27	le grand peigne rouge	le grand peigne rouge	"NA"	ok	big_red_comb	cushion_comb	small_red_comb	big_yellow_cushion	small_yellow_comb	small_yellow_cushion	small_yellow_cushion	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_same_diff_m	NA	1	28	l'interrupteur blanc	l'interrupteur blanc	"NA"	ok	big_white_switch	bed_switch	big_yellow_switch	small_white_bed	small_yellow_switch	small_yellow_switch	small_yellow_switch	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_target_m	NA	1	29	le gâteau vert	le gâteau vert	"NA"	ok	small_green_cake	knife_cake	small_orange_cake	big_green_knife	big_orange_cake	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	color_same_diff_f	NA	1	30	la petite guitare bleue	la petite guitare bleue	"NA"	ok	small_blue_guitar	ruler_guitar	big_blue_guitar	small_white_ruler	big_white_guitar	big_white_guitar	big_white_guitar	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_basic_filler_3_m	NA	1	31	le petit vélo jaune	le petit vélo jaune	"NA"	ok	small_yellow_bike	balloon_bike	big_white_bike	big_yellow_bike	small_white_balloon	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
j3Jfn4WSKzpfgWaze	French	feedback	size_diff_same_f	NA	1	32	la chaussette noire	la chaussette noire	"NA"	ok	small_black_sock	fork_sock	small_green_sock	big_black_fork	big_green_sock	small_green_fork	small_green_fork	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_filler_2_m	NA	1	1	c'est le piano	c'est le piano	"NA"		big_purple_piano	calendar_piano	small_purple_calendar	small_orange_calendar	big_orange_calendar	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_filler_2_m	NA	1	2	c'est le marteau	c'est le marteau	"NA"		small_orange_hammer	die_hammer	small_green_die	big_green_die	big_orange_die	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_filler_3_m	NA	1	3	c'est le petit camion orange	c'est le petit camion orange	"NA"		small_orange_truck	cake_truck	big_green_truck	small_green_truck	big_orange_cake	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_same_same_f	NA	1	4	c'est la petite chaussette violette	c'est la petite chaussette violette	"NA"		small_purple_sock	ladle_sock	big_purple_sock	small_green_ladle	big_green_sock	big_purple_sock	big_purple_sock	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_filler_2_f	NA	1	5	c'est la cravate	c'est la cravate	"NA"		big_orange_tie	fork_tie	small_orange_fork	small_purple_fork	big_purple_fork	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_diff_same_m	NA	1	6	c'est le masque rouge	c'est le masque rouge	"NA"		big_red_mask	pencil_mask	big_yellow_mask	small_red_pencil	small_yellow_mask	big_yellow_pencil	big_yellow_pencil	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_diff_diff_m	NA	1	7	c'est le grand robot violet	c'est le grand robot violet	"NA"		big_purple_robot	bonbon_robot	small_purple_robot	big_green_bonbon	small_green_robot	small_green_bonbon	small_green_bonbon	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_filler_3_m	NA	1	8	c'est la petite urne grise	c'est la petite urne grise	"NA"		small_black_vase	airplane_vase	big_green_vase	big_black_vase	small_green_airplane	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_target_f	NA	1	9	c'est la petite poele bleue	c'est la petite poele bleue	"NA"		small_blue_pan	stapler_pan	big_blue_pan	small_white_stapler	big_white_pan	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_target_m	NA	1	10	le petit coussin gris	le petit coussin gris	"NA"		small_white_cushion	bike_cushion	small_yellow_cushion	big_white_bike	big_yellow_cushion	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_diff_same_f	NA	1	11	la petite robe jaune	la petite robe jaune	"NA"		small_yellow_dress	lamp_dress	big_yellow_dress	small_red_lamp	big_red_dress	big_yellow_lamp	big_yellow_lamp	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_same_same_m	NA	1	12	le cadre jaune	le cadre jaune	"NA"		big_yellow_frame	coathanger_frame	big_blue_frame	small_yellow_coathanger	small_blue_frame	big_blue_frame	big_blue_frame	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_diff_diff_m	NA	1	13	le cadeau jaune	le cadeau jaune	"NA"		big_yellow_present	butterfly_present	big_blue_present	small_yellow_butterfly	small_blue_present	small_blue_butterfly	small_blue_butterfly	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_diff_diff_f	NA	1	14	la petite guitare rouge	la petite guitare rouge	"NA"		small_red_guitar	mouse_guitar	big_red_guitar	small_yellow_mouse	big_yellow_guitar	big_yellow_mouse	big_yellow_mouse	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_same_same_f	NA	1	15	la ceinture rouge	la ceinture rouge	"NA"		small_red_belt	calculator_belt	small_blue_belt	big_red_calculator	big_blue_belt	small_blue_belt	small_blue_belt	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_same_diff_m	NA	1	16	le grand lit bleu	le grand lit bleu	"NA"		big_blue_bed	bucket_bed	small_blue_bed	big_red_bucket	small_red_bed	small_red_bed	small_red_bed	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_same_diff_f	NA	1	17	la casquette rouge	la casquette rouge	"NA"		small_red_cap	scarf_cap	small_blue_cap	big_red_scarf	big_blue_cap	big_blue_cap	big_blue_cap	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_diff_diff_f	NA	1	18	la loupe rouge	la loupe rouge	"NA"		small_red_magnifyingglass	key_magnifyingglass	small_blue_magnifyingglass	big_red_key	big_blue_magnifyingglass	big_blue_key	big_blue_key	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_filler_3_f	NA	1	19	la bougie jaune	la bougie jaune	"NA"		small_yellow_candle	clock_candle	big_red_candle	small_red_candle	big_yellow_clock	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_filler_1_f	NA	1	20	la petite boule blanche	la petite boule blanche	"NA"		small_white_billiardball	napkin_billiardball	big_white_billiardball	big_yellow_napkin	small_yellow_billiardball	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_filler_1_m	NA	1	21	le petit peigne jaune	le petit peigne jaune	"NA"		small_yellow_comb	phone_comb	big_yellow_comb	big_blue_phone	small_blue_comb	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_diff_same_m	NA	1	22	le grand sifflet	le grand sifflet	"NA"		big_black_whistle	razor_whistle	small_black_whistle	big_green_razor	small_green_whistle	small_black_razor	small_black_razor	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_filler_1_m	NA	1	23	le grand interrupteur bleu	le grand interrupteur bleu	"NA"		big_blue_switch	rug_switch	big_red_switch	small_red_rug	small_blue_switch	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_same_same_m	NA	1	24	le grand tournevis	le grand tournevis	"NA"		big_orange_screwdriver	drum_screwdriver	small_orange_screwdriver	big_green_drum	small_green_screwdriver	small_orange_screwdriver	small_orange_screwdriver	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_same_diff_f	NA	1	25	la petite pelle	la petite pelle	"NA"		small_purple_shovel	spoon_shovel	big_purple_shovel	small_black_spoon	big_black_shovel	big_black_shovel	big_black_shovel	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_target_f	NA	1	26	le petite porte bleue	le petite porte bleue	"NA"		small_blue_door	ruler_door	small_white_door	big_blue_ruler	big_white_door	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_diff_same_f	NA	1	27	la petite télécommande noire	la petite télécommande noire	"NA"		small_black_remote	tent_remote	small_purple_remote	big_black_tent	big_purple_remote	small_purple_tent	small_purple_tent	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_target_m	NA	1	28	le petit poisson noir	le petit poisson noir	"NA"		small_black_fish	shell_fish	big_black_fish	small_purple_shell	big_purple_fish	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_filler_1_f	NA	1	29	la grande couronne rouge	la grande couronne rouge	"NA"		big_red_crown	chair_crown	big_white_crown	small_white_chair	small_red_crown	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_basic_filler_3_f	NA	1	30	la petite fleur	la petite fleur	"NA"		small_blue_flower	mug_flower	big_yellow_flower	big_blue_flower	small_yellow_mug	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	size_same_diff_m	NA	1	31	le grand ballon jaune	le grand ballon jaune	"NA"		big_yellow_balloon	armchair_balloon	big_white_balloon	small_yellow_armchair	small_white_balloon	small_white_balloon	small_white_balloon	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
AsFJZCq9LKPbynYFy	French	feedback	color_basic_filler_2_f	NA	1	32	la bague	la bague	"NA"		small_yellow_ring	ornament_ring	small_red_ornament	big_red_ornament	big_yellow_ornament	no_extras	no_extras	1	T	"c(""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	color_diff_same_f	NA	1	1	la petite loupe rouge	la petite loupe rouge	"NA"		small_red_magnifyingglass	key_magnifyingglass	big_red_magnifyingglass	small_yellow_key	big_yellow_magnifyingglass	big_red_key	big_red_key	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	size_diff_diff_m	NA	1	2	l'avion violet	l'avion violet	"NA"		big_purple_airplane	robot_airplane	big_orange_airplane	small_purple_robot	small_orange_airplane	small_orange_robot	small_orange_robot	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	size_basic_filler_1_m	NA	1	3	le grand interrupteur blanc	le grand interrupteur blanc	"NA"		big_white_switch	frame_switch	big_yellow_switch	small_yellow_frame	small_white_switch	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	size_same_diff_m	NA	1	4	le couteau noir	le couteau noir	"NA"		big_black_knife	hammer_knife	big_purple_knife	small_black_hammer	small_purple_knife	small_purple_knife	small_purple_knife	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	color_basic_filler_1_m	NA	1	5	le petit piano marron	le petit piano marron	"NA"		small_orange_piano	lock_piano	big_orange_piano	big_black_lock	small_black_piano	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	size_same_same_m	NA	1	6	le poisson violet	le poisson violet	"NA"		big_purple_fish	microscope_fish	big_orange_fish	small_purple_microscope	small_orange_fish	big_orange_fish	big_orange_fish	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	color_same_same_m	NA	1	7	le grand téléphone	le grand téléphone	"NA"		big_yellow_phone	bed_phone	small_yellow_phone	big_red_bed	small_red_phone	small_yellow_phone	small_yellow_phone	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	color_basic_filler_2_f	NA	1	8	la serviette	la serviette	"NA"		small_yellow_napkin	cap_napkin	small_white_cap	big_white_cap	big_yellow_cap	no_extras	no_extras	1	T	"c(""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	size_same_diff_f	NA	1	9	la souris bleue	la souris bleue	"NA"		small_blue_mouse	calculator_mouse	small_white_mouse	big_blue_calculator	big_white_mouse	big_white_mouse	big_white_mouse	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	color_basic_target_f	NA	1	10	la petite pelle	la petite pelle	"NA"		small_black_shovel	ladle_shovel	big_black_shovel	small_green_ladle	big_green_shovel	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	size_basic_filler_3_f	NA	1	11	la petite chaise	la petite chaise	"NA"		small_blue_chair	ruler_chair	big_red_chair	big_blue_chair	small_red_ruler	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
TvKWuHvxrBkSho4Ed	French	feedback	color_basic_filler_2_m	NA	1	12	le rouge à lèvres	le rouge à lèvres	"NA"		small_green_lipstick	truck_lipstick	small_orange_truck	big_orange_truck	big_green_truck	no_extras	no_extras	1	T	"c(""A"", ""C"", """", """")"			TRUE	FALSE	TRUE	FALSE	TRUE
