gameId	language	condition	roundNumber	name	nameClickedObj	correct	words	clickedFeatures	clickedColor	clickedType	colorMentioned	nounMentioned	otherMethod	target	color_mentioned
MLdT6iXTmZENCegxb	BCS	scene3	60	red_iron	red_iron	1	N		red	iron	0	1	0	iron	0
MLdT6iXTmZENCegxb	BCS	scene1	61	red_comb	red_comb	1	CN		red	comb	1	1	0	comb	1
MLdT6iXTmZENCegxb	BCS	scene4	62	red_bed	red_bed	1	CN		red	bed	1	1	0	bed	1
MLdT6iXTmZENCegxb	BCS	scene4	63	red_wallet	red_wallet	1	CN		red	wallet	1	1	0	wallet	1
MLdT6iXTmZENCegxb	BCS	scene2	64	yellow_candle	yellow_candle	1	N		yellow	candle	0	1	0	candle	0
MLdT6iXTmZENCegxb	BCS	scene1	66	green_drum	green_drum	1	CN		green	drum	1	1	0	drum	1
MLdT6iXTmZENCegxb	BCS	scene3	69	orange_screwdriver	orange_screwdriver	1	N		orange	screwdriver	0	1	0	screwdriver	0
wstEpmg47KxRmsFoD	BCS	scene3	1	orange_calendar	orange_calendar	1	N		orange	calendar	0	1	0	calendar	0
wstEpmg47KxRmsFoD	BCS	scene3	3	white_door	white_door	1	N		white	door	0	1	0	door	0
wstEpmg47KxRmsFoD	BCS	scene4	4	yellow_pencil	yellow_pencil	1	CN		yellow	pencil	1	1	0	pencil	1
wstEpmg47KxRmsFoD	BCS	scene3	5	blue_calculator	blue_calculator	1	CN		blue	calculator	1	1	0	calculator	1
wstEpmg47KxRmsFoD	BCS	scene4	6	white_book	white_book	1	CN		white	book	1	1	0	book	1
wstEpmg47KxRmsFoD	BCS	scene2	7	purple_luggage	purple_luggage	1	N		purple	luggage	0	1	0	luggage	0
wstEpmg47KxRmsFoD	BCS	scene1	8	red_bed	red_bed	1	CN		red	bed	1	1	0	bed	1
wstEpmg47KxRmsFoD	BCS	scene4	11	yellow_cushion	yellow_cushion	1	CN		yellow	cushion	1	1	0	cushion	1
wstEpmg47KxRmsFoD	BCS	scene1	12	white_wallet	white_wallet	1	CN		white	wallet	1	1	0	wallet	1
wstEpmg47KxRmsFoD	BCS	scene1	13	yellow_chair	yellow_chair	1	CN		yellow	chair	1	1	0	chair	1
wstEpmg47KxRmsFoD	BCS	scene2	14	black_sock	black_sock	1	N		black	sock	0	1	0	sock	0
wstEpmg47KxRmsFoD	BCS	scene2	15	yellow_balloon	yellow_balloon	1	N		yellow	balloon	0	1	0	balloon	0
wstEpmg47KxRmsFoD	BCS	scene2	16	green_shell	green_shell	1	N		green	shell	0	1	0	shell	0
wstEpmg47KxRmsFoD	BCS	scene4	19	red_candle	red_candle	1	CN		red	candle	1	1	0	candle	1
wstEpmg47KxRmsFoD	BCS	scene3	20	orange_glove	orange_glove	1	N		orange	glove	0	1	0	glove	0
wstEpmg47KxRmsFoD	BCS	scene3	21	blue_dress	blue_dress	1	N		blue	dress	0	1	0	dress	0
wstEpmg47KxRmsFoD	BCS	scene2	23	red_mask	red_mask	1	N		red	mask	0	1	0	mask	0
wstEpmg47KxRmsFoD	BCS	scene4	24	purple_binoculars	purple_binoculars	1	CN		purple	binoculars	1	1	0	binoculars	1
wstEpmg47KxRmsFoD	BCS	scene3	28	blue_scarf	blue_scarf	1	N		blue	scarf	0	1	0	scarf	0
wstEpmg47KxRmsFoD	BCS	scene2	29	orange_screwdriver	orange_screwdriver	1	N		orange	screwdriver	0	1	0	screwdriver	0
wstEpmg47KxRmsFoD	BCS	scene3	31	black_hammer	black_hammer	1	N		black	hammer	0	1	0	hammer	0
wstEpmg47KxRmsFoD	BCS	scene1	32	black_knife	black_knife	1	CN		black	knife	1	1	0	knife	1
wstEpmg47KxRmsFoD	BCS	scene3	33	blue_belt	blue_belt	1	N		blue	belt	0	1	0	belt	0
wstEpmg47KxRmsFoD	BCS	scene1	34	yellow_flower	yellow_flower	1	CN		yellow	flower	1	1	0	flower	1
wstEpmg47KxRmsFoD	BCS	scene4	35	orange_die	orange_die	1	CN		orange	die	1	1	0	die	1
wstEpmg47KxRmsFoD	BCS	scene4	37	yellow_comb	yellow_comb	1	CO		yellow	comb	1	0	1	comb	1
wstEpmg47KxRmsFoD	BCS	scene1	39	red_fence	red_fence	1	CN		red	fence	1	1	0	fence	1
wstEpmg47KxRmsFoD	BCS	scene2	42	orange_bowl	orange_bowl	1	N		orange	bowl	0	1	0	bowl	0
wstEpmg47KxRmsFoD	BCS	scene2	43	blue_butterfly	blue_butterfly	1	N		blue	butterfly	0	1	0	butterfly	0
wstEpmg47KxRmsFoD	BCS	scene4	44	black_fish	black_fish	1	CN		black	fish	1	1	0	fish	1
wstEpmg47KxRmsFoD	BCS	scene1	45	green_necklace	green_necklace	1	CN		green	necklace	1	1	0	necklace	1
wstEpmg47KxRmsFoD	BCS	scene2	47	yellow_mug	yellow_mug	1	N		yellow	mug	0	1	0	mug	0
wstEpmg47KxRmsFoD	BCS	scene1	48	purple_ribbon	purple_ribbon	1	CN		purple	ribbon	1	1	0	ribbon	1
wstEpmg47KxRmsFoD	BCS	scene4	49	orange_microscope	orange_microscope	1	CN		orange	microscope	1	1	0	microscope	1
wstEpmg47KxRmsFoD	BCS	scene2	50	yellow_phone	yellow_phone	1	N		yellow	phone	0	1	0	phone	0
wstEpmg47KxRmsFoD	BCS	scene1	51	yellow_iron	yellow_iron	1	CN		yellow	iron	1	1	0	iron	1
wstEpmg47KxRmsFoD	BCS	scene2	53	green_lock	green_lock	1	N		green	lock	0	1	0	lock	0
wstEpmg47KxRmsFoD	BCS	scene4	55	black_basket	black_basket	1	CN		black	basket	1	1	0	basket	1
wstEpmg47KxRmsFoD	BCS	scene1	57	purple_helicopter	purple_helicopter	1	CN		purple	helicopter	1	1	0	helicopter	1
wstEpmg47KxRmsFoD	BCS	scene4	60	green_drum	green_drum	1	CN		green	drum	1	1	0	drum	1
wstEpmg47KxRmsFoD	BCS	scene3	62	white_crown	white_crown	1	N		white	crown	0	1	0	crown	0
wstEpmg47KxRmsFoD	BCS	scene1	64	green_robot	green_robot	1	CN		green	robot	1	1	0	robot	1
wstEpmg47KxRmsFoD	BCS	scene3	65	black_tie	black_tie	1	N		black	tie	0	1	0	tie	0
wstEpmg47KxRmsFoD	BCS	scene2	66	red_guitar	red_guitar	1	N		red	guitar	0	1	0	guitar	0
wstEpmg47KxRmsFoD	BCS	scene1	69	orange_slipper	orange_slipper	1	CN		orange	slipper	1	1	0	slipper	1
wstEpmg47KxRmsFoD	BCS	scene3	70	orange_truck	orange_truck	1	N		orange	truck	0	1	0	truck	0
wstEpmg47KxRmsFoD	BCS	scene4	71	white_ring	white_ring	1	CN		white	ring	1	1	0	ring	1
PKNjXSPT4YCXdHyyv	BCS	scene3	2	yellow_comb	yellow_comb	1	N		yellow	comb	0	1	0	comb	0
PKNjXSPT4YCXdHyyv	BCS	scene1	3	purple_fork	purple_fork	1	CN		purple	fork	1	1	0	fork	1
PKNjXSPT4YCXdHyyv	BCS	scene1	4	white_butterfly	white_butterfly	1	N		white	butterfly	0	1	0	butterfly	0
PKNjXSPT4YCXdHyyv	BCS	scene4	5	purple_shell	purple_shell	1	CN		purple	shell	1	1	0	shell	1
PKNjXSPT4YCXdHyyv	BCS	scene3	6	red_cushion	red_cushion	1	CN		red	cushion	1	1	0	cushion	1
PKNjXSPT4YCXdHyyv	BCS	scene2	7	red_pencil	red_pencil	1	N		red	pencil	0	1	0	pencil	0
PKNjXSPT4YCXdHyyv	BCS	scene2	9	red_book	red_book	1	N		red	book	0	1	0	book	0
PKNjXSPT4YCXdHyyv	BCS	scene4	10	yellow_calculator	yellow_calculator	1	CN		yellow	calculator	1	1	0	calculator	1
PKNjXSPT4YCXdHyyv	BCS	scene2	11	black_robot	black_robot	1	N		black	robot	0	1	0	robot	0
PKNjXSPT4YCXdHyyv	BCS	scene3	12	orange_microscope	orange_microscope	1	N		orange	microscope	0	1	0	microscope	0
PKNjXSPT4YCXdHyyv	BCS	scene2	13	red_candle	red_candle	1	N		red	candle	0	1	0	candle	0
PKNjXSPT4YCXdHyyv	BCS	scene3	14	black_slipper	black_slipper	1	N		black	slipper	0	1	0	slipper	0
PKNjXSPT4YCXdHyyv	BCS	scene4	16	black_sock	black_sock	1	CN		black	sock	1	1	0	sock	1
PKNjXSPT4YCXdHyyv	BCS	scene4	18	green_bowl	green_bowl	1	CN		green	bowl	1	1	0	bowl	1
PKNjXSPT4YCXdHyyv	BCS	scene2	19	purple_knife	purple_knife	1	N		purple	knife	0	1	0	knife	0
PKNjXSPT4YCXdHyyv	BCS	scene1	20	white_dress	white_dress	1	CN		white	dress	1	1	0	dress	1
PKNjXSPT4YCXdHyyv	BCS	scene1	21	red_crown	red_crown	1	CN		red	crown	1	1	0	crown	1
PKNjXSPT4YCXdHyyv	BCS	scene4	22	blue_mask	blue_mask	1	CN		blue	mask	1	1	0	mask	1
PKNjXSPT4YCXdHyyv	BCS	scene1	23	blue_phone	blue_phone	1	CN		blue	phone	1	1	0	phone	1
PKNjXSPT4YCXdHyyv	BCS	scene1	24	orange_screwdriver	orange_screwdriver	1	CN		orange	screwdriver	1	1	0	screwdriver	1
PKNjXSPT4YCXdHyyv	BCS	scene1	28	yellow_balloon	yellow_balloon	1	CN		yellow	balloon	1	1	0	balloon	1
PKNjXSPT4YCXdHyyv	BCS	scene2	30	green_basket	green_basket	1	N		green	basket	0	1	0	basket	0
PKNjXSPT4YCXdHyyv	BCS	scene3	31	white_iron	white_iron	1	N		white	iron	0	1	0	iron	0
PKNjXSPT4YCXdHyyv	BCS	scene3	32	orange_binoculars	orange_binoculars	1	N		orange	binoculars	0	1	0	binoculars	0
PKNjXSPT4YCXdHyyv	BCS	scene2	33	white_bed	white_bed	1	N		white	bed	0	1	0	bed	0
PKNjXSPT4YCXdHyyv	BCS	scene1	34	green_glove	green_glove	1	CN		green	glove	1	1	0	glove	1
PKNjXSPT4YCXdHyyv	BCS	scene3	35	yellow_chair	yellow_chair	1	N		yellow	chair	0	1	0	chair	0
PKNjXSPT4YCXdHyyv	BCS	scene4	36	blue_guitar	blue_guitar	1	CN		blue	guitar	1	1	0	guitar	1
PKNjXSPT4YCXdHyyv	BCS	scene1	38	black_luggage	black_luggage	1	CN		black	luggage	1	1	0	luggage	1
PKNjXSPT4YCXdHyyv	BCS	scene2	40	yellow_flower	yellow_flower	1	N		yellow	flower	0	1	0	flower	0
PKNjXSPT4YCXdHyyv	BCS	scene2	41	purple_fish	purple_fish	1	N		purple	fish	0	1	0	fish	0
PKNjXSPT4YCXdHyyv	BCS	scene2	44	green_die	green_die	1	N		green	die	0	1	0	die	0
PKNjXSPT4YCXdHyyv	BCS	scene4	45	red_belt	red_belt	1	CN		red	belt	1	1	0	belt	1
PKNjXSPT4YCXdHyyv	BCS	scene1	46	black_tie	black_tie	1	CN		black	tie	1	1	0	tie	1
PKNjXSPT4YCXdHyyv	BCS	scene4	50	blue_scarf	blue_scarf	1	CN		blue	scarf	1	1	0	scarf	1
PKNjXSPT4YCXdHyyv	BCS	scene3	51	green_drum	green_drum	1	N		green	drum	0	1	0	drum	0
PKNjXSPT4YCXdHyyv	BCS	scene4	52	purple_hammer	purple_hammer	1	CN		purple	hammer	1	1	0	hammer	1
PKNjXSPT4YCXdHyyv	BCS	scene3	55	black_necklace	black_necklace	1	N		black	necklace	0	1	0	necklace	0
PKNjXSPT4YCXdHyyv	BCS	scene4	56	orange_truck	orange_truck	1	CN		orange	truck	1	1	0	truck	1
PKNjXSPT4YCXdHyyv	BCS	scene2	59	white_wallet	white_wallet	1	N		white	wallet	0	1	0	wallet	0
PKNjXSPT4YCXdHyyv	BCS	scene4	61	red_mug	red_mug	1	CN		red	mug	1	1	0	mug	1
PKNjXSPT4YCXdHyyv	BCS	scene3	62	black_ribbon	black_ribbon	1	N		black	ribbon	0	1	0	ribbon	0
PKNjXSPT4YCXdHyyv	BCS	scene3	64	white_fence	white_fence	1	N		white	fence	0	1	0	fence	0
PKNjXSPT4YCXdHyyv	BCS	scene3	65	yellow_ring	yellow_ring	1	N		yellow	ring	0	1	0	ring	0
PKNjXSPT4YCXdHyyv	BCS	scene1	67	green_lock	green_lock	1	CN		green	lock	1	1	0	lock	1
PKNjXSPT4YCXdHyyv	BCS	scene4	69	green_calendar	green_calendar	1	CN		green	calendar	1	1	0	calendar	1
PKNjXSPT4YCXdHyyv	BCS	scene1	71	blue_door	blue_door	1	CN		blue	door	1	1	0	door	1
PKNjXSPT4YCXdHyyv	BCS	scene2	72	purple_helicopter	purple_helicopter	1	N		purple	helicopter	0	1	0	helicopter	0
4GCkBx4Rzrm64aHj3	BCS	scene4	1	black_slipper	black_slipper	1	N		black	slipper	0	1	0	slipper	0
4GCkBx4Rzrm64aHj3	BCS	scene3	2	white_dress	white_dress	1	N		white	dress	0	1	0	dress	0
4GCkBx4Rzrm64aHj3	BCS	scene4	3	green_robot	green_robot	1	N		green	robot	0	1	0	robot	0
4GCkBx4Rzrm64aHj3	BCS	scene2	4	blue_bed	blue_bed	1	N		blue	bed	0	1	0	bed	0
4GCkBx4Rzrm64aHj3	BCS	scene1	5	white_balloon	white_balloon	1	N		white	balloon	0	1	0	balloon	0
4GCkBx4Rzrm64aHj3	BCS	scene1	6	orange_fish	orange_fish	1	N		orange	fish	0	1	0	fish	0
4GCkBx4Rzrm64aHj3	BCS	scene4	7	black_necklace	black_necklace	1	N		black	necklace	0	1	0	necklace	0
4GCkBx4Rzrm64aHj3	BCS	scene1	8	purple_microscope	purple_microscope	1	N		purple	microscope	0	1	0	microscope	0
4GCkBx4Rzrm64aHj3	BCS	scene2	9	black_hammer	black_hammer	1	N		black	hammer	0	1	0	hammer	0
4GCkBx4Rzrm64aHj3	BCS	scene2	10	yellow_wallet	yellow_wallet	1	N		yellow	wallet	0	1	0	wallet	0
4GCkBx4Rzrm64aHj3	BCS	scene4	11	orange_knife	orange_knife	1	N		orange	knife	0	1	0	knife	0
4GCkBx4Rzrm64aHj3	BCS	scene1	14	black_die	black_die	1	N		black	die	0	1	0	die	0
4GCkBx4Rzrm64aHj3	BCS	scene1	16	red_chair	red_chair	1	N		red	chair	0	1	0	chair	0
4GCkBx4Rzrm64aHj3	BCS	scene3	17	red_ring	red_ring	1	N		red	ring	0	1	0	ring	0
4GCkBx4Rzrm64aHj3	BCS	scene2	18	yellow_mask	yellow_mask	1	N		yellow	mask	0	1	0	mask	0
4GCkBx4Rzrm64aHj3	BCS	scene4	19	purple_helicopter	purple_helicopter	1	N		purple	helicopter	0	1	0	helicopter	0
4GCkBx4Rzrm64aHj3	BCS	scene2	20	purple_truck	purple_truck	1	N		purple	truck	0	1	0	truck	0
4GCkBx4Rzrm64aHj3	BCS	scene2	21	green_fork	green_fork	1	N		green	fork	0	1	0	fork	0
4GCkBx4Rzrm64aHj3	BCS	scene3	24	purple_screwdriver	purple_screwdriver	1	N		purple	screwdriver	0	1	0	screwdriver	0
4GCkBx4Rzrm64aHj3	BCS	scene3	25	green_shell	green_shell	1	N		green	shell	0	1	0	shell	0
4GCkBx4Rzrm64aHj3	BCS	scene1	26	red_fence	red_fence	1	N		red	fence	0	1	0	fence	0
4GCkBx4Rzrm64aHj3	BCS	scene4	28	blue_scarf	blue_scarf	1	N		blue	scarf	0	1	0	scarf	0
4GCkBx4Rzrm64aHj3	BCS	scene2	29	green_tie	green_tie	1	N		green	tie	0	1	0	tie	0
4GCkBx4Rzrm64aHj3	BCS	scene3	31	yellow_cushion	yellow_cushion	1	N		yellow	cushion	0	1	0	cushion	0
4GCkBx4Rzrm64aHj3	BCS	scene2	32	purple_calendar	purple_calendar	1	N		purple	calendar	0	1	0	calendar	0
4GCkBx4Rzrm64aHj3	BCS	scene3	34	white_comb	white_comb	1	N		white	comb	0	1	0	comb	0
4GCkBx4Rzrm64aHj3	BCS	scene4	36	red_book	red_book	1	N		red	book	0	1	0	book	0
4GCkBx4Rzrm64aHj3	BCS	scene3	37	green_luggage	green_luggage	1	N		green	luggage	0	1	0	luggage	0
4GCkBx4Rzrm64aHj3	BCS	scene2	40	yellow_mug	yellow_mug	1	N		yellow	mug	0	1	0	mug	0
4GCkBx4Rzrm64aHj3	BCS	scene1	43	yellow_iron	yellow_iron	1	N		yellow	iron	0	1	0	iron	0
4GCkBx4Rzrm64aHj3	BCS	scene1	45	red_butterfly	red_butterfly	1	N		red	butterfly	0	1	0	butterfly	0
4GCkBx4Rzrm64aHj3	BCS	scene4	47	blue_candle	blue_candle	1	N		blue	candle	0	1	0	candle	0
4GCkBx4Rzrm64aHj3	BCS	scene1	49	black_basket	black_basket	1	N		black	basket	0	1	0	basket	0
4GCkBx4Rzrm64aHj3	BCS	scene3	50	purple_sock	purple_sock	1	N		purple	sock	0	1	0	sock	0
4GCkBx4Rzrm64aHj3	BCS	scene2	51	blue_guitar	blue_guitar	1	N		blue	guitar	0	1	0	guitar	0
4GCkBx4Rzrm64aHj3	BCS	scene4	52	blue_pencil	blue_pencil	1	N		blue	pencil	0	1	0	pencil	0
4GCkBx4Rzrm64aHj3	BCS	scene1	53	white_phone	white_phone	1	N		white	phone	0	1	0	phone	0
4GCkBx4Rzrm64aHj3	BCS	scene4	55	white_belt	white_belt	1	N		white	belt	0	1	0	belt	0
4GCkBx4Rzrm64aHj3	BCS	scene2	56	red_flower	red_flower	1	N		red	flower	0	1	0	flower	0
4GCkBx4Rzrm64aHj3	BCS	scene3	57	red_door	red_door	1	N		red	door	0	1	0	door	0
4GCkBx4Rzrm64aHj3	BCS	scene1	61	green_drum	green_drum	1	N		green	drum	0	1	0	drum	0
4GCkBx4Rzrm64aHj3	BCS	scene1	62	green_binoculars	green_binoculars	1	N		green	binoculars	0	1	0	binoculars	0
4GCkBx4Rzrm64aHj3	BCS	scene3	64	black_bowl	black_bowl	1	N		black	bowl	0	1	0	bowl	0
4GCkBx4Rzrm64aHj3	BCS	scene2	65	purple_glove	purple_glove	1	N		purple	glove	0	1	0	glove	0
4GCkBx4Rzrm64aHj3	BCS	scene3	66	white_crown	white_crown	1	N		white	crown	0	1	0	crown	0
4GCkBx4Rzrm64aHj3	BCS	scene4	68	green_ribbon	green_ribbon	1	N		green	ribbon	0	1	0	ribbon	0
4GCkBx4Rzrm64aHj3	BCS	scene4	70	yellow_calculator	yellow_calculator	1	N		yellow	calculator	0	1	0	calculator	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	2	blue_butterfly	blue_butterfly	1	O		blue	butterfly	0	0	1	butterfly	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	4	black_drum	black_drum	1	O		black	drum	0	0	1	drum	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	6	red_comb	red_comb	1	O		red	comb	0	0	1	comb	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	7	green_hammer	green_hammer	1	O		green	hammer	0	0	1	hammer	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	9	purple_sock	purple_sock	1	O		purple	sock	0	0	1	sock	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	11	orange_fish	orange_fish	1	O		orange	fish	0	0	1	fish	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	12	black_helicopter	black_helicopter	1	N		black	helicopter	0	1	0	helicopter	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	13	blue_phone	blue_phone	1	CN		blue	phone	1	1	0	phone	1
EQJZXa3gpcpEj8RRQ	BCS	scene3	14	purple_fork	purple_fork	1	N		purple	fork	0	1	0	fork	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	15	blue_dress	blue_dress	1	N		blue	dress	0	1	0	dress	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	19	purple_robot	purple_robot	1	N		purple	robot	0	1	0	robot	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	21	yellow_crown	yellow_crown	1	O		yellow	crown	0	0	1	crown	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	23	red_book	red_book	1	O		red	book	0	0	1	book	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	24	black_glove	black_glove	1	O		black	glove	0	0	1	glove	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	26	purple_knife	purple_knife	1	O		purple	knife	0	0	1	knife	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	27	red_iron	red_iron	1	O		red	iron	0	0	1	iron	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	29	white_chair	white_chair	1	O		white	chair	0	0	1	chair	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	30	orange_calendar	orange_calendar	1	O		orange	calendar	0	0	1	calendar	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	33	orange_shell	orange_shell	1	N		orange	shell	0	1	0	shell	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	37	white_wallet	white_wallet	1	N		white	wallet	0	1	0	wallet	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	39	white_balloon	white_balloon	1	CN		white	balloon	1	1	0	balloon	1
EQJZXa3gpcpEj8RRQ	BCS	scene1	40	blue_candle	blue_candle	1	O		blue	candle	0	0	1	candle	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	41	red_ring	red_ring	1	O		red	ring	0	0	1	ring	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	42	purple_luggage	purple_luggage	1	O		purple	luggage	0	0	1	luggage	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	43	green_binoculars	green_binoculars	1	N		green	binoculars	0	1	0	binoculars	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	44	blue_guitar	blue_guitar	1	N		blue	guitar	0	1	0	guitar	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	45	blue_fence	blue_fence	1	N		blue	fence	0	1	0	fence	0
EQJZXa3gpcpEj8RRQ	BCS	scene4	46	green_lock	green_lock	1	CN		green	lock	1	1	0	lock	1
EQJZXa3gpcpEj8RRQ	BCS	scene4	47	black_basket	black_basket	1	CN		black	basket	1	1	0	basket	1
EQJZXa3gpcpEj8RRQ	BCS	scene3	50	white_bed	white_bed	1	N		white	bed	0	1	0	bed	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	51	white_calculator	white_calculator	1	CN		white	calculator	1	1	0	calculator	1
EQJZXa3gpcpEj8RRQ	BCS	scene1	52	purple_truck	purple_truck	1	CN		purple	truck	1	1	0	truck	1
EQJZXa3gpcpEj8RRQ	BCS	scene4	53	black_screwdriver	black_screwdriver	1	CN		black	screwdriver	1	1	0	screwdriver	1
EQJZXa3gpcpEj8RRQ	BCS	scene2	55	white_door	white_door	1	N		white	door	0	1	0	door	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	56	blue_belt	blue_belt	1	CN		blue	belt	1	1	0	belt	1
EQJZXa3gpcpEj8RRQ	BCS	scene1	57	yellow_scarf	yellow_scarf	1	CN		yellow	scarf	1	1	0	scarf	1
EQJZXa3gpcpEj8RRQ	BCS	scene4	58	purple_die	purple_die	1	CN		purple	die	1	1	0	die	1
EQJZXa3gpcpEj8RRQ	BCS	scene3	59	blue_flower	blue_flower	1	N		blue	flower	0	1	0	flower	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	60	green_ribbon	green_ribbon	1	CN		green	ribbon	1	1	0	ribbon	1
EQJZXa3gpcpEj8RRQ	BCS	scene3	62	white_mug	white_mug	1	O		white	mug	0	0	1	mug	0
EQJZXa3gpcpEj8RRQ	BCS	scene3	63	yellow_mask	yellow_mask	1	O		yellow	mask	0	0	1	mask	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	64	red_pencil	red_pencil	1	O		red	pencil	0	0	1	pencil	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	65	orange_slipper	orange_slipper	1	CN		orange	slipper	1	1	0	slipper	1
EQJZXa3gpcpEj8RRQ	BCS	scene2	67	green_microscope	green_microscope	1	N		green	microscope	0	1	0	microscope	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	68	red_cushion	red_cushion	1	N		red	cushion	0	1	0	cushion	0
EQJZXa3gpcpEj8RRQ	BCS	scene1	69	purple_necklace	purple_necklace	1	CN		purple	necklace	1	1	0	necklace	1
EQJZXa3gpcpEj8RRQ	BCS	scene3	70	orange_tie	orange_tie	1	N		orange	tie	0	1	0	tie	0
EQJZXa3gpcpEj8RRQ	BCS	scene2	71	black_bowl	black_bowl	1	N		black	bowl	0	1	0	bowl	0
b6sw4MdFsDPJtxcQw	BCS	scene1	2	black_hammer	black_hammer	1	CN		black	hammer	1	1	0	hammer	1
b6sw4MdFsDPJtxcQw	BCS	scene3	3	purple_fish	purple_fish	1	N		purple	fish	0	1	0	fish	0
b6sw4MdFsDPJtxcQw	BCS	scene3	4	orange_knife	orange_knife	1	N		orange	knife	0	1	0	knife	0
b6sw4MdFsDPJtxcQw	BCS	scene3	6	blue_candle	blue_candle	1	N		blue	candle	0	1	0	candle	0
b6sw4MdFsDPJtxcQw	BCS	scene2	9	purple_ribbon	purple_ribbon	1	N		purple	ribbon	0	1	0	ribbon	0
b6sw4MdFsDPJtxcQw	BCS	scene4	12	white_comb	white_comb	1	CN		white	comb	1	1	0	comb	1
b6sw4MdFsDPJtxcQw	BCS	scene1	14	white_flower	white_flower	1	CN		white	flower	1	1	0	flower	1
b6sw4MdFsDPJtxcQw	BCS	scene3	17	orange_basket	orange_basket	1	N		orange	basket	0	1	0	basket	0
b6sw4MdFsDPJtxcQw	BCS	scene3	18	white_pencil	white_pencil	1	N		white	pencil	0	1	0	pencil	0
b6sw4MdFsDPJtxcQw	BCS	scene1	19	red_wallet	red_wallet	1	CN		red	wallet	1	1	0	wallet	1
b6sw4MdFsDPJtxcQw	BCS	scene2	20	blue_fence	blue_fence	1	N		blue	fence	0	1	0	fence	0
b6sw4MdFsDPJtxcQw	BCS	scene4	21	white_crown	white_crown	1	CN		white	crown	1	1	0	crown	1
b6sw4MdFsDPJtxcQw	BCS	scene1	22	blue_mug	blue_mug	1	CN		blue	mug	1	1	0	mug	1
b6sw4MdFsDPJtxcQw	BCS	scene3	23	yellow_calculator	yellow_calculator	1	N		yellow	calculator	0	1	0	calculator	0
b6sw4MdFsDPJtxcQw	BCS	scene1	24	black_truck	black_truck	1	CN		black	truck	1	1	0	truck	1
b6sw4MdFsDPJtxcQw	BCS	scene2	25	white_iron	white_iron	1	N		white	iron	0	1	0	iron	0
b6sw4MdFsDPJtxcQw	BCS	scene3	26	red_scarf	red_scarf	1	N		red	scarf	0	1	0	scarf	0
b6sw4MdFsDPJtxcQw	BCS	scene4	27	purple_glove	purple_glove	1	CN		purple	glove	1	1	0	glove	1
b6sw4MdFsDPJtxcQw	BCS	scene3	28	yellow_belt	yellow_belt	1	N		yellow	belt	0	1	0	belt	0
b6sw4MdFsDPJtxcQw	BCS	scene2	29	white_balloon	white_balloon	1	CN		white	balloon	1	1	0	balloon	1
b6sw4MdFsDPJtxcQw	BCS	scene3	30	white_book	white_book	1	N		white	book	0	1	0	book	0
b6sw4MdFsDPJtxcQw	BCS	scene3	31	orange_robot	orange_robot	1	N		orange	robot	0	1	0	robot	0
b6sw4MdFsDPJtxcQw	BCS	scene2	32	green_necklace	green_necklace	1	N		green	necklace	0	1	0	necklace	0
b6sw4MdFsDPJtxcQw	BCS	scene1	33	green_calendar	green_calendar	1	CN		green	calendar	1	1	0	calendar	1
b6sw4MdFsDPJtxcQw	BCS	scene1	34	blue_bed	blue_bed	1	CN		blue	bed	1	1	0	bed	1
b6sw4MdFsDPJtxcQw	BCS	scene4	35	blue_ring	blue_ring	1	CN		blue	ring	1	1	0	ring	1
b6sw4MdFsDPJtxcQw	BCS	scene4	36	orange_tie	orange_tie	1	CN		orange	tie	1	1	0	tie	1
b6sw4MdFsDPJtxcQw	BCS	scene4	37	white_dress	white_dress	1	CN		white	dress	1	1	0	dress	1
